# solver	iter	time	stddev
ecmp	0	0.090605	0.000000
ecmp	1	0.097814	0.000000
ecmp	2	0.091707	0.000000
ecmp	3	0.082897	0.000000
ecmp	4	0.089774	0.000000
ecmp	5	0.095676	0.000000
ecmp	6	0.092901	0.000000
ecmp	7	0.144675	0.000000
ecmp	8	0.094322	0.000000
ecmp	9	0.121428	0.000000
ksp	0	0.006429	0.000000
ksp	1	0.012321	0.000000
ksp	2	0.006132	0.000000
ksp	3	0.005725	0.000000
ksp	4	0.007408	0.000000
ksp	5	0.010640	0.000000
ksp	6	0.005643	0.000000
ksp	7	0.009130	0.000000
ksp	8	0.005914	0.000000
ksp	9	0.007945	0.000000
mcf	0	0.059235	0.000000
mcf	1	0.063206	0.000000
mcf	2	0.071838	0.000000
mcf	3	0.061860	0.000000
mcf	4	0.080770	0.000000
mcf	5	0.066963	0.000000
mcf	6	0.071757	0.000000
mcf	7	0.073364	0.000000
mcf	8	0.072073	0.000000
mcf	9	0.060788	0.000000
mwmcf	0	0.002557	0.000000
mwmcf	1	0.000023	0.000000
mwmcf	2	0.000022	0.000000
mwmcf	3	0.000022	0.000000
mwmcf	4	0.000036	0.000000
mwmcf	5	0.000027	0.000000
mwmcf	6	0.000034	0.000000
mwmcf	7	0.000044	0.000000
mwmcf	8	0.000042	0.000000
mwmcf	9	0.000035	0.000000
raeke	0	1.171209	0.000000
raeke	1	0.000327	0.000000
raeke	2	0.000201	0.000000
raeke	3	0.000202	0.000000
raeke	4	0.000238	0.000000
raeke	5	0.000264	0.000000
raeke	6	0.000252	0.000000
raeke	7	0.000359	0.000000
raeke	8	0.000337	0.000000
raeke	9	0.000399	0.000000
semimcfecmp	0	0.007215	0.000000
semimcfecmp	1	0.008903	0.000000
semimcfecmp	2	0.016691	0.000000
semimcfecmp	3	0.011585	0.000000
semimcfecmp	4	0.007462	0.000000
semimcfecmp	5	0.010223	0.000000
semimcfecmp	6	0.008668	0.000000
semimcfecmp	7	0.008817	0.000000
semimcfecmp	8	0.009394	0.000000
semimcfecmp	9	0.006419	0.000000
semimcfksp	0	0.007725	0.000000
semimcfksp	1	0.009752	0.000000
semimcfksp	2	0.011935	0.000000
semimcfksp	3	0.007004	0.000000
semimcfksp	4	0.009155	0.000000
semimcfksp	5	0.009637	0.000000
semimcfksp	6	0.005745	0.000000
semimcfksp	7	0.008620	0.000000
semimcfksp	8	0.024329	0.000000
semimcfksp	9	0.008829	0.000000
semimcfmcf	0	0.006024	0.000000
semimcfmcf	1	0.008688	0.000000
semimcfmcf	2	0.011697	0.000000
semimcfmcf	3	0.009361	0.000000
semimcfmcf	4	0.006602	0.000000
semimcfmcf	5	0.010566	0.000000
semimcfmcf	6	0.006945	0.000000
semimcfmcf	7	0.008529	0.000000
semimcfmcf	8	0.008993	0.000000
semimcfmcf	9	0.012710	0.000000
semimcfraeke	0	0.068337	0.000000
semimcfraeke	1	0.063241	0.000000
semimcfraeke	2	0.082918	0.000000
semimcfraeke	3	0.067884	0.000000
semimcfraeke	4	0.062620	0.000000
semimcfraeke	5	0.105301	0.000000
semimcfraeke	6	0.064983	0.000000
semimcfraeke	7	0.077833	0.000000
semimcfraeke	8	0.074399	0.000000
semimcfraeke	9	0.092332	0.000000
semimcfvlb	0	0.021877	0.000000
semimcfvlb	1	0.013532	0.000000
semimcfvlb	2	0.016405	0.000000
semimcfvlb	3	0.022746	0.000000
semimcfvlb	4	0.018113	0.000000
semimcfvlb	5	0.019078	0.000000
semimcfvlb	6	0.015018	0.000000
semimcfvlb	7	0.017840	0.000000
semimcfvlb	8	0.018298	0.000000
semimcfvlb	9	0.020609	0.000000
spf	0	0.001919	0.000000
spf	1	0.001254	0.000000
spf	2	0.001591	0.000000
spf	3	0.001478	0.000000
spf	4	0.002005	0.000000
spf	5	0.001632	0.000000
spf	6	0.018019	0.000000
spf	7	0.001927	0.000000
spf	8	0.001788	0.000000
spf	9	0.001215	0.000000
vlb	0	0.120927	0.000000
vlb	1	0.101409	0.000000
vlb	2	0.118373	0.000000
vlb	3	0.155217	0.000000
vlb	4	0.111463	0.000000
vlb	5	0.107610	0.000000
vlb	6	0.108733	0.000000
vlb	7	0.098241	0.000000
vlb	8	0.101921	0.000000
vlb	9	0.092296	0.000000

