# solver	iter	.0.500000-exp-congestion	stddev
ecmp	0	1.200000	0.000000
ecmp	1	1.200000	0.000000
ecmp	2	1.200000	0.000000
ecmp	3	1.200000	0.000000
ecmp	4	1.200000	0.000000
ecmp	5	1.200000	0.000000
ecmp	6	1.200000	0.000000
ecmp	7	1.200000	0.000000
ecmp	8	1.200000	0.000000
ecmp	9	1.200000	0.000000
ksp	0	0.400000	0.000000
ksp	1	0.400000	0.000000
ksp	2	0.400000	0.000000
ksp	3	0.400000	0.000000
ksp	4	0.400000	0.000000
ksp	5	0.400000	0.000000
ksp	6	0.400000	0.000000
ksp	7	0.400000	0.000000
ksp	8	0.400000	0.000000
ksp	9	0.400000	0.000000
mcf	0	0.400000	0.000000
mcf	1	0.400000	0.000000
mcf	2	0.400000	0.000000
mcf	3	0.400000	0.000000
mcf	4	0.400000	0.000000
mcf	5	0.400000	0.000000
mcf	6	0.400000	0.000000
mcf	7	0.400000	0.000000
mcf	8	0.400000	0.000000
mcf	9	0.400000	0.000000
mwmcf	0	1.200000	0.000000
mwmcf	1	1.200000	0.000000
mwmcf	2	1.200000	0.000000
mwmcf	3	1.200000	0.000000
mwmcf	4	1.200000	0.000000
mwmcf	5	1.200000	0.000000
mwmcf	6	1.200000	0.000000
mwmcf	7	1.200000	0.000000
mwmcf	8	1.200000	0.000000
mwmcf	9	1.200000	0.000000
raeke	0	0.283182	0.000000
raeke	1	0.283182	0.000000
raeke	2	0.283182	0.000000
raeke	3	0.283182	0.000000
raeke	4	0.283182	0.000000
raeke	5	0.283182	0.000000
raeke	6	0.283182	0.000000
raeke	7	0.283182	0.000000
raeke	8	0.283182	0.000000
raeke	9	0.283182	0.000000
semimcfecmp	0	1.200000	0.000000
semimcfecmp	1	1.200000	0.000000
semimcfecmp	2	1.200000	0.000000
semimcfecmp	3	1.200000	0.000000
semimcfecmp	4	1.200000	0.000000
semimcfecmp	5	1.200000	0.000000
semimcfecmp	6	1.200000	0.000000
semimcfecmp	7	1.200000	0.000000
semimcfecmp	8	1.200000	0.000000
semimcfecmp	9	1.200000	0.000000
semimcfksp	0	0.600000	0.000000
semimcfksp	1	0.600000	0.000000
semimcfksp	2	0.600000	0.000000
semimcfksp	3	0.600000	0.000000
semimcfksp	4	0.600000	0.000000
semimcfksp	5	0.600000	0.000000
semimcfksp	6	0.600000	0.000000
semimcfksp	7	0.600000	0.000000
semimcfksp	8	0.600000	0.000000
semimcfksp	9	0.600000	0.000000
semimcfmcf	0	0.400000	0.000000
semimcfmcf	1	0.400000	0.000000
semimcfmcf	2	0.400000	0.000000
semimcfmcf	3	0.400000	0.000000
semimcfmcf	4	0.400000	0.000000
semimcfmcf	5	0.400000	0.000000
semimcfmcf	6	0.400000	0.000000
semimcfmcf	7	0.400000	0.000000
semimcfmcf	8	0.400000	0.000000
semimcfmcf	9	0.400000	0.000000
semimcfraeke	0	0.390150	0.000000
semimcfraeke	1	0.390150	0.000000
semimcfraeke	2	0.390150	0.000000
semimcfraeke	3	0.390150	0.000000
semimcfraeke	4	0.390150	0.000000
semimcfraeke	5	0.390150	0.000000
semimcfraeke	6	0.390150	0.000000
semimcfraeke	7	0.390150	0.000000
semimcfraeke	8	0.390150	0.000000
semimcfraeke	9	0.390150	0.000000
semimcfvlb	0	0.383333	0.000000
semimcfvlb	1	0.383333	0.000000
semimcfvlb	2	0.383333	0.000000
semimcfvlb	3	0.383333	0.000000
semimcfvlb	4	0.383333	0.000000
semimcfvlb	5	0.383333	0.000000
semimcfvlb	6	0.383333	0.000000
semimcfvlb	7	0.383333	0.000000
semimcfvlb	8	0.383333	0.000000
semimcfvlb	9	0.383333	0.000000
spf	0	1.200000	0.000000
spf	1	1.200000	0.000000
spf	2	1.200000	0.000000
spf	3	1.200000	0.000000
spf	4	1.200000	0.000000
spf	5	1.200000	0.000000
spf	6	1.200000	0.000000
spf	7	1.200000	0.000000
spf	8	1.200000	0.000000
spf	9	1.200000	0.000000
vlb	0	0.168582	0.000000
vlb	1	0.141905	0.000000
vlb	2	0.207419	0.000000
vlb	3	0.142482	0.000000
vlb	4	0.160795	0.000000
vlb	5	0.129773	0.000000
vlb	6	0.110357	0.000000
vlb	7	0.185898	0.000000
vlb	8	0.123246	0.000000
vlb	9	0.176818	0.000000

