# solver	iter	churn	stddev
ecmp	0	0.000000	0.000000
ecmp	1	0.000000	0.000000
ecmp	2	34.000000	0.000000
ecmp	3	34.000000	0.000000
ecmp	4	34.000000	0.000000
ecmp	5	34.000000	0.000000
ecmp	6	34.000000	0.000000
ecmp	7	34.000000	0.000000
ecmp	8	34.000000	0.000000
ecmp	9	34.000000	0.000000
ksp	0	0.000000	0.000000
ksp	1	0.000000	0.000000
ksp	2	111.000000	0.000000
ksp	3	111.000000	0.000000
ksp	4	111.000000	0.000000
ksp	5	111.000000	0.000000
ksp	6	111.000000	0.000000
ksp	7	111.000000	0.000000
ksp	8	111.000000	0.000000
ksp	9	111.000000	0.000000
mcf	0	0.000000	0.000000
mcf	1	0.000000	0.000000
mcf	2	106.000000	0.000000
mcf	3	91.000000	0.000000
mcf	4	82.000000	0.000000
mcf	5	100.000000	0.000000
mcf	6	88.000000	0.000000
mcf	7	99.000000	0.000000
mcf	8	102.000000	0.000000
mcf	9	90.000000	0.000000
raeke	0	0.000000	0.000000
raeke	1	0.000000	0.000000
raeke	2	143.000000	0.000000
raeke	3	43.000000	0.000000
raeke	4	70.000000	0.000000
raeke	5	77.000000	0.000000
raeke	6	81.000000	0.000000
raeke	7	93.000000	0.000000
raeke	8	50.000000	0.000000
raeke	9	56.000000	0.000000
semimcfecmp	0	0.000000	0.000000
semimcfecmp	1	0.000000	0.000000
semimcfecmp	2	34.000000	0.000000
semimcfecmp	3	0.000000	0.000000
semimcfecmp	4	0.000000	0.000000
semimcfecmp	5	0.000000	0.000000
semimcfecmp	6	0.000000	0.000000
semimcfecmp	7	0.000000	0.000000
semimcfecmp	8	0.000000	0.000000
semimcfecmp	9	0.000000	0.000000
semimcfksp	0	0.000000	0.000000
semimcfksp	1	0.000000	0.000000
semimcfksp	2	111.000000	0.000000
semimcfksp	3	0.000000	0.000000
semimcfksp	4	0.000000	0.000000
semimcfksp	5	0.000000	0.000000
semimcfksp	6	0.000000	0.000000
semimcfksp	7	0.000000	0.000000
semimcfksp	8	0.000000	0.000000
semimcfksp	9	0.000000	0.000000
semimcfmcf	0	0.000000	0.000000
semimcfmcf	1	0.000000	0.000000
semimcfmcf	2	98.000000	0.000000
semimcfmcf	3	56.000000	0.000000
semimcfmcf	4	12.000000	0.000000
semimcfmcf	5	58.000000	0.000000
semimcfmcf	6	46.000000	0.000000
semimcfmcf	7	54.000000	0.000000
semimcfmcf	8	54.000000	0.000000
semimcfmcf	9	44.000000	0.000000
semimcfraeke	0	0.000000	0.000000
semimcfraeke	1	0.000000	0.000000
semimcfraeke	2	129.000000	0.000000
semimcfraeke	3	34.000000	0.000000
semimcfraeke	4	40.000000	0.000000
semimcfraeke	5	30.000000	0.000000
semimcfraeke	6	62.000000	0.000000
semimcfraeke	7	61.000000	0.000000
semimcfraeke	8	74.000000	0.000000
semimcfraeke	9	85.000000	0.000000
semimcfvlb	0	0.000000	0.000000
semimcfvlb	1	0.000000	0.000000
semimcfvlb	2	105.000000	0.000000
semimcfvlb	3	74.000000	0.000000
semimcfvlb	4	60.000000	0.000000
semimcfvlb	5	52.000000	0.000000
semimcfvlb	6	84.000000	0.000000
semimcfvlb	7	56.000000	0.000000
semimcfvlb	8	57.000000	0.000000
semimcfvlb	9	82.000000	0.000000
spf	0	0.000000	0.000000
spf	1	0.000000	0.000000
spf	2	26.000000	0.000000
spf	3	26.000000	0.000000
spf	4	26.000000	0.000000
spf	5	26.000000	0.000000
spf	6	26.000000	0.000000
spf	7	26.000000	0.000000
spf	8	26.000000	0.000000
spf	9	26.000000	0.000000
vlb	0	0.000000	0.000000
vlb	1	0.000000	0.000000
vlb	2	126.000000	0.000000
vlb	3	120.000000	0.000000
vlb	4	118.000000	0.000000
vlb	5	98.000000	0.000000
vlb	6	109.000000	0.000000
vlb	7	114.000000	0.000000
vlb	8	106.000000	0.000000
vlb	9	116.000000	0.000000

