# solver	iter	congestion-drop	stddev
ecmp	0	0.073135	0.000000
ecmp	1	0.079425	0.000000
ecmp	2	0.224843	0.000000
ecmp	3	0.230388	0.000000
ecmp	4	0.223583	0.000000
ecmp	5	0.214030	0.000000
ecmp	6	0.211912	0.000000
ecmp	7	0.211854	0.000000
ecmp	8	0.207797	0.000000
ecmp	9	0.212899	0.000000
ksp	0	0.319234	0.000000
ksp	1	0.301635	0.000000
ksp	2	0.346391	0.000000
ksp	3	0.351824	0.000000
ksp	4	0.340529	0.000000
ksp	5	0.330095	0.000000
ksp	6	0.333646	0.000000
ksp	7	0.329694	0.000000
ksp	8	0.331124	0.000000
ksp	9	0.327905	0.000000
mcf	0	0.125619	0.000000
mcf	1	0.131609	0.000000
mcf	2	0.274626	0.000000
mcf	3	0.274407	0.000000
mcf	4	0.260776	0.000000
mcf	5	0.256025	0.000000
mcf	6	0.259956	0.000000
mcf	7	0.255327	0.000000
mcf	8	0.249450	0.000000
mcf	9	0.245972	0.000000
raeke	0	0.166543	0.000000
raeke	1	0.149772	0.000000
raeke	2	0.320249	0.000000
raeke	3	0.401304	0.000000
raeke	4	0.390850	0.000000
raeke	5	0.375992	0.000000
raeke	6	0.371654	0.000000
raeke	7	0.372377	0.000000
raeke	8	0.365871	0.000000
raeke	9	0.374571	0.000000
semimcfecmp	0	0.070963	0.000000
semimcfecmp	1	0.077101	0.000000
semimcfecmp	2	0.225343	0.000000
semimcfecmp	3	0.390179	0.000000
semimcfecmp	4	0.378319	0.000000
semimcfecmp	5	0.363512	0.000000
semimcfecmp	6	0.363165	0.000000
semimcfecmp	7	0.361483	0.000000
semimcfecmp	8	0.356194	0.000000
semimcfecmp	9	0.362681	0.000000
semimcfksp	0	0.085202	0.000000
semimcfksp	1	0.104290	0.000000
semimcfksp	2	0.306839	0.000000
semimcfksp	3	0.387450	0.000000
semimcfksp	4	0.374871	0.000000
semimcfksp	5	0.364713	0.000000
semimcfksp	6	0.364861	0.000000
semimcfksp	7	0.367085	0.000000
semimcfksp	8	0.356467	0.000000
semimcfksp	9	0.363048	0.000000
semimcfmcf	0	0.127337	0.000000
semimcfmcf	1	0.128119	0.000000
semimcfmcf	2	0.276622	0.000000
semimcfmcf	3	0.417596	0.000000
semimcfmcf	4	0.405608	0.000000
semimcfmcf	5	0.405304	0.000000
semimcfmcf	6	0.417249	0.000000
semimcfmcf	7	0.408524	0.000000
semimcfmcf	8	0.397123	0.000000
semimcfmcf	9	0.395459	0.000000
semimcfraeke	0	0.109120	0.000000
semimcfraeke	1	0.106437	0.000000
semimcfraeke	2	0.311896	0.000000
semimcfraeke	3	0.386959	0.000000
semimcfraeke	4	0.373991	0.000000
semimcfraeke	5	0.360010	0.000000
semimcfraeke	6	0.361530	0.000000
semimcfraeke	7	0.358718	0.000000
semimcfraeke	8	0.358123	0.000000
semimcfraeke	9	0.361248	0.000000
semimcfvlb	0	0.100622	0.000000
semimcfvlb	1	0.093210	0.000000
semimcfvlb	2	0.309438	0.000000
semimcfvlb	3	0.388531	0.000000
semimcfvlb	4	0.374142	0.000000
semimcfvlb	5	0.361597	0.000000
semimcfvlb	6	0.360187	0.000000
semimcfvlb	7	0.360243	0.000000
semimcfvlb	8	0.355319	0.000000
semimcfvlb	9	0.362966	0.000000
spf	0	0.101534	0.000000
spf	1	0.085966	0.000000
spf	2	0.229099	0.000000
spf	3	0.232179	0.000000
spf	4	0.223704	0.000000
spf	5	0.217073	0.000000
spf	6	0.215861	0.000000
spf	7	0.215265	0.000000
spf	8	0.215435	0.000000
spf	9	0.215434	0.000000
vlb	0	0.175956	0.000000
vlb	1	0.140214	0.000000
vlb	2	0.316648	0.000000
vlb	3	0.328509	0.000000
vlb	4	0.317547	0.000000
vlb	5	0.305241	0.000000
vlb	6	0.305999	0.000000
vlb	7	0.303963	0.000000
vlb	8	0.299530	0.000000
vlb	9	0.306024	0.000000

