# solver	iter	mean-exp-congestion	stddev
ecmp	0	0.316535	0.000000
ecmp	1	0.309277	0.000000
ecmp	2	0.324579	0.000000
ecmp	3	0.316370	0.000000
ecmp	4	0.307727	0.000000
ecmp	5	0.309010	0.000000
ecmp	6	0.317508	0.000000
ecmp	7	0.313541	0.000000
ecmp	8	0.317077	0.000000
ecmp	9	0.303263	0.000000
ksp	0	0.611116	0.000000
ksp	1	0.593147	0.000000
ksp	2	0.620224	0.000000
ksp	3	0.609755	0.000000
ksp	4	0.593555	0.000000
ksp	5	0.594707	0.000000
ksp	6	0.612495	0.000000
ksp	7	0.602394	0.000000
ksp	8	0.606374	0.000000
ksp	9	0.582800	0.000000
mcf	0	0.475011	0.000000
mcf	1	0.465518	0.000000
mcf	2	0.473322	0.000000
mcf	3	0.471797	0.000000
mcf	4	0.454586	0.000000
mcf	5	0.455585	0.000000
mcf	6	0.457858	0.000000
mcf	7	0.467455	0.000000
mcf	8	0.476494	0.000000
mcf	9	0.445531	0.000000
raeke	0	0.413603	0.000000
raeke	1	0.403192	0.000000
raeke	2	0.423744	0.000000
raeke	3	0.483634	0.000000
raeke	4	0.466399	0.000000
raeke	5	0.474925	0.000000
raeke	6	0.488773	0.000000
raeke	7	0.477032	0.000000
raeke	8	0.482579	0.000000
raeke	9	0.457443	0.000000
semimcfecmp	0	0.316535	0.000000
semimcfecmp	1	0.309277	0.000000
semimcfecmp	2	0.324579	0.000000
semimcfecmp	3	0.412485	0.000000
semimcfecmp	4	0.398857	0.000000
semimcfecmp	5	0.400734	0.000000
semimcfecmp	6	0.408977	0.000000
semimcfecmp	7	0.403799	0.000000
semimcfecmp	8	0.409532	0.000000
semimcfecmp	9	0.391172	0.000000
semimcfksp	0	0.401928	0.000000
semimcfksp	1	0.406191	0.000000
semimcfksp	2	0.418894	0.000000
semimcfksp	3	0.468607	0.000000
semimcfksp	4	0.473749	0.000000
semimcfksp	5	0.485324	0.000000
semimcfksp	6	0.501467	0.000000
semimcfksp	7	0.478855	0.000000
semimcfksp	8	0.483273	0.000000
semimcfksp	9	0.460751	0.000000
semimcfmcf	0	0.475633	0.000000
semimcfmcf	1	0.462940	0.000000
semimcfmcf	2	0.492617	0.000000
semimcfmcf	3	0.540703	0.000000
semimcfmcf	4	0.516471	0.000000
semimcfmcf	5	0.525757	0.000000
semimcfmcf	6	0.550672	0.000000
semimcfmcf	7	0.542054	0.000000
semimcfmcf	8	0.559112	0.000000
semimcfmcf	9	0.527913	0.000000
semimcfraeke	0	0.423850	0.000000
semimcfraeke	1	0.407961	0.000000
semimcfraeke	2	0.430921	0.000000
semimcfraeke	3	0.467522	0.000000
semimcfraeke	4	0.467417	0.000000
semimcfraeke	5	0.469145	0.000000
semimcfraeke	6	0.482613	0.000000
semimcfraeke	7	0.469990	0.000000
semimcfraeke	8	0.463641	0.000000
semimcfraeke	9	0.449182	0.000000
semimcfvlb	0	0.381060	0.000000
semimcfvlb	1	0.383586	0.000000
semimcfvlb	2	0.390054	0.000000
semimcfvlb	3	0.449923	0.000000
semimcfvlb	4	0.439097	0.000000
semimcfvlb	5	0.436445	0.000000
semimcfvlb	6	0.451542	0.000000
semimcfvlb	7	0.444418	0.000000
semimcfvlb	8	0.445644	0.000000
semimcfvlb	9	0.434981	0.000000
spf	0	0.316535	0.000000
spf	1	0.309277	0.000000
spf	2	0.324579	0.000000
spf	3	0.316370	0.000000
spf	4	0.307727	0.000000
spf	5	0.309010	0.000000
spf	6	0.317508	0.000000
spf	7	0.313541	0.000000
spf	8	0.317077	0.000000
spf	9	0.303263	0.000000
vlb	0	0.427469	0.000000
vlb	1	0.418174	0.000000
vlb	2	0.429821	0.000000
vlb	3	0.435871	0.000000
vlb	4	0.414886	0.000000
vlb	5	0.418360	0.000000
vlb	6	0.434337	0.000000
vlb	7	0.426416	0.000000
vlb	8	0.431898	0.000000
vlb	9	0.407771	0.000000

