# solver	iter	failure-drop	stddev
ecmp	0	0.000000	0.000000
ecmp	1	0.000000	0.000000
ecmp	2	0.121408	0.000000
ecmp	3	0.121422	0.000000
ecmp	4	0.118308	0.000000
ecmp	5	0.118432	0.000000
ecmp	6	0.114600	0.000000
ecmp	7	0.115736	0.000000
ecmp	8	0.116241	0.000000
ecmp	9	0.116825	0.000000
ksp	0	0.000000	0.000000
ksp	1	0.000000	0.000000
ksp	2	0.060098	0.000000
ksp	3	0.062347	0.000000
ksp	4	0.062570	0.000000
ksp	5	0.060728	0.000000
ksp	6	0.058117	0.000000
ksp	7	0.059206	0.000000
ksp	8	0.057347	0.000000
ksp	9	0.061714	0.000000
mcf	0	0.000000	0.000000
mcf	1	0.000000	0.000000
mcf	2	0.102383	0.000000
mcf	3	0.106762	0.000000
mcf	4	0.110159	0.000000
mcf	5	0.105945	0.000000
mcf	6	0.104169	0.000000
mcf	7	0.105723	0.000000
mcf	8	0.099027	0.000000
mcf	9	0.109358	0.000000
raeke	0	0.000000	0.000000
raeke	1	0.000000	0.000000
raeke	2	0.049463	0.000000
raeke	3	0.000000	0.000000
raeke	4	0.000000	0.000000
raeke	5	0.000000	0.000000
raeke	6	0.000000	0.000000
raeke	7	0.000000	0.000000
raeke	8	0.000000	0.000000
raeke	9	0.000000	0.000000
semimcfecmp	0	0.000000	0.000000
semimcfecmp	1	0.000000	0.000000
semimcfecmp	2	0.121045	0.000000
semimcfecmp	3	0.000000	0.000000
semimcfecmp	4	0.000000	0.000000
semimcfecmp	5	0.000000	0.000000
semimcfecmp	6	0.000000	0.000000
semimcfecmp	7	0.000000	0.000000
semimcfecmp	8	0.000000	0.000000
semimcfecmp	9	0.000000	0.000000
semimcfksp	0	0.000000	0.000000
semimcfksp	1	0.000000	0.000000
semimcfksp	2	0.043911	0.000000
semimcfksp	3	0.000000	0.000000
semimcfksp	4	0.000000	0.000000
semimcfksp	5	0.000000	0.000000
semimcfksp	6	0.000000	0.000000
semimcfksp	7	0.000000	0.000000
semimcfksp	8	0.000000	0.000000
semimcfksp	9	0.000000	0.000000
semimcfmcf	0	0.000000	0.000000
semimcfmcf	1	0.000000	0.000000
semimcfmcf	2	0.110485	0.000000
semimcfmcf	3	0.000000	0.000000
semimcfmcf	4	0.000000	0.000000
semimcfmcf	5	0.000000	0.000000
semimcfmcf	6	0.000000	0.000000
semimcfmcf	7	0.000000	0.000000
semimcfmcf	8	0.000000	0.000000
semimcfmcf	9	0.000000	0.000000
semimcfraeke	0	0.000000	0.000000
semimcfraeke	1	0.000000	0.000000
semimcfraeke	2	0.037500	0.000000
semimcfraeke	3	0.000000	0.000000
semimcfraeke	4	0.000000	0.000000
semimcfraeke	5	0.000000	0.000000
semimcfraeke	6	0.000000	0.000000
semimcfraeke	7	0.000000	0.000000
semimcfraeke	8	0.000000	0.000000
semimcfraeke	9	0.000000	0.000000
semimcfvlb	0	0.000000	0.000000
semimcfvlb	1	0.000000	0.000000
semimcfvlb	2	0.041628	0.000000
semimcfvlb	3	0.000000	0.000000
semimcfvlb	4	0.000000	0.000000
semimcfvlb	5	0.000000	0.000000
semimcfvlb	6	0.000000	0.000000
semimcfvlb	7	0.000000	0.000000
semimcfvlb	8	0.000000	0.000000
semimcfvlb	9	0.000000	0.000000
spf	0	0.000000	0.000000
spf	1	0.000000	0.000000
spf	2	0.118287	0.000000
spf	3	0.118852	0.000000
spf	4	0.116602	0.000000
spf	5	0.115592	0.000000
spf	6	0.112045	0.000000
spf	7	0.112837	0.000000
spf	8	0.112063	0.000000
spf	9	0.114069	0.000000
vlb	0	0.000000	0.000000
vlb	1	0.000000	0.000000
vlb	2	0.057882	0.000000
vlb	3	0.057487	0.000000
vlb	4	0.057110	0.000000
vlb	5	0.055578	0.000000
vlb	6	0.054753	0.000000
vlb	7	0.055733	0.000000
vlb	8	0.055236	0.000000
vlb	9	0.054758	0.000000

