# solver	iter	num_paths	stddev
ecmp	0	168.000000	0.000000
ecmp	1	168.000000	0.000000
ecmp	2	168.000000	0.000000
ecmp	3	168.000000	0.000000
ecmp	4	168.000000	0.000000
ecmp	5	168.000000	0.000000
ecmp	6	168.000000	0.000000
ecmp	7	168.000000	0.000000
ecmp	8	168.000000	0.000000
ecmp	9	168.000000	0.000000
ksp	0	623.000000	0.000000
ksp	1	623.000000	0.000000
ksp	2	623.000000	0.000000
ksp	3	623.000000	0.000000
ksp	4	623.000000	0.000000
ksp	5	623.000000	0.000000
ksp	6	623.000000	0.000000
ksp	7	623.000000	0.000000
ksp	8	623.000000	0.000000
ksp	9	623.000000	0.000000
mcf	0	137.000000	0.000000
mcf	1	136.000000	0.000000
mcf	2	138.000000	0.000000
mcf	3	136.000000	0.000000
mcf	4	135.000000	0.000000
mcf	5	138.000000	0.000000
mcf	6	138.000000	0.000000
mcf	7	139.000000	0.000000
mcf	8	139.000000	0.000000
mcf	9	136.000000	0.000000
raeke	0	602.000000	0.000000
raeke	1	602.000000	0.000000
raeke	2	602.000000	0.000000
raeke	3	538.000000	0.000000
raeke	4	527.000000	0.000000
raeke	5	531.000000	0.000000
raeke	6	534.000000	0.000000
raeke	7	521.000000	0.000000
raeke	8	540.000000	0.000000
raeke	9	532.000000	0.000000
semimcfecmp	0	168.000000	0.000000
semimcfecmp	1	168.000000	0.000000
semimcfecmp	2	168.000000	0.000000
semimcfecmp	3	166.000000	0.000000
semimcfecmp	4	166.000000	0.000000
semimcfecmp	5	166.000000	0.000000
semimcfecmp	6	166.000000	0.000000
semimcfecmp	7	166.000000	0.000000
semimcfecmp	8	166.000000	0.000000
semimcfecmp	9	166.000000	0.000000
semimcfksp	0	623.000000	0.000000
semimcfksp	1	623.000000	0.000000
semimcfksp	2	623.000000	0.000000
semimcfksp	3	542.000000	0.000000
semimcfksp	4	542.000000	0.000000
semimcfksp	5	542.000000	0.000000
semimcfksp	6	542.000000	0.000000
semimcfksp	7	542.000000	0.000000
semimcfksp	8	542.000000	0.000000
semimcfksp	9	542.000000	0.000000
semimcfmcf	0	137.000000	0.000000
semimcfmcf	1	137.000000	0.000000
semimcfmcf	2	137.000000	0.000000
semimcfmcf	3	132.000000	0.000000
semimcfmcf	4	132.000000	0.000000
semimcfmcf	5	132.000000	0.000000
semimcfmcf	6	132.000000	0.000000
semimcfmcf	7	132.000000	0.000000
semimcfmcf	8	132.000000	0.000000
semimcfmcf	9	132.000000	0.000000
semimcfraeke	0	602.000000	0.000000
semimcfraeke	1	602.000000	0.000000
semimcfraeke	2	602.000000	0.000000
semimcfraeke	3	536.000000	0.000000
semimcfraeke	4	538.000000	0.000000
semimcfraeke	5	538.000000	0.000000
semimcfraeke	6	532.000000	0.000000
semimcfraeke	7	524.000000	0.000000
semimcfraeke	8	517.000000	0.000000
semimcfraeke	9	527.000000	0.000000
semimcfvlb	0	505.000000	0.000000
semimcfvlb	1	505.000000	0.000000
semimcfvlb	2	505.000000	0.000000
semimcfvlb	3	395.000000	0.000000
semimcfvlb	4	407.000000	0.000000
semimcfvlb	5	395.000000	0.000000
semimcfvlb	6	405.000000	0.000000
semimcfvlb	7	401.000000	0.000000
semimcfvlb	8	407.000000	0.000000
semimcfvlb	9	402.000000	0.000000
spf	0	132.000000	0.000000
spf	1	132.000000	0.000000
spf	2	132.000000	0.000000
spf	3	132.000000	0.000000
spf	4	132.000000	0.000000
spf	5	132.000000	0.000000
spf	6	132.000000	0.000000
spf	7	132.000000	0.000000
spf	8	132.000000	0.000000
spf	9	132.000000	0.000000
vlb	0	500.000000	0.000000
vlb	1	499.000000	0.000000
vlb	2	492.000000	0.000000
vlb	3	499.000000	0.000000
vlb	4	498.000000	0.000000
vlb	5	506.000000	0.000000
vlb	6	500.000000	0.000000
vlb	7	502.000000	0.000000
vlb	8	506.000000	0.000000
vlb	9	494.000000	0.000000

