# solver	iter	failure-drop	stddev
ecmp	0	0.000000	0.000000
ecmp	1	0.000000	0.000000
ecmp	2	0.343102	0.000000
ecmp	3	0.343163	0.000000
ecmp	4	0.334476	0.000000
ecmp	5	0.334664	0.000000
ecmp	6	0.323758	0.000000
ecmp	7	0.326827	0.000000
ecmp	8	0.328709	0.000000
ecmp	9	0.330030	0.000000
ksp	0	0.000000	0.000000
ksp	1	0.000000	0.000000
ksp	2	0.082237	0.000000
ksp	3	0.084898	0.000000
ksp	4	0.083884	0.000000
ksp	5	0.082029	0.000000
ksp	6	0.077821	0.000000
ksp	7	0.079782	0.000000
ksp	8	0.077083	0.000000
ksp	9	0.082222	0.000000
mcf	0	0.000000	0.000000
mcf	1	0.000000	0.000000
mcf	2	0.280835	0.000000
mcf	3	0.295412	0.000000
mcf	4	0.308721	0.000000
mcf	5	0.285425	0.000000
mcf	6	0.284867	0.000000
mcf	7	0.291527	0.000000
mcf	8	0.266999	0.000000
mcf	9	0.301451	0.000000
raeke	0	0.000000	0.000000
raeke	1	0.000000	0.000000
raeke	2	0.045208	0.000000
raeke	3	0.046165	0.000000
raeke	4	0.045633	0.000000
raeke	5	0.044951	0.000000
raeke	6	0.043861	0.000000
raeke	7	0.044368	0.000000
raeke	8	0.043769	0.000000
raeke	9	0.044833	0.000000
semimcfecmp	0	0.000000	0.000000
semimcfecmp	1	0.000000	0.000000
semimcfecmp	2	0.342739	0.000000
semimcfecmp	3	0.342798	0.000000
semimcfecmp	4	0.334143	0.000000
semimcfecmp	5	0.334345	0.000000
semimcfecmp	6	0.323357	0.000000
semimcfecmp	7	0.326433	0.000000
semimcfecmp	8	0.328347	0.000000
semimcfecmp	9	0.329640	0.000000
semimcfksp	0	0.000000	0.000000
semimcfksp	1	0.000000	0.000000
semimcfksp	2	0.059126	0.000000
semimcfksp	3	0.061352	0.000000
semimcfksp	4	0.061297	0.000000
semimcfksp	5	0.060934	0.000000
semimcfksp	6	0.054816	0.000000
semimcfksp	7	0.058151	0.000000
semimcfksp	8	0.054920	0.000000
semimcfksp	9	0.058748	0.000000
semimcfmcf	0	0.000000	0.000000
semimcfmcf	1	0.000000	0.000000
semimcfmcf	2	0.311934	0.000000
semimcfmcf	3	0.324734	0.000000
semimcfmcf	4	0.317740	0.000000
semimcfmcf	5	0.312379	0.000000
semimcfmcf	6	0.299120	0.000000
semimcfmcf	7	0.304764	0.000000
semimcfmcf	8	0.294586	0.000000
semimcfmcf	9	0.308774	0.000000
semimcfraeke	0	0.000000	0.000000
semimcfraeke	1	0.000000	0.000000
semimcfraeke	2	0.039071	0.000000
semimcfraeke	3	0.041409	0.000000
semimcfraeke	4	0.042309	0.000000
semimcfraeke	5	0.041511	0.000000
semimcfraeke	6	0.043414	0.000000
semimcfraeke	7	0.042763	0.000000
semimcfraeke	8	0.041189	0.000000
semimcfraeke	9	0.040582	0.000000
semimcfvlb	0	0.000000	0.000000
semimcfvlb	1	0.000000	0.000000
semimcfvlb	2	0.042983	0.000000
semimcfvlb	3	0.044317	0.000000
semimcfvlb	4	0.045137	0.000000
semimcfvlb	5	0.044567	0.000000
semimcfvlb	6	0.041061	0.000000
semimcfvlb	7	0.039909	0.000000
semimcfvlb	8	0.042348	0.000000
semimcfvlb	9	0.043759	0.000000
spf	0	0.000000	0.000000
spf	1	0.000000	0.000000
spf	2	0.342739	0.000000
spf	3	0.342798	0.000000
spf	4	0.334143	0.000000
spf	5	0.334345	0.000000
spf	6	0.323357	0.000000
spf	7	0.326433	0.000000
spf	8	0.328347	0.000000
spf	9	0.329640	0.000000
vlb	0	0.000000	0.000000
vlb	1	0.000000	0.000000
vlb	2	0.058090	0.000000
vlb	3	0.059628	0.000000
vlb	4	0.059476	0.000000
vlb	5	0.058353	0.000000
vlb	6	0.055670	0.000000
vlb	7	0.058256	0.000000
vlb	8	0.055840	0.000000
vlb	9	0.059125	0.000000

