# solver	iter	.0.600000-exp-congestion	stddev
ecmp	0	0.107728	0.000000
ecmp	1	0.105811	0.000000
ecmp	2	0.107322	0.000000
ecmp	3	0.112727	0.000000
ecmp	4	0.110202	0.000000
ecmp	5	0.111798	0.000000
ecmp	6	0.096346	0.000000
ecmp	7	0.101217	0.000000
ecmp	8	0.095362	0.000000
ecmp	9	0.102425	0.000000
ksp	0	0.445215	0.000000
ksp	1	0.434860	0.000000
ksp	2	0.462168	0.000000
ksp	3	0.456214	0.000000
ksp	4	0.436245	0.000000
ksp	5	0.444547	0.000000
ksp	6	0.451428	0.000000
ksp	7	0.452931	0.000000
ksp	8	0.450105	0.000000
ksp	9	0.434265	0.000000
mcf	0	0.255937	0.000000
mcf	1	0.303554	0.000000
mcf	2	0.288993	0.000000
mcf	3	0.259282	0.000000
mcf	4	0.251342	0.000000
mcf	5	0.248734	0.000000
mcf	6	0.285011	0.000000
mcf	7	0.276663	0.000000
mcf	8	0.305545	0.000000
mcf	9	0.268461	0.000000
raeke	0	0.272567	0.000000
raeke	1	0.258604	0.000000
raeke	2	0.288864	0.000000
raeke	3	0.260089	0.000000
raeke	4	0.257009	0.000000
raeke	5	0.270820	0.000000
raeke	6	0.284684	0.000000
raeke	7	0.274581	0.000000
raeke	8	0.271991	0.000000
raeke	9	0.247221	0.000000
semimcfecmp	0	0.110115	0.000000
semimcfecmp	1	0.113560	0.000000
semimcfecmp	2	0.117348	0.000000
semimcfecmp	3	0.105649	0.000000
semimcfecmp	4	0.102067	0.000000
semimcfecmp	5	0.100506	0.000000
semimcfecmp	6	0.109225	0.000000
semimcfecmp	7	0.105830	0.000000
semimcfecmp	8	0.111757	0.000000
semimcfecmp	9	0.094266	0.000000
semimcfksp	0	0.228806	0.000000
semimcfksp	1	0.202364	0.000000
semimcfksp	2	0.189605	0.000000
semimcfksp	3	0.169545	0.000000
semimcfksp	4	0.188013	0.000000
semimcfksp	5	0.194864	0.000000
semimcfksp	6	0.226464	0.000000
semimcfksp	7	0.235555	0.000000
semimcfksp	8	0.165859	0.000000
semimcfksp	9	0.220048	0.000000
semimcfmcf	0	0.244305	0.000000
semimcfmcf	1	0.256386	0.000000
semimcfmcf	2	0.261461	0.000000
semimcfmcf	3	0.259327	0.000000
semimcfmcf	4	0.254829	0.000000
semimcfmcf	5	0.255823	0.000000
semimcfmcf	6	0.280155	0.000000
semimcfmcf	7	0.268990	0.000000
semimcfmcf	8	0.284853	0.000000
semimcfmcf	9	0.255134	0.000000
semimcfraeke	0	0.197625	0.000000
semimcfraeke	1	0.197330	0.000000
semimcfraeke	2	0.215678	0.000000
semimcfraeke	3	0.208280	0.000000
semimcfraeke	4	0.186364	0.000000
semimcfraeke	5	0.206172	0.000000
semimcfraeke	6	0.216163	0.000000
semimcfraeke	7	0.220249	0.000000
semimcfraeke	8	0.244163	0.000000
semimcfraeke	9	0.205562	0.000000
semimcfvlb	0	0.228466	0.000000
semimcfvlb	1	0.177987	0.000000
semimcfvlb	2	0.247148	0.000000
semimcfvlb	3	0.213379	0.000000
semimcfvlb	4	0.216312	0.000000
semimcfvlb	5	0.251775	0.000000
semimcfvlb	6	0.194049	0.000000
semimcfvlb	7	0.240329	0.000000
semimcfvlb	8	0.162678	0.000000
semimcfvlb	9	0.204315	0.000000
spf	0	0.125427	0.000000
spf	1	0.121062	0.000000
spf	2	0.124459	0.000000
spf	3	0.131586	0.000000
spf	4	0.128189	0.000000
spf	5	0.130401	0.000000
spf	6	0.111815	0.000000
spf	7	0.117089	0.000000
spf	8	0.109823	0.000000
spf	9	0.116590	0.000000
vlb	0	0.203315	0.000000
vlb	1	0.185593	0.000000
vlb	2	0.228725	0.000000
vlb	3	0.194113	0.000000
vlb	4	0.197023	0.000000
vlb	5	0.207921	0.000000
vlb	6	0.220280	0.000000
vlb	7	0.219691	0.000000
vlb	8	0.238970	0.000000
vlb	9	0.185197	0.000000

