# solver	iter	max-exp-congestion	stddev
ecmp	0	0.939686	0.000000
ecmp	1	0.922416	0.000000
ecmp	2	0.921522	0.000000
ecmp	3	0.807276	0.000000
ecmp	4	0.725562	0.000000
ecmp	5	0.777742	0.000000
ecmp	6	0.713340	0.000000
ecmp	7	0.719221	0.000000
ecmp	8	0.759998	0.000000
ecmp	9	0.794345	0.000000
ecmp	10	0.805813	0.000000
ecmp	11	0.818343	0.000000
ecmp	12	0.878124	0.000000
ecmp	13	0.898020	0.000000
ecmp	14	0.906993	0.000000
ecmp	15	0.808707	0.000000
ecmp	16	0.804328	0.000000
ecmp	17	0.930619	0.000000
ecmp	18	0.954792	0.000000
ecmp	19	0.988301	0.000000
ecmp	20	1.004976	0.000000
ecmp	21	0.933459	0.000000
ecmp	22	0.997252	0.000000
ecmp	23	1.011663	0.000000
ksp	0	0.821023	0.000000
ksp	1	0.805389	0.000000
ksp	2	0.801044	0.000000
ksp	3	0.703629	0.000000
ksp	4	0.628395	0.000000
ksp	5	0.673858	0.000000
ksp	6	0.618709	0.000000
ksp	7	0.623345	0.000000
ksp	8	0.658393	0.000000
ksp	9	0.682294	0.000000
ksp	10	0.693678	0.000000
ksp	11	0.707054	0.000000
ksp	12	0.760635	0.000000
ksp	13	0.774760	0.000000
ksp	14	0.786475	0.000000
ksp	15	0.704924	0.000000
ksp	16	0.697428	0.000000
ksp	17	0.806982	0.000000
ksp	18	0.824821	0.000000
ksp	19	0.849805	0.000000
ksp	20	0.862442	0.000000
ksp	21	0.807018	0.000000
ksp	22	0.870496	0.000000
ksp	23	0.882323	0.000000
mcf	0	0.600000	0.000000
mcf	1	0.589987	0.000000
mcf	2	0.588624	0.000000
mcf	3	0.515316	0.000000
mcf	4	0.463148	0.000000
mcf	5	0.495517	0.000000
mcf	6	0.454366	0.000000
mcf	7	0.458459	0.000000
mcf	8	0.484452	0.000000
mcf	9	0.506349	0.000000
mcf	10	0.515960	0.000000
mcf	11	0.524687	0.000000
mcf	12	0.563016	0.000000
mcf	13	0.574547	0.000000
mcf	14	0.581438	0.000000
mcf	15	0.518350	0.000000
mcf	16	0.515543	0.000000
mcf	17	0.596491	0.000000
mcf	18	0.611213	0.000000
mcf	19	0.632683	0.000000
mcf	20	0.643305	0.000000
mcf	21	0.600018	0.000000
mcf	22	0.641099	0.000000
mcf	23	0.650312	0.000000
raeke	0	0.799742	0.000000
raeke	1	0.785579	0.000000
raeke	2	0.784527	0.000000
raeke	3	1.030633	0.000000
raeke	4	0.926297	0.000000
raeke	5	0.991034	0.000000
raeke	6	0.908732	0.000000
raeke	7	0.916918	0.000000
raeke	8	0.968905	0.000000
raeke	9	1.012698	0.000000
raeke	10	1.031921	0.000000
raeke	11	1.049374	0.000000
raeke	12	1.126033	0.000000
raeke	13	1.149094	0.000000
raeke	14	1.162875	0.000000
raeke	15	1.036700	0.000000
raeke	16	1.031087	0.000000
raeke	17	1.192981	0.000000
raeke	18	1.025188	0.000000
raeke	19	1.060354	0.000000
raeke	20	1.074967	0.000000
raeke	21	1.200037	0.000000
raeke	22	1.282199	0.000000
raeke	23	1.300625	0.000000
semimcfecmp	0	0.939262	0.000000
semimcfecmp	1	0.921858	0.000000
semimcfecmp	2	0.920983	0.000000
semimcfecmp	3	1.030633	0.000000
semimcfecmp	4	0.926297	0.000000
semimcfecmp	5	0.991034	0.000000
semimcfecmp	6	0.908732	0.000000
semimcfecmp	7	0.916918	0.000000
semimcfecmp	8	0.968905	0.000000
semimcfecmp	9	1.012698	0.000000
semimcfecmp	10	1.031921	0.000000
semimcfecmp	11	1.049374	0.000000
semimcfecmp	12	1.126033	0.000000
semimcfecmp	13	1.149094	0.000000
semimcfecmp	14	1.162875	0.000000
semimcfecmp	15	1.036700	0.000000
semimcfecmp	16	1.031087	0.000000
semimcfecmp	17	1.192981	0.000000
semimcfecmp	18	1.222426	0.000000
semimcfecmp	19	1.265366	0.000000
semimcfecmp	20	1.286610	0.000000
semimcfecmp	21	1.200037	0.000000
semimcfecmp	22	1.282199	0.000000
semimcfecmp	23	1.300625	0.000000
semimcfksp	0	0.600000	0.000000
semimcfksp	1	0.589987	0.000000
semimcfksp	2	0.588624	0.000000
semimcfksp	3	1.030633	0.000000
semimcfksp	4	0.926297	0.000000
semimcfksp	5	0.991034	0.000000
semimcfksp	6	0.908732	0.000000
semimcfksp	7	0.916918	0.000000
semimcfksp	8	0.968905	0.000000
semimcfksp	9	1.012698	0.000000
semimcfksp	10	1.031921	0.000000
semimcfksp	11	1.049374	0.000000
semimcfksp	12	1.126033	0.000000
semimcfksp	13	1.149094	0.000000
semimcfksp	14	1.162875	0.000000
semimcfksp	15	1.036700	0.000000
semimcfksp	16	1.031087	0.000000
semimcfksp	17	1.192981	0.000000
semimcfksp	18	1.222426	0.000000
semimcfksp	19	1.265366	0.000000
semimcfksp	20	1.286610	0.000000
semimcfksp	21	1.200037	0.000000
semimcfksp	22	1.282199	0.000000
semimcfksp	23	1.300625	0.000000
semimcfmcf	0	0.600000	0.000000
semimcfmcf	1	0.589987	0.000000
semimcfmcf	2	0.588624	0.000000
semimcfmcf	3	1.030633	0.000000
semimcfmcf	4	0.926297	0.000000
semimcfmcf	5	0.991034	0.000000
semimcfmcf	6	0.908732	0.000000
semimcfmcf	7	0.916918	0.000000
semimcfmcf	8	0.968905	0.000000
semimcfmcf	9	1.012698	0.000000
semimcfmcf	10	1.031921	0.000000
semimcfmcf	11	1.049374	0.000000
semimcfmcf	12	1.126033	0.000000
semimcfmcf	13	1.149094	0.000000
semimcfmcf	14	1.162875	0.000000
semimcfmcf	15	1.036700	0.000000
semimcfmcf	16	1.031087	0.000000
semimcfmcf	17	1.192981	0.000000
semimcfmcf	18	1.222426	0.000000
semimcfmcf	19	1.265366	0.000000
semimcfmcf	20	1.286610	0.000000
semimcfmcf	21	1.200037	0.000000
semimcfmcf	22	1.282199	0.000000
semimcfmcf	23	1.300625	0.000000
semimcfmcfenv	0	0.600000	0.000000
semimcfmcfenv	1	0.589987	0.000000
semimcfmcfenv	2	0.588624	0.000000
semimcfmcfenv	3	1.030633	0.000000
semimcfmcfenv	4	0.926297	0.000000
semimcfmcfenv	5	0.991034	0.000000
semimcfmcfenv	6	0.908732	0.000000
semimcfmcfenv	7	0.916918	0.000000
semimcfmcfenv	8	0.968905	0.000000
semimcfmcfenv	9	1.012698	0.000000
semimcfmcfenv	10	1.031921	0.000000
semimcfmcfenv	11	1.049374	0.000000
semimcfmcfenv	12	1.126033	0.000000
semimcfmcfenv	13	1.149094	0.000000
semimcfmcfenv	14	1.162875	0.000000
semimcfmcfenv	15	1.036700	0.000000
semimcfmcfenv	16	1.031087	0.000000
semimcfmcfenv	17	1.192981	0.000000
semimcfmcfenv	18	1.222426	0.000000
semimcfmcfenv	19	1.265366	0.000000
semimcfmcfenv	20	1.286610	0.000000
semimcfmcfenv	21	1.200037	0.000000
semimcfmcfenv	22	1.282199	0.000000
semimcfmcfenv	23	1.300625	0.000000
semimcfraeke	0	0.600000	0.000000
semimcfraeke	1	0.589987	0.000000
semimcfraeke	2	0.588624	0.000000
semimcfraeke	3	1.030633	0.000000
semimcfraeke	4	0.926297	0.000000
semimcfraeke	5	0.991034	0.000000
semimcfraeke	6	0.908732	0.000000
semimcfraeke	7	0.916918	0.000000
semimcfraeke	8	0.968905	0.000000
semimcfraeke	9	1.012698	0.000000
semimcfraeke	10	1.031921	0.000000
semimcfraeke	11	1.049374	0.000000
semimcfraeke	12	1.126033	0.000000
semimcfraeke	13	1.149094	0.000000
semimcfraeke	14	1.162875	0.000000
semimcfraeke	15	1.036700	0.000000
semimcfraeke	16	1.031087	0.000000
semimcfraeke	17	1.192981	0.000000
semimcfraeke	18	1.222426	0.000000
semimcfraeke	19	1.265366	0.000000
semimcfraeke	20	1.286610	0.000000
semimcfraeke	21	1.200037	0.000000
semimcfraeke	22	1.282199	0.000000
semimcfraeke	23	1.300625	0.000000
semimcfvlb	0	0.600000	0.000000
semimcfvlb	1	0.589987	0.000000
semimcfvlb	2	0.588624	0.000000
semimcfvlb	3	1.030633	0.000000
semimcfvlb	4	0.926297	0.000000
semimcfvlb	5	0.991034	0.000000
semimcfvlb	6	0.908732	0.000000
semimcfvlb	7	0.916918	0.000000
semimcfvlb	8	0.968905	0.000000
semimcfvlb	9	1.012698	0.000000
semimcfvlb	10	1.031921	0.000000
semimcfvlb	11	1.049374	0.000000
semimcfvlb	12	1.126033	0.000000
semimcfvlb	13	1.149094	0.000000
semimcfvlb	14	1.162875	0.000000
semimcfvlb	15	1.036700	0.000000
semimcfvlb	16	1.031087	0.000000
semimcfvlb	17	1.192981	0.000000
semimcfvlb	18	1.222426	0.000000
semimcfvlb	19	1.265366	0.000000
semimcfvlb	20	1.286610	0.000000
semimcfvlb	21	1.200037	0.000000
semimcfvlb	22	1.282199	0.000000
semimcfvlb	23	1.300625	0.000000
spf	0	0.939262	0.000000
spf	1	0.921858	0.000000
spf	2	0.920983	0.000000
spf	3	0.806808	0.000000
spf	4	0.725143	0.000000
spf	5	0.777385	0.000000
spf	6	0.713016	0.000000
spf	7	0.718862	0.000000
spf	8	0.759619	0.000000
spf	9	0.793950	0.000000
spf	10	0.805412	0.000000
spf	11	0.817865	0.000000
spf	12	0.877611	0.000000
spf	13	0.897614	0.000000
spf	14	0.906468	0.000000
spf	15	0.808234	0.000000
spf	16	0.803857	0.000000
spf	17	0.930084	0.000000
spf	18	0.954320	0.000000
spf	19	0.987812	0.000000
spf	20	1.004481	0.000000
spf	21	0.932990	0.000000
spf	22	0.996750	0.000000
spf	23	1.011152	0.000000
vlb	0	0.903483	0.000000
vlb	1	0.883732	0.000000
vlb	2	0.888109	0.000000
vlb	3	0.809313	0.000000
vlb	4	0.699489	0.000000
vlb	5	0.747165	0.000000
vlb	6	0.682751	0.000000
vlb	7	0.683611	0.000000
vlb	8	0.727426	0.000000
vlb	9	0.768148	0.000000
vlb	10	0.776208	0.000000
vlb	11	0.786027	0.000000
vlb	12	0.920092	0.000000
vlb	13	0.864309	0.000000
vlb	14	0.868124	0.000000
vlb	15	0.779566	0.000000
vlb	16	0.776493	0.000000
vlb	17	0.895911	0.000000
vlb	18	1.067052	0.000000
vlb	19	0.940038	0.000000
vlb	20	0.966101	0.000000
vlb	21	0.894750	0.000000
vlb	22	0.954566	0.000000
vlb	23	0.970610	0.000000

