# solver	iter	mean-congestion	stddev
ecmp	0	0.115346	0.000000
ecmp	1	0.113265	0.000000
ecmp	2	0.137210	0.000000
ecmp	3	0.127238	0.000000
ecmp	4	0.115544	0.000000
ecmp	5	0.123936	0.000000
ecmp	6	0.113720	0.000000
ecmp	7	0.114304	0.000000
ecmp	8	0.121321	0.000000
ecmp	9	0.125194	0.000000
ecmp	10	0.126036	0.000000
ecmp	11	0.127218	0.000000
ecmp	12	0.133263	0.000000
ecmp	13	0.134604	0.000000
ecmp	14	0.136475	0.000000
ecmp	15	0.127795	0.000000
ecmp	16	0.126611	0.000000
ecmp	17	0.138155	0.000000
ecmp	18	0.139902	0.000000
ecmp	19	0.142219	0.000000
ecmp	20	0.143800	0.000000
ecmp	21	0.138389	0.000000
ecmp	22	0.144746	0.000000
ecmp	23	0.146027	0.000000
ksp	0	0.218704	0.000000
ksp	1	0.214690	0.000000
ksp	2	0.209157	0.000000
ksp	3	0.190836	0.000000
ksp	4	0.172348	0.000000
ksp	5	0.184682	0.000000
ksp	6	0.169595	0.000000
ksp	7	0.170047	0.000000
ksp	8	0.180376	0.000000
ksp	9	0.186200	0.000000
ksp	10	0.187805	0.000000
ksp	11	0.190196	0.000000
ksp	12	0.201292	0.000000
ksp	13	0.204457	0.000000
ksp	14	0.207744	0.000000
ksp	15	0.191423	0.000000
ksp	16	0.189270	0.000000
ksp	17	0.210937	0.000000
ksp	18	0.214317	0.000000
ksp	19	0.218376	0.000000
ksp	20	0.221362	0.000000
ksp	21	0.211270	0.000000
ksp	22	0.222952	0.000000
ksp	23	0.225245	0.000000
mcf	0	0.166153	0.000000
mcf	1	0.168083	0.000000
mcf	2	0.195377	0.000000
mcf	3	0.192896	0.000000
mcf	4	0.173498	0.000000
mcf	5	0.186631	0.000000
mcf	6	0.172629	0.000000
mcf	7	0.173279	0.000000
mcf	8	0.183386	0.000000
mcf	9	0.188578	0.000000
mcf	10	0.189678	0.000000
mcf	11	0.191958	0.000000
mcf	12	0.194198	0.000000
mcf	13	0.195149	0.000000
mcf	14	0.196285	0.000000
mcf	15	0.190511	0.000000
mcf	16	0.190119	0.000000
mcf	17	0.199778	0.000000
mcf	18	0.196158	0.000000
mcf	19	0.197762	0.000000
mcf	20	0.198953	0.000000
mcf	21	0.196167	0.000000
mcf	22	0.200737	0.000000
mcf	23	0.199219	0.000000
raeke	0	0.155480	0.000000
raeke	1	0.152602	0.000000
raeke	2	0.164441	0.000000
raeke	3	0.157943	0.000000
raeke	4	0.146820	0.000000
raeke	5	0.153398	0.000000
raeke	6	0.141516	0.000000
raeke	7	0.143254	0.000000
raeke	8	0.151532	0.000000
raeke	9	0.158081	0.000000
raeke	10	0.157327	0.000000
raeke	11	0.159509	0.000000
raeke	12	0.166814	0.000000
raeke	13	0.170564	0.000000
raeke	14	0.172485	0.000000
raeke	15	0.161480	0.000000
raeke	16	0.161752	0.000000
raeke	17	0.175468	0.000000
raeke	18	0.176359	0.000000
raeke	19	0.180100	0.000000
raeke	20	0.183847	0.000000
raeke	21	0.173953	0.000000
raeke	22	0.182698	0.000000
raeke	23	0.184709	0.000000
semimcfecmp	0	0.115346	0.000000
semimcfecmp	1	0.113265	0.000000
semimcfecmp	2	0.137215	0.000000
semimcfecmp	3	0.135991	0.000000
semimcfecmp	4	0.123596	0.000000
semimcfecmp	5	0.132571	0.000000
semimcfecmp	6	0.121646	0.000000
semimcfecmp	7	0.122278	0.000000
semimcfecmp	8	0.129775	0.000000
semimcfecmp	9	0.133894	0.000000
semimcfecmp	10	0.134731	0.000000
semimcfecmp	11	0.135931	0.000000
semimcfecmp	12	0.142146	0.000000
semimcfecmp	13	0.143534	0.000000
semimcfecmp	14	0.145474	0.000000
semimcfecmp	15	0.136564	0.000000
semimcfecmp	16	0.135334	0.000000
semimcfecmp	17	0.147213	0.000000
semimcfecmp	18	0.149020	0.000000
semimcfecmp	19	0.151401	0.000000
semimcfecmp	20	0.153037	0.000000
semimcfecmp	21	0.147443	0.000000
semimcfecmp	22	0.154013	0.000000
semimcfecmp	23	0.155098	0.000000
semimcfksp	0	0.156491	0.000000
semimcfksp	1	0.140657	0.000000
semimcfksp	2	0.155062	0.000000
semimcfksp	3	0.151397	0.000000
semimcfksp	4	0.137364	0.000000
semimcfksp	5	0.146894	0.000000
semimcfksp	6	0.134722	0.000000
semimcfksp	7	0.135231	0.000000
semimcfksp	8	0.143491	0.000000
semimcfksp	9	0.148238	0.000000
semimcfksp	10	0.149123	0.000000
semimcfksp	11	0.151215	0.000000
semimcfksp	12	0.158050	0.000000
semimcfksp	13	0.159891	0.000000
semimcfksp	14	0.162354	0.000000
semimcfksp	15	0.152132	0.000000
semimcfksp	16	0.150038	0.000000
semimcfksp	17	0.164209	0.000000
semimcfksp	18	0.166248	0.000000
semimcfksp	19	0.168785	0.000000
semimcfksp	20	0.170880	0.000000
semimcfksp	21	0.163393	0.000000
semimcfksp	22	0.170961	0.000000
semimcfksp	23	0.173078	0.000000
semimcfmcf	0	0.166153	0.000000
semimcfmcf	1	0.164264	0.000000
semimcfmcf	2	0.195356	0.000000
semimcfmcf	3	0.204587	0.000000
semimcfmcf	4	0.186233	0.000000
semimcfmcf	5	0.200450	0.000000
semimcfmcf	6	0.184840	0.000000
semimcfmcf	7	0.185660	0.000000
semimcfmcf	8	0.196320	0.000000
semimcfmcf	9	0.202267	0.000000
semimcfmcf	10	0.203482	0.000000
semimcfmcf	11	0.205585	0.000000
semimcfmcf	12	0.207268	0.000000
semimcfmcf	13	0.207871	0.000000
semimcfmcf	14	0.208762	0.000000
semimcfmcf	15	0.204219	0.000000
semimcfmcf	16	0.203966	0.000000
semimcfmcf	17	0.208347	0.000000
semimcfmcf	18	0.212615	0.000000
semimcfmcf	19	0.209779	0.000000
semimcfmcf	20	0.210252	0.000000
semimcfmcf	21	0.208469	0.000000
semimcfmcf	22	0.212846	0.000000
semimcfmcf	23	0.211035	0.000000
semimcfraeke	0	0.145881	0.000000
semimcfraeke	1	0.137847	0.000000
semimcfraeke	2	0.152295	0.000000
semimcfraeke	3	0.151521	0.000000
semimcfraeke	4	0.137072	0.000000
semimcfraeke	5	0.143120	0.000000
semimcfraeke	6	0.134190	0.000000
semimcfraeke	7	0.132385	0.000000
semimcfraeke	8	0.143550	0.000000
semimcfraeke	9	0.146260	0.000000
semimcfraeke	10	0.145177	0.000000
semimcfraeke	11	0.148121	0.000000
semimcfraeke	12	0.159301	0.000000
semimcfraeke	13	0.156223	0.000000
semimcfraeke	14	0.161072	0.000000
semimcfraeke	15	0.150905	0.000000
semimcfraeke	16	0.147450	0.000000
semimcfraeke	17	0.163828	0.000000
semimcfraeke	18	0.164963	0.000000
semimcfraeke	19	0.169053	0.000000
semimcfraeke	20	0.170132	0.000000
semimcfraeke	21	0.163551	0.000000
semimcfraeke	22	0.171422	0.000000
semimcfraeke	23	0.173789	0.000000
semimcfvlb	0	0.144059	0.000000
semimcfvlb	1	0.139138	0.000000
semimcfvlb	2	0.150897	0.000000
semimcfvlb	3	0.144988	0.000000
semimcfvlb	4	0.132134	0.000000
semimcfvlb	5	0.142628	0.000000
