# solver	iter	.0.600000-exp-congestion	stddev
ecmp	0	0.096453	0.000000
ecmp	1	0.094369	0.000000
ecmp	2	0.087527	0.000000
ecmp	3	0.080430	0.000000
ecmp	4	0.072576	0.000000
ecmp	5	0.079867	0.000000
ecmp	6	0.073209	0.000000
ecmp	7	0.073720	0.000000
ecmp	8	0.077942	0.000000
ecmp	9	0.080463	0.000000
ecmp	10	0.080650	0.000000
ecmp	11	0.080960	0.000000
ecmp	12	0.086874	0.000000
ecmp	13	0.088880	0.000000
ecmp	14	0.089966	0.000000
ecmp	15	0.078993	0.000000
ecmp	16	0.078565	0.000000
ecmp	17	0.090247	0.000000
ecmp	18	0.093455	0.000000
ecmp	19	0.096585	0.000000
ecmp	20	0.097916	0.000000
ecmp	21	0.091169	0.000000
ecmp	22	0.097991	0.000000
ecmp	23	0.099555	0.000000
ksp	0	0.245720	0.000000
ksp	1	0.240173	0.000000
ksp	2	0.238825	0.000000
ksp	3	0.211251	0.000000
ksp	4	0.189147	0.000000
ksp	5	0.200431	0.000000
ksp	6	0.183135	0.000000
ksp	7	0.184824	0.000000
ksp	8	0.195920	0.000000
ksp	9	0.202580	0.000000
ksp	10	0.205864	0.000000
ksp	11	0.208469	0.000000
ksp	12	0.228116	0.000000
ksp	13	0.226839	0.000000
ksp	14	0.236495	0.000000
ksp	15	0.209314	0.000000
ksp	16	0.206910	0.000000
ksp	17	0.239554	0.000000
ksp	18	0.241875	0.000000
ksp	19	0.249132	0.000000
ksp	20	0.252832	0.000000
ksp	21	0.238197	0.000000
ksp	22	0.256347	0.000000
ksp	23	0.259552	0.000000
mcf	0	0.104816	0.000000
mcf	1	0.115990	0.000000
mcf	2	0.102108	0.000000
mcf	3	0.126423	0.000000
mcf	4	0.079785	0.000000
mcf	5	0.085343	0.000000
mcf	6	0.104623	0.000000
mcf	7	0.102245	0.000000
mcf	8	0.118406	0.000000
mcf	9	0.094814	0.000000
mcf	10	0.088395	0.000000
mcf	11	0.090232	0.000000
mcf	12	0.097280	0.000000
mcf	13	0.099748	0.000000
mcf	14	0.104703	0.000000
mcf	15	0.091238	0.000000
mcf	16	0.090081	0.000000
mcf	17	0.114132	0.000000
mcf	18	0.106449	0.000000
mcf	19	0.109357	0.000000
mcf	20	0.147471	0.000000
mcf	21	0.103914	0.000000
mcf	22	0.112140	0.000000
mcf	23	0.113973	0.000000
raeke	0	0.148413	0.000000
raeke	1	0.146321	0.000000
raeke	2	0.145009	0.000000
raeke	3	0.127521	0.000000
raeke	4	0.106880	0.000000
raeke	5	0.123455	0.000000
raeke	6	0.110879	0.000000
raeke	7	0.111718	0.000000
raeke	8	0.116497	0.000000
raeke	9	0.113400	0.000000
raeke	10	0.125265	0.000000
raeke	11	0.116864	0.000000
raeke	12	0.119078	0.000000
raeke	13	0.138578	0.000000
raeke	14	0.126828	0.000000
raeke	15	0.122475	0.000000
raeke	16	0.123866	0.000000
raeke	17	0.129036	0.000000
raeke	18	0.142680	0.000000
raeke	19	0.147104	0.000000
raeke	20	0.164779	0.000000
raeke	21	0.146854	0.000000
raeke	22	0.158104	0.000000
raeke	23	0.159023	0.000000
semimcfecmp	0	0.082623	0.000000
semimcfecmp	1	0.077571	0.000000
semimcfecmp	2	0.080688	0.000000
semimcfecmp	3	0.074068	0.000000
semimcfecmp	4	0.062688	0.000000
semimcfecmp	5	0.072606	0.000000
semimcfecmp	6	0.067816	0.000000
semimcfecmp	7	0.070585	0.000000
semimcfecmp	8	0.071390	0.000000
semimcfecmp	9	0.064422	0.000000
semimcfecmp	10	0.065368	0.000000
semimcfecmp	11	0.071903	0.000000
semimcfecmp	12	0.077155	0.000000
semimcfecmp	13	0.078844	0.000000
semimcfecmp	14	0.079396	0.000000
semimcfecmp	15	0.070859	0.000000
semimcfecmp	16	0.070476	0.000000
semimcfecmp	17	0.081511	0.000000
semimcfecmp	18	0.083771	0.000000
semimcfecmp	19	0.086773	0.000000
semimcfecmp	20	0.087969	0.000000
semimcfecmp	21	0.083327	0.000000
semimcfecmp	22	0.089577	0.000000
semimcfecmp	23	0.090085	0.000000
semimcfksp	0	0.127128	0.000000
semimcfksp	1	0.102216	0.000000
semimcfksp	2	0.100600	0.000000
semimcfksp	3	0.101941	0.000000
semimcfksp	4	0.092339	0.000000
semimcfksp	5	0.103784	0.000000
semimcfksp	6	0.094795	0.000000
semimcfksp	7	0.093115	0.000000
semimcfksp	8	0.099388	0.000000
semimcfksp	9	0.100457	0.000000
semimcfksp	10	0.101232	0.000000
semimcfksp	11	0.104303	0.000000
semimcfksp	12	0.106226	0.000000
semimcfksp	13	0.108808	0.000000
semimcfksp	14	0.113528	0.000000
semimcfksp	15	0.103396	0.000000
semimcfksp	16	0.098756	0.000000
semimcfksp	17	0.114305	0.000000
semimcfksp	18	0.120053	0.000000
semimcfksp	19	0.122149	0.000000
semimcfksp	20	0.123950	0.000000
semimcfksp	21	0.113183	0.000000
semimcfksp	22	0.121519	0.000000
semimcfksp	23	0.127043	0.000000
semimcfmcf	0	0.104816	0.000000
semimcfmcf	1	0.102216	0.000000
semimcfmcf	2	0.102108	0.000000
semimcfmcf	3	0.122162	0.000000
semimcfmcf	4	0.111220	0.000000
semimcfmcf	5	0.118501	0.000000
semimcfmcf	6	0.107849	0.000000
semimcfmcf	7	0.107854	0.000000
semimcfmcf	8	0.114976	0.000000
semimcfmcf	9	0.118156	0.000000
semimcfmcf	10	0.120026	0.000000
semimcfmcf	11	0.121878	0.000000
semimcfmcf	12	0.131731	0.000000
semimcfmcf	13	0.133478	0.000000
semimcfmcf	14	0.137505	0.000000
semimcfmcf	15	0.124457	0.000000
semimcfmcf	16	0.122404	0.000000
semimcfmcf	17	0.141715	0.000000
semimcfmcf	18	0.144653	0.000000
semimcfmcf	19	0.147874	0.000000
semimcfmcf	20	0.149912	0.000000
semimcfmcf	21	0.141629	0.000000
semimcfmcf	22	0.153515	0.000000
semimcfmcf	23	0.155973	0.000000
semimcfmcfenv	0	0.104816	0.000000
semimcfmcfenv	1	0.102216	0.000000
semimcfmcfenv	2	0.102108	0.000000
semimcfmcfenv	3	0.122162	0.000000
semimcfmcfenv	4	0.111220	0.000000
semimcfmcfenv	5	0.118501	0.000000
semimcfmcfenv	6	0.107849	0.000000
semimcfmcfenv	7	0.107854	0.000000
semimcfmcfenv	8	0.114976	0.000000
semimcfmcfenv	9	0.118156	0.000000
semimcfmcfenv	10	0.120026	0.000000
semimcfmcfenv	11	0.121878	0.000000
semimcfmcfenv	12	0.131731	0.000000
semimcfmcfenv	13	0.133478	0.000000
semimcfmcfenv	14	0.137505	0.000000
semimcfmcfenv	15	0.124457	0.000000
semimcfmcfenv	16	0.122404	0.000000
semimcfmcfenv	17	0.141715	0.000000
semimcfmcfenv	18	0.144653	0.000000
semimcfmcfenv	19	0.147874	0.000000
semimcfmcfenv	20	0.149912	0.000000
semimcfmcfenv	21	0.141629	0.000000
semimcfmcfenv	22	0.153515	0.000000
semimcfmcfenv	23	0.155973	0.000000
semimcfraeke	0	0.107145	0.000000
semimcfraeke	1	0.116619	0.000000
semimcfraeke	2	0.111223	0.000000
semimcfraeke	3	0.089531	0.000000
semimcfraeke	4	0.079785	0.000000
semimcfraeke	5	0.085343	0.000000
semimcfraeke	6	0.081191	0.000000
semimcfraeke	7	0.083544	0.000000
semimcfraeke	8	0.092789	0.000000
semimcfraeke	9	0.081474	0.000000
semimcfraeke	10	0.088395	0.000000
semimcfraeke	11	0.096784	0.000000
semimcfraeke	12	0.104023	0.000000
semimcfraeke	13	0.102120	0.000000
semimcfraeke	14	0.106512	0.000000
semimcfraeke	15	0.111241	0.000000
semimcfraeke	16	0.089413	0.000000
semimcfraeke	17	0.104292	0.000000
semimcfraeke	18	0.105772	0.000000
semimcfraeke	19	0.125972	0.000000
semimcfraeke	20	0.110864	0.000000
semimcfraeke	21	0.113593	0.000000
semimcfraeke	22	0.112140	0.000000
semimcfraeke	23	0.134683	0.000000
semimcfvlb	0	0.107378	0.000000
semimcfvlb	1	0.100370	0.000000
semimcfvlb	2	0.095359	0.000000
semimcfvlb	3	0.082582	0.000000
semimcfvlb	4	0.072611	0.000000
semimcfvlb	5	0.085343	0.000000
semimcfvlb	6	0.079284	0.000000
semimcfvlb	7	0.078996	0.000000
semimcfvlb	8	0.083514	0.000000
semimcfvlb	9	0.095435	0.000000
semimcfvlb	10	0.082622	0.000000
semimcfvlb	11	0.087838	0.000000
semimcfvlb	12	0.097280	0.000000
semimcfvlb	13	0.099008	0.000000
semimcfvlb	14	0.100866	0.000000
semimcfvlb	15	0.091238	0.000000
semimcfvlb	16	0.086040	0.000000
semimcfvlb	17	0.097839	0.000000
semimcfvlb	18	0.097768	0.000000
semimcfvlb	19	0.101205	0.000000
semimcfvlb	20	0.110864	0.000000
semimcfvlb	21	0.103914	0.000000
semimcfvlb	22	0.102171	0.000000
semimcfvlb	23	0.113973	0.000000
spf	0	0.061890	0.000000
spf	1	0.059848	0.000000
spf	2	0.061073	0.000000
spf	3	0.051778	0.000000
spf	4	0.046692	0.000000
spf	5	0.050238	0.000000
spf	6	0.045647	0.000000
spf	7	0.045491	0.000000
spf	8	0.048237	0.000000
spf	9	0.050567	0.000000
spf	10	0.051649	0.000000
spf	11	0.052463	0.000000
spf	12	0.060404	0.000000
spf	13	0.057795	0.000000
spf	14	0.062197	0.000000
spf	15	0.055912	0.000000
spf	16	0.055415	0.000000
spf	17	0.064158	0.000000
spf	18	0.061434	0.000000
spf	19	0.063009	0.000000
spf	20	0.063878	0.000000
spf	21	0.060348	0.000000
spf	22	0.065251	0.000000
spf	23	0.066346	0.000000
vlb	0	0.121245	0.000000
vlb	1	0.121530	0.000000
vlb	2	0.121548	0.000000
vlb	3	0.109147	0.000000
vlb	4	0.094107	0.000000
vlb	5	0.098542	0.000000
vlb	6	0.107440	0.000000
vlb	7	0.087300	0.000000
vlb	8	0.099301	0.000000
vlb	9	0.100397	0.000000
vlb	10	0.104054	0.000000
vlb	11	0.099752	0.000000
vlb	12	0.132425	0.000000
vlb	13	0.135881	0.000000
vlb	14	0.114046	0.000000
vlb	15	0.112745	0.000000
vlb	16	0.104441	0.000000
vlb	17	0.124081	0.000000
vlb	18	0.126326	0.000000
vlb	19	0.115431	0.000000
vlb	20	0.118599	0.000000
vlb	21	0.119091	0.000000
vlb	22	0.126001	0.000000
vlb	23	0.126219	0.000000

