# solver	iter	total-throughput	stddev
ecmp	0	1.000000	0.000000
ecmp	1	1.000000	0.000000
ecmp	2	0.900596	0.000000
ecmp	3	0.955073	0.000000
ecmp	4	0.968049	0.000000
ecmp	5	0.967964	0.000000
ecmp	6	0.967982	0.000000
ecmp	7	0.967778	0.000000
ecmp	8	0.967882	0.000000
ecmp	9	0.962088	0.000000
ecmp	10	0.953774	0.000000
ecmp	11	0.946600	0.000000
ecmp	12	0.917748	0.000000
ecmp	13	0.909618	0.000000
ecmp	14	0.905739	0.000000
ecmp	15	0.952649	0.000000
ecmp	16	0.954621	0.000000
ecmp	17	0.895664	0.000000
ecmp	18	0.886156	0.000000
ecmp	19	0.872595	0.000000
ecmp	20	0.866626	0.000000
ecmp	21	0.893032	0.000000
ecmp	22	0.869568	0.000000
ecmp	23	0.864486	0.000000
ksp	0	1.000000	0.000000
ksp	1	1.000000	0.000000
ksp	2	0.907980	0.000000
ksp	3	0.960506	0.000000
ksp	4	0.973003	0.000000
ksp	5	0.972924	0.000000
ksp	6	0.972932	0.000000
ksp	7	0.972731	0.000000
ksp	8	0.972813	0.000000
ksp	9	0.967354	0.000000
ksp	10	0.959320	0.000000
ksp	11	0.952340	0.000000
ksp	12	0.924446	0.000000
ksp	13	0.916728	0.000000
ksp	14	0.912959	0.000000
ksp	15	0.958119	0.000000
ksp	16	0.960084	0.000000
ksp	17	0.903190	0.000000
ksp	18	0.893932	0.000000
ksp	19	0.880708	0.000000
ksp	20	0.874932	0.000000
ksp	21	0.900629	0.000000
ksp	22	0.877577	0.000000
ksp	23	0.872675	0.000000
mcf	0	1.000000	0.000000
mcf	1	1.000000	0.000000
mcf	2	0.901962	0.000000
mcf	3	0.959707	0.000000
mcf	4	0.964294	0.000000
mcf	5	0.966797	0.000000
mcf	6	0.965151	0.000000
mcf	7	0.964654	0.000000
mcf	8	0.965300	0.000000
mcf	9	0.958895	0.000000
mcf	10	0.953354	0.000000
mcf	11	0.946114	0.000000
mcf	12	0.918168	0.000000
mcf	13	0.907408	0.000000
mcf	14	0.904046	0.000000
mcf	15	0.951580	0.000000
mcf	16	0.953693	0.000000
mcf	17	0.897283	0.000000
mcf	18	0.885878	0.000000
mcf	19	0.875438	0.000000
mcf	20	0.867815	0.000000
mcf	21	0.894853	0.000000
mcf	22	0.871816	0.000000
mcf	23	0.867469	0.000000
raeke	0	1.000000	0.000000
raeke	1	1.000000	0.000000
raeke	2	0.920323	0.000000
raeke	3	0.985565	0.000000
raeke	4	0.999927	0.000000
raeke	5	1.000083	0.000000
raeke	6	0.999901	0.000000
raeke	7	1.000360	0.000000
raeke	8	0.999992	0.000000
raeke	9	0.993671	0.000000
raeke	10	0.984523	0.000000
raeke	11	0.976653	0.000000
raeke	12	0.944269	0.000000
raeke	13	0.935308	0.000000
raeke	14	0.930750	0.000000
raeke	15	0.982690	0.000000
raeke	16	0.984950	0.000000
raeke	17	0.979048	0.000000
raeke	18	0.990020	0.000000
raeke	19	0.976047	0.000000
raeke	20	0.878750	0.000000
raeke	21	0.917075	0.000000
raeke	22	0.891225	0.000000
raeke	23	0.885649	0.000000
semimcfecmp	0	1.000000	0.000000
semimcfecmp	1	1.000000	0.000000
semimcfecmp	2	0.900633	0.000000
semimcfecmp	3	0.985413	0.000000
semimcfecmp	4	1.000000	0.000000
semimcfecmp	5	1.000000	0.000000
semimcfecmp	6	1.000000	0.000000
semimcfecmp	7	1.000000	0.000000
semimcfecmp	8	1.000000	0.000000
semimcfecmp	9	0.993756	0.000000
semimcfecmp	10	0.984522	0.000000
semimcfecmp	11	0.976456	0.000000
semimcfecmp	12	0.944275	0.000000
semimcfecmp	13	0.935406	0.000000
semimcfecmp	14	0.930835	0.000000
semimcfecmp	15	0.982612	0.000000
semimcfecmp	16	0.985066	0.000000
semimcfecmp	17	0.919875	0.000000
semimcfecmp	18	0.909588	0.000000
semimcfecmp	19	0.894929	0.000000
semimcfecmp	20	0.888391	0.000000
semimcfecmp	21	0.917060	0.000000
semimcfecmp	22	0.891113	0.000000
semimcfecmp	23	0.885593	0.000000
semimcfksp	0	1.000000	0.000000
semimcfksp	1	1.000000	0.000000
semimcfksp	2	0.912874	0.000000
semimcfksp	3	0.985413	0.000000
semimcfksp	4	1.000000	0.000000
semimcfksp	5	0.999965	0.000000
semimcfksp	6	1.000000	0.000000
semimcfksp	7	1.000000	0.000000
semimcfksp	8	1.000000	0.000000
semimcfksp	9	0.993756	0.000000
semimcfksp	10	0.984522	0.000000
semimcfksp	11	0.976456	0.000000
semimcfksp	12	0.944275	0.000000
semimcfksp	13	0.935406	0.000000
semimcfksp	14	0.930835	0.000000
semimcfksp	15	0.982612	0.000000
semimcfksp	16	0.985066	0.000000
semimcfksp	17	0.919875	0.000000
semimcfksp	18	0.909588	0.000000
semimcfksp	19	0.894929	0.000000
semimcfksp	20	0.888391	0.000000
semimcfksp	21	0.917060	0.000000
semimcfksp	22	0.891113	0.000000
semimcfksp	23	0.885593	0.000000
semimcfmcf	0	1.000000	0.000000
semimcfmcf	1	1.000000	0.000000
semimcfmcf	2	0.902172	0.000000
semimcfmcf	3	0.985491	0.000000
semimcfmcf	4	0.999957	0.000000
semimcfmcf	5	0.999900	0.000000
semimcfmcf	6	0.999865	0.000000
semimcfmcf	7	1.000061	0.000000
semimcfmcf	8	1.000103	0.000000
semimcfmcf	9	0.993740	0.000000
semimcfmcf	10	0.984664	0.000000
semimcfmcf	11	0.976300	0.000000
semimcfmcf	12	0.944320	0.000000
semimcfmcf	13	0.935401	0.000000
semimcfmcf	14	0.930748	0.000000
semimcfmcf	15	0.982699	0.000000
semimcfmcf	16	0.985051	0.000000
semimcfmcf	17	0.919913	0.000000
semimcfmcf	18	0.909644	0.000000
semimcfmcf	19	0.894926	0.000000
semimcfmcf	20	0.888442	0.000000
semimcfmcf	21	0.916986	0.000000
semimcfmcf	22	0.890979	0.000000
semimcfmcf	23	0.885770	0.000000
semimcfmcfenv	0	1.000000	0.000000
semimcfmcfenv	1	1.000000	0.000000
semimcfmcfenv	2	0.901918	0.000000
semimcfmcfenv	3	0.985413	0.000000
semimcfmcfenv	4	1.000000	0.000000
semimcfmcfenv	5	1.000000	0.000000
semimcfmcfenv	6	1.000000	0.000000
semimcfmcfenv	7	1.000000	0.000000
semimcfmcfenv	8	1.000000	0.000000
semimcfmcfenv	9	0.993756	0.000000
semimcfmcfenv	10	0.984522	0.000000
semimcfmcfenv	11	0.976456	0.000000
semimcfmcfenv	12	0.944275	0.000000
semimcfmcfenv	13	0.935406	0.000000
semimcfmcfenv	14	0.930835	0.000000
semimcfmcfenv	15	0.982612	0.000000
semimcfmcfenv	16	0.985066	0.000000
semimcfmcfenv	17	0.919875	0.000000
semimcfmcfenv	18	0.909588	0.000000
semimcfmcfenv	19	0.894929	0.000000
semimcfmcfenv	20	0.888391	0.000000
semimcfmcfenv	21	0.917060	0.000000
semimcfmcfenv	22	0.891113	0.000000
semimcfmcfenv	23	0.885593	0.000000
semimcfraeke	0	1.000000	0.000000
semimcfraeke	1	1.000000	0.000000
semimcfraeke	2	0.916883	0.000000
semimcfraeke	3	0.984628	0.000000
semimcfraeke	4	1.001052	0.000000
semimcfraeke	5	0.998790	0.000000
semimcfraeke	6	1.000743	0.000000
semimcfraeke	7	0.999442	0.000000
semimcfraeke	8	1.000404	0.000000
semimcfraeke	9	0.993774	0.000000
semimcfraeke	10	0.983862	0.000000
semimcfraeke	11	0.977378	0.000000
semimcfraeke	12	0.944259	0.000000
semimcfraeke	13	0.935588	0.000000
semimcfraeke	14	0.930170	0.000000
semimcfraeke	15	0.982941	0.000000
semimcfraeke	16	0.985643	0.000000
semimcfraeke	17	0.920008	0.000000
semimcfraeke	18	0.908560	0.000000
semimcfraeke	19	0.895078	0.000000
semimcfraeke	20	0.889276	0.000000
semimcfraeke	21	0.916636	0.000000
semimcfraeke	22	0.890809	0.000000
semimcfraeke	23	0.887021	0.000000
semimcfvlb	0	1.000000	0.000000
semimcfvlb	1	1.000000	0.000000
semimcfvlb	2	0.914170	0.000000
semimcfvlb	3	0.985598	0.000000
semimcfvlb	4	1.000145	0.000000
semimcfvlb	5	1.000164	0.000000
semimcfvlb	6	0.999831	0.000000
semimcfvlb	7	0.999549	0.000000
semimcfvlb	8	0.999736	0.000000
semimcfvlb	9	0.993689	0.000000
semimcfvlb	10	0.985402	0.000000
