# solver	iter	mean-congestion	stddev
ecmp	0	0.295823	0.000000
ecmp	1	0.287429	0.000000
ecmp	2	0.253824	0.000000
ecmp	3	0.248160	0.000000
ecmp	4	0.244292	0.000000
ecmp	5	0.247508	0.000000
ecmp	6	0.254712	0.000000
ecmp	7	0.251118	0.000000
ecmp	8	0.254028	0.000000
ecmp	9	0.243890	0.000000
ksp	0	0.394315	0.000000
ksp	1	0.384996	0.000000
ksp	2	0.349489	0.000000
ksp	3	0.339866	0.000000
ksp	4	0.335589	0.000000
ksp	5	0.342847	0.000000
ksp	6	0.353062	0.000000
ksp	7	0.347720	0.000000
ksp	8	0.353893	0.000000
ksp	9	0.336779	0.000000
mcf	0	0.415750	0.000000
mcf	1	0.400310	0.000000
mcf	2	0.340277	0.000000
mcf	3	0.331468	0.000000
mcf	4	0.327674	0.000000
mcf	5	0.335587	0.000000
mcf	6	0.342904	0.000000
mcf	7	0.349052	0.000000
mcf	8	0.354072	0.000000
mcf	9	0.332700	0.000000
raeke	0	0.360067	0.000000
raeke	1	0.352914	0.000000
raeke	2	0.319449	0.000000
raeke	3	0.332511	0.000000
raeke	4	0.327936	0.000000
raeke	5	0.334243	0.000000
raeke	6	0.340641	0.000000
raeke	7	0.337522	0.000000
raeke	8	0.342815	0.000000
raeke	9	0.329925	0.000000
semimcfecmp	0	0.296390	0.000000
semimcfecmp	1	0.288017	0.000000
semimcfecmp	2	0.248538	0.000000
semimcfecmp	3	0.272595	0.000000
semimcfecmp	4	0.268831	0.000000
semimcfecmp	5	0.272550	0.000000
semimcfecmp	6	0.277933	0.000000
semimcfecmp	7	0.275331	0.000000
semimcfecmp	8	0.277916	0.000000
semimcfecmp	9	0.268220	0.000000
semimcfksp	0	0.369321	0.000000
semimcfksp	1	0.339305	0.000000
semimcfksp	2	0.302230	0.000000
semimcfksp	3	0.300906	0.000000
semimcfksp	4	0.305440	0.000000
semimcfksp	5	0.321101	0.000000
semimcfksp	6	0.330207	0.000000
semimcfksp	7	0.325176	0.000000
semimcfksp	8	0.311903	0.000000
semimcfksp	9	0.304070	0.000000
semimcfmcf	0	0.408551	0.000000
semimcfmcf	1	0.398179	0.000000
semimcfmcf	2	0.340543	0.000000
semimcfmcf	3	0.360368	0.000000
semimcfmcf	4	0.355905	0.000000
semimcfmcf	5	0.361439	0.000000
semimcfmcf	6	0.369199	0.000000
semimcfmcf	7	0.369173	0.000000
semimcfmcf	8	0.375184	0.000000
semimcfmcf	9	0.369145	0.000000
semimcfraeke	0	0.361792	0.000000
semimcfraeke	1	0.365401	0.000000
semimcfraeke	2	0.317366	0.000000
semimcfraeke	3	0.318596	0.000000
semimcfraeke	4	0.306550	0.000000
semimcfraeke	5	0.319903	0.000000
semimcfraeke	6	0.325946	0.000000
semimcfraeke	7	0.319938	0.000000
semimcfraeke	8	0.334152	0.000000
semimcfraeke	9	0.323070	0.000000
semimcfvlb	0	0.352596	0.000000
semimcfvlb	1	0.339352	0.000000
semimcfvlb	2	0.305017	0.000000
semimcfvlb	3	0.313054	0.000000
semimcfvlb	4	0.311086	0.000000
semimcfvlb	5	0.319582	0.000000
semimcfvlb	6	0.320919	0.000000
semimcfvlb	7	0.314362	0.000000
semimcfvlb	8	0.319639	0.000000
semimcfvlb	9	0.311668	0.000000
spf	0	0.286763	0.000000
spf	1	0.285715	0.000000
spf	2	0.249629	0.000000
spf	3	0.245194	0.000000
spf	4	0.242268	0.000000
spf	5	0.243825	0.000000
spf	6	0.250563	0.000000
spf	7	0.247709	0.000000
spf	8	0.247526	0.000000
spf	9	0.240410	0.000000
vlb	0	0.346775	0.000000
vlb	1	0.346261	0.000000
vlb	2	0.311153	0.000000
vlb	3	0.299709	0.000000
vlb	4	0.297000	0.000000
vlb	5	0.300036	0.000000
vlb	6	0.311154	0.000000
vlb	7	0.305922	0.000000
vlb	8	0.306950	0.000000
vlb	9	0.296186	0.000000

