# solver	iter	.0.800000-exp-congestion	stddev
ecmp	0	0.665570	0.000000
ecmp	1	0.636445	0.000000
ecmp	2	0.670888	0.000000
ecmp	3	0.703274	0.000000
ecmp	4	0.683165	0.000000
ecmp	5	0.697491	0.000000
ecmp	6	0.719484	0.000000
ecmp	7	0.712829	0.000000
ecmp	8	0.708875	0.000000
ecmp	9	0.700691	0.000000
ksp	0	1.137879	0.000000
ksp	1	1.146240	0.000000
ksp	2	1.144407	0.000000
ksp	3	1.116059	0.000000
ksp	4	1.093992	0.000000
ksp	5	1.054320	0.000000
ksp	6	1.105855	0.000000
ksp	7	1.071476	0.000000
ksp	8	1.065166	0.000000
ksp	9	1.036384	0.000000
mcf	0	1.065611	0.000000
mcf	1	1.052251	0.000000
mcf	2	1.090651	0.000000
mcf	3	1.062087	0.000000
mcf	4	1.019653	0.000000
mcf	5	1.016732	0.000000
mcf	6	1.079913	0.000000
mcf	7	1.035791	0.000000
mcf	8	1.058348	0.000000
mcf	9	1.034454	0.000000
raeke	0	0.875689	0.000000
raeke	1	0.879168	0.000000
raeke	2	0.892082	0.000000
raeke	3	0.837724	0.000000
raeke	4	0.811305	0.000000
raeke	5	0.853745	0.000000
raeke	6	0.886113	0.000000
raeke	7	0.847796	0.000000
raeke	8	0.879263	0.000000
raeke	9	0.781285	0.000000
semimcfecmp	0	0.746835	0.000000
semimcfecmp	1	0.739082	0.000000
semimcfecmp	2	0.761305	0.000000
semimcfecmp	3	0.760992	0.000000
semimcfecmp	4	0.731818	0.000000
semimcfecmp	5	0.797160	0.000000
semimcfecmp	6	0.845279	0.000000
semimcfecmp	7	0.862053	0.000000
semimcfecmp	8	0.913049	0.000000
semimcfecmp	9	0.736773	0.000000
semimcfksp	0	0.833184	0.000000
semimcfksp	1	0.787361	0.000000
semimcfksp	2	0.896469	0.000000
semimcfksp	3	0.852831	0.000000
semimcfksp	4	0.824219	0.000000
semimcfksp	5	0.937229	0.000000
semimcfksp	6	0.958806	0.000000
semimcfksp	7	0.987430	0.000000
semimcfksp	8	0.937029	0.000000
semimcfksp	9	0.902247	0.000000
semimcfmcf	0	1.088876	0.000000
semimcfmcf	1	1.074180	0.000000
semimcfmcf	2	1.117116	0.000000
semimcfmcf	3	1.041611	0.000000
semimcfmcf	4	0.965465	0.000000
semimcfmcf	5	1.046067	0.000000
semimcfmcf	6	1.176413	0.000000
semimcfmcf	7	1.166501	0.000000
semimcfmcf	8	1.246349	0.000000
semimcfmcf	9	1.083698	0.000000
semimcfraeke	0	0.819712	0.000000
semimcfraeke	1	0.865581	0.000000
semimcfraeke	2	0.919548	0.000000
semimcfraeke	3	0.882412	0.000000
semimcfraeke	4	0.897853	0.000000
semimcfraeke	5	0.949457	0.000000
semimcfraeke	6	0.938279	0.000000
semimcfraeke	7	0.987430	0.000000
semimcfraeke	8	0.981508	0.000000
semimcfraeke	9	0.935942	0.000000
semimcfvlb	0	0.784080	0.000000
semimcfvlb	1	0.896197	0.000000
semimcfvlb	2	0.873618	0.000000
semimcfvlb	3	0.923465	0.000000
semimcfvlb	4	0.797467	0.000000
semimcfvlb	5	0.931492	0.000000
semimcfvlb	6	1.035901	0.000000
semimcfvlb	7	0.954340	0.000000
semimcfvlb	8	0.983549	0.000000
semimcfvlb	9	0.838772	0.000000
spf	0	0.688166	0.000000
spf	1	0.604733	0.000000
spf	2	0.668793	0.000000
spf	3	0.693269	0.000000
spf	4	0.672138	0.000000
spf	5	0.696991	0.000000
spf	6	0.708550	0.000000
spf	7	0.696725	0.000000
spf	8	0.673340	0.000000
spf	9	0.687439	0.000000
vlb	0	0.828621	0.000000
vlb	1	0.835342	0.000000
vlb	2	0.885053	0.000000
vlb	3	0.822978	0.000000
vlb	4	0.821126	0.000000
vlb	5	0.846441	0.000000
vlb	6	0.859807	0.000000
vlb	7	0.815668	0.000000
vlb	8	0.786291	0.000000
vlb	9	0.825780	0.000000

