# solver	iter	mean-exp-congestion	stddev
ecmp	0	0.316535	0.000000
ecmp	1	0.309277	0.000000
ecmp	2	0.324579	0.000000
ecmp	3	0.316370	0.000000
ecmp	4	0.307727	0.000000
ecmp	5	0.309010	0.000000
ecmp	6	0.317508	0.000000
ecmp	7	0.313541	0.000000
ecmp	8	0.317077	0.000000
ecmp	9	0.303263	0.000000
ksp	0	0.483282	0.000000
ksp	1	0.470473	0.000000
ksp	2	0.492876	0.000000
ksp	3	0.483223	0.000000
ksp	4	0.469906	0.000000
ksp	5	0.470888	0.000000
ksp	6	0.483951	0.000000
ksp	7	0.476956	0.000000
ksp	8	0.481381	0.000000
ksp	9	0.462125	0.000000
mcf	0	0.475011	0.000000
mcf	1	0.465518	0.000000
mcf	2	0.473322	0.000000
mcf	3	0.471797	0.000000
mcf	4	0.454586	0.000000
mcf	5	0.455585	0.000000
mcf	6	0.457858	0.000000
mcf	7	0.467455	0.000000
mcf	8	0.476494	0.000000
mcf	9	0.445531	0.000000
raeke	0	0.393637	0.000000
raeke	1	0.383955	0.000000
raeke	2	0.403226	0.000000
raeke	3	0.464789	0.000000
raeke	4	0.451252	0.000000
raeke	5	0.455363	0.000000
raeke	6	0.464513	0.000000
raeke	7	0.455039	0.000000
raeke	8	0.468097	0.000000
raeke	9	0.444408	0.000000
semimcfecmp	0	0.316535	0.000000
semimcfecmp	1	0.309277	0.000000
semimcfecmp	2	0.324579	0.000000
semimcfecmp	3	0.412485	0.000000
semimcfecmp	4	0.398857	0.000000
semimcfecmp	5	0.400734	0.000000
semimcfecmp	6	0.408977	0.000000
semimcfecmp	7	0.403799	0.000000
semimcfecmp	8	0.409532	0.000000
semimcfecmp	9	0.391172	0.000000
semimcfksp	0	0.388536	0.000000
semimcfksp	1	0.353145	0.000000
semimcfksp	2	0.396955	0.000000
semimcfksp	3	0.434812	0.000000
semimcfksp	4	0.436136	0.000000
semimcfksp	5	0.450820	0.000000
semimcfksp	6	0.460162	0.000000
semimcfksp	7	0.458223	0.000000
semimcfksp	8	0.443009	0.000000
semimcfksp	9	0.422142	0.000000
semimcfmcf	0	0.475633	0.000000
semimcfmcf	1	0.462940	0.000000
semimcfmcf	2	0.492617	0.000000
semimcfmcf	3	0.540703	0.000000
semimcfmcf	4	0.516471	0.000000
semimcfmcf	5	0.525757	0.000000
semimcfmcf	6	0.550672	0.000000
semimcfmcf	7	0.542054	0.000000
semimcfmcf	8	0.559112	0.000000
semimcfmcf	9	0.527913	0.000000
semimcfraeke	0	0.389840	0.000000
semimcfraeke	1	0.384916	0.000000
semimcfraeke	2	0.402036	0.000000
semimcfraeke	3	0.456689	0.000000
semimcfraeke	4	0.440025	0.000000
semimcfraeke	5	0.442438	0.000000
semimcfraeke	6	0.462112	0.000000
semimcfraeke	7	0.466546	0.000000
semimcfraeke	8	0.469198	0.000000
semimcfraeke	9	0.442987	0.000000
semimcfvlb	0	0.377097	0.000000
semimcfvlb	1	0.353132	0.000000
semimcfvlb	2	0.383981	0.000000
semimcfvlb	3	0.452665	0.000000
semimcfvlb	4	0.441003	0.000000
semimcfvlb	5	0.446089	0.000000
semimcfvlb	6	0.466070	0.000000
semimcfvlb	7	0.451745	0.000000
semimcfvlb	8	0.460009	0.000000
semimcfvlb	9	0.426933	0.000000
spf	0	0.316535	0.000000
spf	1	0.309277	0.000000
spf	2	0.324579	0.000000
spf	3	0.316370	0.000000
spf	4	0.307727	0.000000
spf	5	0.309010	0.000000
spf	6	0.317508	0.000000
spf	7	0.313541	0.000000
spf	8	0.317077	0.000000
spf	9	0.303263	0.000000
vlb	0	0.393801	0.000000
vlb	1	0.387282	0.000000
vlb	2	0.411178	0.000000
vlb	3	0.397672	0.000000
vlb	4	0.390574	0.000000
vlb	5	0.385844	0.000000
vlb	6	0.396999	0.000000
vlb	7	0.391720	0.000000
vlb	8	0.400715	0.000000
vlb	9	0.381206	0.000000

