# solver	iter	congestion-drop	stddev
ecmp	0	0.073135	0.000000
ecmp	1	0.079425	0.000000
ecmp	2	0.224843	0.000000
ecmp	3	0.230388	0.000000
ecmp	4	0.223583	0.000000
ecmp	5	0.214030	0.000000
ecmp	6	0.211912	0.000000
ecmp	7	0.211854	0.000000
ecmp	8	0.207797	0.000000
ecmp	9	0.212899	0.000000
ksp	0	0.200423	0.000000
ksp	1	0.192206	0.000000
ksp	2	0.307441	0.000000
ksp	3	0.317275	0.000000
ksp	4	0.306472	0.000000
ksp	5	0.293729	0.000000
ksp	6	0.294449	0.000000
ksp	7	0.292697	0.000000
ksp	8	0.286851	0.000000
ksp	9	0.292811	0.000000
mcf	0	0.125619	0.000000
mcf	1	0.131609	0.000000
mcf	2	0.274626	0.000000
mcf	3	0.274407	0.000000
mcf	4	0.260776	0.000000
mcf	5	0.256025	0.000000
mcf	6	0.259956	0.000000
mcf	7	0.255327	0.000000
mcf	8	0.249450	0.000000
mcf	9	0.245972	0.000000
raeke	0	0.148715	0.000000
raeke	1	0.141336	0.000000
raeke	2	0.315902	0.000000
raeke	3	0.399262	0.000000
raeke	4	0.388788	0.000000
raeke	5	0.373754	0.000000
raeke	6	0.369893	0.000000
raeke	7	0.370198	0.000000
raeke	8	0.363078	0.000000
raeke	9	0.372503	0.000000
semimcfecmp	0	0.070963	0.000000
semimcfecmp	1	0.077101	0.000000
semimcfecmp	2	0.225343	0.000000
semimcfecmp	3	0.390179	0.000000
semimcfecmp	4	0.378319	0.000000
semimcfecmp	5	0.363512	0.000000
semimcfecmp	6	0.363165	0.000000
semimcfecmp	7	0.361483	0.000000
semimcfecmp	8	0.356194	0.000000
semimcfecmp	9	0.362681	0.000000
semimcfksp	0	0.073768	0.000000
semimcfksp	1	0.064148	0.000000
semimcfksp	2	0.296258	0.000000
semimcfksp	3	0.387539	0.000000
semimcfksp	4	0.379190	0.000000
semimcfksp	5	0.362328	0.000000
semimcfksp	6	0.357262	0.000000
semimcfksp	7	0.361122	0.000000
semimcfksp	8	0.356660	0.000000
semimcfksp	9	0.359297	0.000000
semimcfmcf	0	0.127337	0.000000
semimcfmcf	1	0.128119	0.000000
semimcfmcf	2	0.276622	0.000000
semimcfmcf	3	0.417596	0.000000
semimcfmcf	4	0.405608	0.000000
semimcfmcf	5	0.405304	0.000000
semimcfmcf	6	0.417249	0.000000
semimcfmcf	7	0.408524	0.000000
semimcfmcf	8	0.397123	0.000000
semimcfmcf	9	0.395459	0.000000
semimcfraeke	0	0.098071	0.000000
semimcfraeke	1	0.077666	0.000000
semimcfraeke	2	0.296960	0.000000
semimcfraeke	3	0.384963	0.000000
semimcfraeke	4	0.373548	0.000000
semimcfraeke	5	0.361466	0.000000
semimcfraeke	6	0.360628	0.000000
semimcfraeke	7	0.364085	0.000000
semimcfraeke	8	0.353075	0.000000
semimcfraeke	9	0.357753	0.000000
semimcfvlb	0	0.095718	0.000000
semimcfvlb	1	0.064920	0.000000
semimcfvlb	2	0.296586	0.000000
semimcfvlb	3	0.386705	0.000000
semimcfvlb	4	0.375545	0.000000
semimcfvlb	5	0.359799	0.000000
semimcfvlb	6	0.361775	0.000000
semimcfvlb	7	0.363789	0.000000
semimcfvlb	8	0.353155	0.000000
semimcfvlb	9	0.360603	0.000000
spf	0	0.101534	0.000000
spf	1	0.085966	0.000000
spf	2	0.229099	0.000000
spf	3	0.232179	0.000000
spf	4	0.223704	0.000000
spf	5	0.217073	0.000000
spf	6	0.215861	0.000000
spf	7	0.215265	0.000000
spf	8	0.215435	0.000000
spf	9	0.215434	0.000000
vlb	0	0.155641	0.000000
vlb	1	0.135723	0.000000
vlb	2	0.297320	0.000000
vlb	3	0.304050	0.000000
vlb	4	0.289340	0.000000
vlb	5	0.294837	0.000000
vlb	6	0.278336	0.000000
vlb	7	0.279391	0.000000
vlb	8	0.279318	0.000000
vlb	9	0.284176	0.000000

