# solver	iter	num_paths	stddev
ecmp	0	168.000000	0.000000
ecmp	1	168.000000	0.000000
ecmp	2	168.000000	0.000000
ecmp	3	168.000000	0.000000
ecmp	4	168.000000	0.000000
ecmp	5	168.000000	0.000000
ecmp	6	168.000000	0.000000
ecmp	7	168.000000	0.000000
ecmp	8	168.000000	0.000000
ecmp	9	168.000000	0.000000
ecmp	10	168.000000	0.000000
ecmp	11	168.000000	0.000000
ecmp	12	168.000000	0.000000
ecmp	13	168.000000	0.000000
ecmp	14	168.000000	0.000000
ecmp	15	168.000000	0.000000
ecmp	16	168.000000	0.000000
ecmp	17	168.000000	0.000000
ecmp	18	168.000000	0.000000
ecmp	19	168.000000	0.000000
ecmp	20	168.000000	0.000000
ecmp	21	168.000000	0.000000
ecmp	22	168.000000	0.000000
ecmp	23	168.000000	0.000000
ksp	0	623.000000	0.000000
ksp	1	623.000000	0.000000
ksp	2	623.000000	0.000000
ksp	3	623.000000	0.000000
ksp	4	623.000000	0.000000
ksp	5	623.000000	0.000000
ksp	6	623.000000	0.000000
ksp	7	623.000000	0.000000
ksp	8	623.000000	0.000000
ksp	9	623.000000	0.000000
ksp	10	623.000000	0.000000
ksp	11	623.000000	0.000000
ksp	12	623.000000	0.000000
ksp	13	623.000000	0.000000
ksp	14	623.000000	0.000000
ksp	15	623.000000	0.000000
ksp	16	623.000000	0.000000
ksp	17	623.000000	0.000000
ksp	18	623.000000	0.000000
ksp	19	623.000000	0.000000
ksp	20	623.000000	0.000000
ksp	21	623.000000	0.000000
ksp	22	623.000000	0.000000
ksp	23	623.000000	0.000000
mcf	0	135.000000	0.000000
mcf	1	135.000000	0.000000
mcf	2	135.000000	0.000000
mcf	3	138.000000	0.000000
mcf	4	135.000000	0.000000
mcf	5	135.000000	0.000000
mcf	6	135.000000	0.000000
mcf	7	135.000000	0.000000
mcf	8	135.000000	0.000000
mcf	9	135.000000	0.000000
mcf	10	135.000000	0.000000
mcf	11	135.000000	0.000000
mcf	12	135.000000	0.000000
mcf	13	135.000000	0.000000
mcf	14	135.000000	0.000000
mcf	15	135.000000	0.000000
mcf	16	135.000000	0.000000
mcf	17	135.000000	0.000000
mcf	18	135.000000	0.000000
mcf	19	135.000000	0.000000
mcf	20	135.000000	0.000000
mcf	21	135.000000	0.000000
mcf	22	135.000000	0.000000
mcf	23	135.000000	0.000000
raeke	0	606.000000	0.000000
raeke	1	606.000000	0.000000
raeke	2	606.000000	0.000000
raeke	3	529.000000	0.000000
raeke	4	527.000000	0.000000
raeke	5	528.000000	0.000000
raeke	6	538.000000	0.000000
raeke	7	534.000000	0.000000
raeke	8	539.000000	0.000000
raeke	9	527.000000	0.000000
raeke	10	520.000000	0.000000
raeke	11	530.000000	0.000000
raeke	12	531.000000	0.000000
raeke	13	530.000000	0.000000
raeke	14	525.000000	0.000000
raeke	15	533.000000	0.000000
raeke	16	538.000000	0.000000
raeke	17	534.000000	0.000000
raeke	18	530.000000	0.000000
raeke	19	529.000000	0.000000
raeke	20	534.000000	0.000000
raeke	21	532.000000	0.000000
raeke	22	536.000000	0.000000
raeke	23	536.000000	0.000000
semimcfecmp	0	168.000000	0.000000
semimcfecmp	1	168.000000	0.000000
semimcfecmp	2	168.000000	0.000000
semimcfecmp	3	166.000000	0.000000
semimcfecmp	4	166.000000	0.000000
semimcfecmp	5	166.000000	0.000000
semimcfecmp	6	166.000000	0.000000
semimcfecmp	7	166.000000	0.000000
semimcfecmp	8	166.000000	0.000000
semimcfecmp	9	166.000000	0.000000
semimcfecmp	10	166.000000	0.000000
semimcfecmp	11	166.000000	0.000000
semimcfecmp	12	166.000000	0.000000
semimcfecmp	13	166.000000	0.000000
semimcfecmp	14	166.000000	0.000000
semimcfecmp	15	166.000000	0.000000
semimcfecmp	16	166.000000	0.000000
semimcfecmp	17	166.000000	0.000000
semimcfecmp	18	166.000000	0.000000
semimcfecmp	19	166.000000	0.000000
semimcfecmp	20	166.000000	0.000000
semimcfecmp	21	166.000000	0.000000
semimcfecmp	22	166.000000	0.000000
semimcfecmp	23	166.000000	0.000000
semimcfksp	0	623.000000	0.000000
semimcfksp	1	623.000000	0.000000
semimcfksp	2	623.000000	0.000000
semimcfksp	3	542.000000	0.000000
semimcfksp	4	542.000000	0.000000
