# solver	iter	congestion-drop	stddev
ecmp	0	0.073135	0.000000
ecmp	1	0.079425	0.000000
ecmp	2	0.082130	0.000000
ecmp	3	0.078664	0.000000
ecmp	4	0.072376	0.000000
ecmp	5	0.062166	0.000000
ecmp	6	0.061360	0.000000
ecmp	7	0.057445	0.000000
ecmp	8	0.059215	0.000000
ecmp	9	0.058716	0.000000
ksp	0	0.200423	0.000000
ksp	1	0.192206	0.000000
ksp	2	0.207042	0.000000
ksp	3	0.217272	0.000000
ksp	4	0.201803	0.000000
ksp	5	0.191124	0.000000
ksp	6	0.201658	0.000000
ksp	7	0.192797	0.000000
ksp	8	0.196056	0.000000
ksp	9	0.188553	0.000000
mcf	0	0.125619	0.000000
mcf	1	0.131609	0.000000
mcf	2	0.135142	0.000000
mcf	3	0.144373	0.000000
mcf	4	0.124876	0.000000
mcf	5	0.093875	0.000000
mcf	6	0.091356	0.000000
mcf	7	0.094574	0.000000
mcf	8	0.074898	0.000000
mcf	9	0.085325	0.000000
raeke	0	0.138880	0.000000
raeke	1	0.124711	0.000000
raeke	2	0.144070	0.000000
raeke	3	0.153837	0.000000
raeke	4	0.143863	0.000000
raeke	5	0.121921	0.000000
raeke	6	0.125331	0.000000
raeke	7	0.120593	0.000000
raeke	8	0.115350	0.000000
raeke	9	0.124609	0.000000
semimcfecmp	0	0.070963	0.000000
semimcfecmp	1	0.077101	0.000000
semimcfecmp	2	0.080396	0.000000
semimcfecmp	3	0.076869	0.000000
semimcfecmp	4	0.070757	0.000000
semimcfecmp	5	0.060583	0.000000
semimcfecmp	6	0.059738	0.000000
semimcfecmp	7	0.055722	0.000000
semimcfecmp	8	0.060317	0.000000
semimcfecmp	9	0.056771	0.000000
semimcfksp	0	0.073768	0.000000
semimcfksp	1	0.064148	0.000000
semimcfksp	2	0.117237	0.000000
semimcfksp	3	0.121453	0.000000
semimcfksp	4	0.076566	0.000000
semimcfksp	5	0.055025	0.000000
semimcfksp	6	0.072148	0.000000
semimcfksp	7	0.045982	0.000000
semimcfksp	8	0.055848	0.000000
semimcfksp	9	0.079541	0.000000
semimcfmcf	0	0.127337	0.000000
semimcfmcf	1	0.128119	0.000000
semimcfmcf	2	0.151662	0.000000
semimcfmcf	3	0.155078	0.000000
semimcfmcf	4	0.136473	0.000000
semimcfmcf	5	0.117843	0.000000
semimcfmcf	6	0.115755	0.000000
semimcfmcf	7	0.117936	0.000000
semimcfmcf	8	0.118905	0.000000
semimcfmcf	9	0.108487	0.000000
semimcfraeke	0	0.084947	0.000000
semimcfraeke	1	0.092921	0.000000
semimcfraeke	2	0.095779	0.000000
semimcfraeke	3	0.098260	0.000000
semimcfraeke	4	0.091610	0.000000
semimcfraeke	5	0.060850	0.000000
semimcfraeke	6	0.071214	0.000000
semimcfraeke	7	0.055153	0.000000
semimcfraeke	8	0.067582	0.000000
semimcfraeke	9	0.074686	0.000000
semimcfvlb	0	0.086215	0.000000
semimcfvlb	1	0.064828	0.000000
semimcfvlb	2	0.099257	0.000000
semimcfvlb	3	0.101748	0.000000
semimcfvlb	4	0.076566	0.000000
semimcfvlb	5	0.055029	0.000000
semimcfvlb	6	0.060196	0.000000
semimcfvlb	7	0.070269	0.000000
semimcfvlb	8	0.053375	0.000000
semimcfvlb	9	0.067555	0.000000
spf	0	0.101534	0.000000
spf	1	0.085966	0.000000
spf	2	0.120115	0.000000
spf	3	0.098684	0.000000
spf	4	0.086181	0.000000
spf	5	0.092521	0.000000
spf	6	0.098512	0.000000
spf	7	0.088516	0.000000
spf	8	0.104407	0.000000
spf	9	0.083624	0.000000
vlb	0	0.155688	0.000000
vlb	1	0.139124	0.000000
vlb	2	0.153017	0.000000
vlb	3	0.163775	0.000000
vlb	4	0.152264	0.000000
vlb	5	0.140632	0.000000
vlb	6	0.149088	0.000000
vlb	7	0.153800	0.000000
vlb	8	0.150487	0.000000
vlb	9	0.133038	0.000000

