# solver	iter	total-throughput	stddev
ecmp	0	0.926865	0.000000
ecmp	1	0.920575	0.000000
ecmp	2	0.917870	0.000000
ecmp	3	0.921336	0.000000
ecmp	4	0.927624	0.000000
ecmp	5	0.937834	0.000000
ecmp	6	0.938640	0.000000
ecmp	7	0.942555	0.000000
ecmp	8	0.940785	0.000000
ecmp	9	0.941284	0.000000
ksp	0	0.799577	0.000000
ksp	1	0.807794	0.000000
ksp	2	0.792958	0.000000
ksp	3	0.782728	0.000000
ksp	4	0.798197	0.000000
ksp	5	0.808876	0.000000
ksp	6	0.798342	0.000000
ksp	7	0.807203	0.000000
ksp	8	0.803944	0.000000
ksp	9	0.811447	0.000000
mcf	0	0.874381	0.000000
mcf	1	0.868391	0.000000
mcf	2	0.864858	0.000000
mcf	3	0.855627	0.000000
mcf	4	0.875124	0.000000
mcf	5	0.906125	0.000000
mcf	6	0.908644	0.000000
mcf	7	0.905426	0.000000
mcf	8	0.925102	0.000000
mcf	9	0.914675	0.000000
raeke	0	0.861120	0.000000
raeke	1	0.875289	0.000000
raeke	2	0.855930	0.000000
raeke	3	0.846163	0.000000
raeke	4	0.856137	0.000000
raeke	5	0.878079	0.000000
raeke	6	0.874669	0.000000
raeke	7	0.879407	0.000000
raeke	8	0.884650	0.000000
raeke	9	0.875391	0.000000
semimcfecmp	0	0.929037	0.000000
semimcfecmp	1	0.922899	0.000000
semimcfecmp	2	0.919604	0.000000
semimcfecmp	3	0.923131	0.000000
semimcfecmp	4	0.929243	0.000000
semimcfecmp	5	0.939417	0.000000
semimcfecmp	6	0.940262	0.000000
semimcfecmp	7	0.944278	0.000000
semimcfecmp	8	0.939683	0.000000
semimcfecmp	9	0.943229	0.000000
semimcfksp	0	0.926232	0.000000
semimcfksp	1	0.935852	0.000000
semimcfksp	2	0.882763	0.000000
semimcfksp	3	0.878547	0.000000
semimcfksp	4	0.923434	0.000000
semimcfksp	5	0.944975	0.000000
semimcfksp	6	0.927852	0.000000
semimcfksp	7	0.954018	0.000000
semimcfksp	8	0.944152	0.000000
semimcfksp	9	0.920459	0.000000
semimcfmcf	0	0.872663	0.000000
semimcfmcf	1	0.871881	0.000000
semimcfmcf	2	0.848338	0.000000
semimcfmcf	3	0.844922	0.000000
semimcfmcf	4	0.863527	0.000000
semimcfmcf	5	0.882157	0.000000
semimcfmcf	6	0.884245	0.000000
semimcfmcf	7	0.882064	0.000000
semimcfmcf	8	0.881095	0.000000
semimcfmcf	9	0.891513	0.000000
semimcfraeke	0	0.915053	0.000000
semimcfraeke	1	0.907079	0.000000
semimcfraeke	2	0.904221	0.000000
semimcfraeke	3	0.901740	0.000000
semimcfraeke	4	0.908390	0.000000
semimcfraeke	5	0.939150	0.000000
semimcfraeke	6	0.928786	0.000000
semimcfraeke	7	0.944847	0.000000
semimcfraeke	8	0.932418	0.000000
semimcfraeke	9	0.925314	0.000000
semimcfvlb	0	0.913785	0.000000
semimcfvlb	1	0.935172	0.000000
semimcfvlb	2	0.900743	0.000000
semimcfvlb	3	0.898252	0.000000
semimcfvlb	4	0.923434	0.000000
semimcfvlb	5	0.944971	0.000000
semimcfvlb	6	0.939804	0.000000
semimcfvlb	7	0.929731	0.000000
semimcfvlb	8	0.946625	0.000000
semimcfvlb	9	0.932445	0.000000
spf	0	0.898466	0.000000
spf	1	0.914034	0.000000
spf	2	0.879885	0.000000
spf	3	0.901316	0.000000
spf	4	0.913819	0.000000
spf	5	0.907479	0.000000
spf	6	0.901488	0.000000
spf	7	0.911484	0.000000
spf	8	0.895593	0.000000
spf	9	0.916376	0.000000
vlb	0	0.844312	0.000000
vlb	1	0.860876	0.000000
vlb	2	0.846983	0.000000
vlb	3	0.836225	0.000000
vlb	4	0.847736	0.000000
vlb	5	0.859368	0.000000
vlb	6	0.850912	0.000000
vlb	7	0.846200	0.000000
vlb	8	0.849513	0.000000
vlb	9	0.866962	0.000000

