# solver	iter	.0.800000-exp-congestion	stddev
ecmp	0	0.665570	0.000000
ecmp	1	0.636445	0.000000
ecmp	2	0.670888	0.000000
ecmp	3	0.703274	0.000000
ecmp	4	0.683165	0.000000
ecmp	5	0.697491	0.000000
ecmp	6	0.719484	0.000000
ecmp	7	0.712829	0.000000
ecmp	8	0.708875	0.000000
ecmp	9	0.700691	0.000000
ksp	0	1.137879	0.000000
ksp	1	1.146240	0.000000
ksp	2	1.144407	0.000000
ksp	3	1.116059	0.000000
ksp	4	1.093992	0.000000
ksp	5	1.054320	0.000000
ksp	6	1.105855	0.000000
ksp	7	1.071476	0.000000
ksp	8	1.065166	0.000000
ksp	9	1.036384	0.000000
mcf	0	1.065611	0.000000
mcf	1	1.052251	0.000000
mcf	2	1.090651	0.000000
mcf	3	1.062087	0.000000
mcf	4	1.019653	0.000000
mcf	5	1.016732	0.000000
mcf	6	1.079913	0.000000
mcf	7	1.035791	0.000000
mcf	8	1.058348	0.000000
mcf	9	1.034454	0.000000
raeke	0	0.878119	0.000000
raeke	1	0.827361	0.000000
raeke	2	0.901047	0.000000
raeke	3	0.856171	0.000000
raeke	4	0.829480	0.000000
raeke	5	0.826518	0.000000
raeke	6	0.872450	0.000000
raeke	7	0.852917	0.000000
raeke	8	0.863249	0.000000
raeke	9	0.822049	0.000000
semimcfecmp	0	0.746835	0.000000
semimcfecmp	1	0.739082	0.000000
semimcfecmp	2	0.761305	0.000000
semimcfecmp	3	0.702536	0.000000
semimcfecmp	4	0.682332	0.000000
semimcfecmp	5	0.700303	0.000000
semimcfecmp	6	0.708550	0.000000
semimcfecmp	7	0.701432	0.000000
semimcfecmp	8	0.734395	0.000000
semimcfecmp	9	0.666229	0.000000
semimcfksp	0	0.833184	0.000000
semimcfksp	1	0.787361	0.000000
semimcfksp	2	0.896469	0.000000
semimcfksp	3	0.845765	0.000000
semimcfksp	4	0.831579	0.000000
semimcfksp	5	0.808138	0.000000
semimcfksp	6	0.822705	0.000000
semimcfksp	7	0.855996	0.000000
semimcfksp	8	0.827624	0.000000
semimcfksp	9	0.802717	0.000000
semimcfmcf	0	1.088876	0.000000
semimcfmcf	1	1.074180	0.000000
semimcfmcf	2	1.117116	0.000000
semimcfmcf	3	1.107505	0.000000
semimcfmcf	4	1.070148	0.000000
semimcfmcf	5	1.044003	0.000000
semimcfmcf	6	1.076709	0.000000
semimcfmcf	7	1.050508	0.000000
semimcfmcf	8	1.116387	0.000000
semimcfmcf	9	1.029538	0.000000
semimcfraeke	0	0.861238	0.000000
semimcfraeke	1	0.783021	0.000000
semimcfraeke	2	0.791303	0.000000
semimcfraeke	3	0.771816	0.000000
semimcfraeke	4	0.730970	0.000000
semimcfraeke	5	0.766912	0.000000
semimcfraeke	6	0.867410	0.000000
semimcfraeke	7	0.811778	0.000000
semimcfraeke	8	0.838645	0.000000
semimcfraeke	9	0.746117	0.000000
semimcfvlb	0	0.856030	0.000000
semimcfvlb	1	0.860321	0.000000
semimcfvlb	2	0.913477	0.000000
semimcfvlb	3	0.872005	0.000000
semimcfvlb	4	0.845153	0.000000
semimcfvlb	5	0.835847	0.000000
semimcfvlb	6	0.901369	0.000000
semimcfvlb	7	0.868856	0.000000
semimcfvlb	8	0.825471	0.000000
semimcfvlb	9	0.831493	0.000000
spf	0	0.688166	0.000000
spf	1	0.604733	0.000000
spf	2	0.668793	0.000000
spf	3	0.693269	0.000000
spf	4	0.672138	0.000000
spf	5	0.696991	0.000000
spf	6	0.708550	0.000000
spf	7	0.696725	0.000000
spf	8	0.673340	0.000000
spf	9	0.687439	0.000000
vlb	0	0.877470	0.000000
vlb	1	0.815951	0.000000
vlb	2	0.844074	0.000000
vlb	3	0.830468	0.000000
vlb	4	0.800759	0.000000
vlb	5	0.810730	0.000000
vlb	6	0.819184	0.000000
vlb	7	0.789408	0.000000
vlb	8	0.806778	0.000000
vlb	9	0.803400	0.000000

