# solver	iter	max-congestion	stddev
ecmp	0	0.497040	0.000000
ecmp	1	0.505403	0.000000
ecmp	2	0.587554	0.000000
ecmp	3	0.604961	0.000000
ecmp	4	0.594830	0.000000
ecmp	5	0.559702	0.000000
ecmp	6	0.560554	0.000000
ecmp	7	0.552883	0.000000
ecmp	8	0.548819	0.000000
ecmp	9	0.569339	0.000000
ksp	0	0.607517	0.000000
ksp	1	0.613837	0.000000
ksp	2	0.683585	0.000000
ksp	3	0.698501	0.000000
ksp	4	0.684151	0.000000
ksp	5	0.645247	0.000000
ksp	6	0.648213	0.000000
ksp	7	0.636587	0.000000
ksp	8	0.632234	0.000000
ksp	9	0.650401	0.000000
mcf	0	0.400000	0.000000
mcf	1	0.400077	0.000000
mcf	2	0.657186	0.000000
mcf	3	0.666884	0.000000
mcf	4	0.643443	0.000000
mcf	5	0.612263	0.000000
mcf	6	0.612725	0.000000
mcf	7	0.602437	0.000000
mcf	8	0.601364	0.000000
mcf	9	0.612615	0.000000
raeke	0	0.499367	0.000000
raeke	1	0.504723	0.000000
raeke	2	0.717461	0.000000
raeke	3	0.821514	0.000000
raeke	4	0.803715	0.000000
raeke	5	0.759247	0.000000
raeke	6	0.761035	0.000000
raeke	7	0.748606	0.000000
raeke	8	0.745420	0.000000
raeke	9	0.764320	0.000000
semimcfecmp	0	0.492178	0.000000
semimcfecmp	1	0.500368	0.000000
semimcfecmp	2	0.588419	0.000000
semimcfecmp	3	0.821514	0.000000
semimcfecmp	4	0.803715	0.000000
semimcfecmp	5	0.759247	0.000000
semimcfecmp	6	0.761035	0.000000
semimcfecmp	7	0.748606	0.000000
semimcfecmp	8	0.745420	0.000000
semimcfecmp	9	0.764320	0.000000
semimcfksp	0	0.400000	0.000000
semimcfksp	1	0.400077	0.000000
semimcfksp	2	0.687859	0.000000
semimcfksp	3	0.821514	0.000000
semimcfksp	4	0.803715	0.000000
semimcfksp	5	0.759247	0.000000
semimcfksp	6	0.761035	0.000000
semimcfksp	7	0.748606	0.000000
semimcfksp	8	0.745420	0.000000
semimcfksp	9	0.764320	0.000000
semimcfmcf	0	0.400000	0.000000
semimcfmcf	1	0.400077	0.000000
semimcfmcf	2	0.651020	0.000000
semimcfmcf	3	0.821514	0.000000
semimcfmcf	4	0.803715	0.000000
semimcfmcf	5	0.759247	0.000000
semimcfmcf	6	0.761035	0.000000
semimcfmcf	7	0.748606	0.000000
semimcfmcf	8	0.745420	0.000000
semimcfmcf	9	0.764320	0.000000
semimcfraeke	0	0.400000	0.000000
semimcfraeke	1	0.400077	0.000000
semimcfraeke	2	0.716775	0.000000
semimcfraeke	3	0.821514	0.000000
semimcfraeke	4	0.803715	0.000000
semimcfraeke	5	0.759247	0.000000
semimcfraeke	6	0.761035	0.000000
semimcfraeke	7	0.748606	0.000000
semimcfraeke	8	0.745420	0.000000
semimcfraeke	9	0.764320	0.000000
semimcfvlb	0	0.400000	0.000000
semimcfvlb	1	0.400077	0.000000
semimcfvlb	2	0.684127	0.000000
semimcfvlb	3	0.821514	0.000000
semimcfvlb	4	0.803715	0.000000
semimcfvlb	5	0.759247	0.000000
semimcfvlb	6	0.761035	0.000000
semimcfvlb	7	0.748606	0.000000
semimcfvlb	8	0.745420	0.000000
semimcfvlb	9	0.764320	0.000000
spf	0	0.492178	0.000000
spf	1	0.500368	0.000000
spf	2	0.588419	0.000000
spf	3	0.605839	0.000000
spf	4	0.595603	0.000000
spf	5	0.560461	0.000000
spf	6	0.561356	0.000000
spf	7	0.553719	0.000000
spf	8	0.549651	0.000000
spf	9	0.570251	0.000000
vlb	0	0.621879	0.000000
vlb	1	0.629933	0.000000
vlb	2	0.677883	0.000000
vlb	3	0.662756	0.000000
vlb	4	0.655591	0.000000
vlb	5	0.610100	0.000000
vlb	6	0.613952	0.000000
vlb	7	0.611946	0.000000
vlb	8	0.607380	0.000000
vlb	9	0.621831	0.000000

