# solver	iter	mean-exp-congestion	stddev
ecmp	0	0.105512	0.000000
ecmp	1	0.103092	0.000000
ecmp	2	0.108193	0.000000
ecmp	3	0.105457	0.000000
ecmp	4	0.102576	0.000000
ecmp	5	0.103003	0.000000
ecmp	6	0.105836	0.000000
ecmp	7	0.104514	0.000000
ecmp	8	0.105692	0.000000
ecmp	9	0.101088	0.000000
ksp	0	0.161094	0.000000
ksp	1	0.156824	0.000000
ksp	2	0.164292	0.000000
ksp	3	0.161074	0.000000
ksp	4	0.156635	0.000000
ksp	5	0.156963	0.000000
ksp	6	0.161317	0.000000
ksp	7	0.158985	0.000000
ksp	8	0.160460	0.000000
ksp	9	0.154042	0.000000
mcf	0	0.158337	0.000000
mcf	1	0.155173	0.000000
mcf	2	0.157774	0.000000
mcf	3	0.157266	0.000000
mcf	4	0.151529	0.000000
mcf	5	0.151862	0.000000
mcf	6	0.152619	0.000000
mcf	7	0.155818	0.000000
mcf	8	0.158831	0.000000
mcf	9	0.148510	0.000000
raeke	0	0.131252	0.000000
raeke	1	0.128013	0.000000
raeke	2	0.134435	0.000000
raeke	3	0.158370	0.000000
raeke	4	0.150070	0.000000
raeke	5	0.151748	0.000000
raeke	6	0.155385	0.000000
raeke	7	0.152364	0.000000
raeke	8	0.153698	0.000000
raeke	9	0.148082	0.000000
semimcfecmp	0	0.105512	0.000000
semimcfecmp	1	0.103092	0.000000
semimcfecmp	2	0.108193	0.000000
semimcfecmp	3	0.137495	0.000000
semimcfecmp	4	0.132952	0.000000
semimcfecmp	5	0.133578	0.000000
semimcfecmp	6	0.136326	0.000000
semimcfecmp	7	0.134600	0.000000
semimcfecmp	8	0.136511	0.000000
semimcfecmp	9	0.130391	0.000000
semimcfksp	0	0.129512	0.000000
semimcfksp	1	0.117715	0.000000
semimcfksp	2	0.132318	0.000000
semimcfksp	3	0.144937	0.000000
semimcfksp	4	0.145379	0.000000
semimcfksp	5	0.150273	0.000000
semimcfksp	6	0.153387	0.000000
semimcfksp	7	0.152741	0.000000
semimcfksp	8	0.147670	0.000000
semimcfksp	9	0.140714	0.000000
semimcfmcf	0	0.158544	0.000000
semimcfmcf	1	0.154313	0.000000
semimcfmcf	2	0.164206	0.000000
semimcfmcf	3	0.180234	0.000000
semimcfmcf	4	0.172157	0.000000
semimcfmcf	5	0.175252	0.000000
semimcfmcf	6	0.183557	0.000000
semimcfmcf	7	0.180685	0.000000
semimcfmcf	8	0.186371	0.000000
semimcfmcf	9	0.175971	0.000000
semimcfraeke	0	0.129260	0.000000
semimcfraeke	1	0.123104	0.000000
semimcfraeke	2	0.128046	0.000000
semimcfraeke	3	0.154417	0.000000
semimcfraeke	4	0.146201	0.000000
semimcfraeke	5	0.144772	0.000000
semimcfraeke	6	0.154943	0.000000
semimcfraeke	7	0.148776	0.000000
semimcfraeke	8	0.155177	0.000000
semimcfraeke	9	0.147863	0.000000
semimcfvlb	0	0.124237	0.000000
semimcfvlb	1	0.129938	0.000000
semimcfvlb	2	0.128421	0.000000
semimcfvlb	3	0.146757	0.000000
semimcfvlb	4	0.145189	0.000000
semimcfvlb	5	0.148072	0.000000
semimcfvlb	6	0.150455	0.000000
semimcfvlb	7	0.145592	0.000000
semimcfvlb	8	0.150094	0.000000
semimcfvlb	9	0.144225	0.000000
spf	0	0.105512	0.000000
spf	1	0.103092	0.000000
spf	2	0.108193	0.000000
spf	3	0.105457	0.000000
spf	4	0.102576	0.000000
spf	5	0.103003	0.000000
spf	6	0.105836	0.000000
spf	7	0.104514	0.000000
spf	8	0.105692	0.000000
spf	9	0.101088	0.000000
vlb	0	0.132249	0.000000
vlb	1	0.129429	0.000000
vlb	2	0.136637	0.000000
vlb	3	0.133104	0.000000
vlb	4	0.128090	0.000000
vlb	5	0.129790	0.000000
vlb	6	0.131376	0.000000
vlb	7	0.131292	0.000000
vlb	8	0.132746	0.000000
vlb	9	0.127092	0.000000

