# solver	iter	time	stddev
ecmp	0	0.023965	0.000000
ecmp	1	0.023621	0.000000
ecmp	2	0.022498	0.000000
ecmp	3	0.023011	0.000000
ecmp	4	0.022507	0.000000
ecmp	5	0.023459	0.000000
ecmp	6	0.022264	0.000000
ecmp	7	0.023244	0.000000
ecmp	8	0.022533	0.000000
ecmp	9	0.023280	0.000000
ksp	0	0.009984	0.000000
ksp	1	0.009856	0.000000
ksp	2	0.015076	0.000000
ksp	3	0.014410	0.000000
ksp	4	0.010186	0.000000
ksp	5	0.010471	0.000000
ksp	6	0.009937	0.000000
ksp	7	0.010167	0.000000
ksp	8	0.010107	0.000000
ksp	9	0.010364	0.000000
mcf	0	0.130635	0.000000
mcf	1	0.132628	0.000000
mcf	2	0.120163	0.000000
mcf	3	0.117864	0.000000
mcf	4	0.102737	0.000000
mcf	5	0.115626	0.000000
mcf	6	0.136447	0.000000
mcf	7	0.124524	0.000000
mcf	8	0.135461	0.000000
mcf	9	0.117475	0.000000
mwmcf	0	0.001293	0.000000
mwmcf	1	0.000111	0.000000
mwmcf	2	0.000103	0.000000
mwmcf	3	0.000102	0.000000
mwmcf	4	0.000103	0.000000
mwmcf	5	0.000121	0.000000
mwmcf	6	0.000104	0.000000
mwmcf	7	0.000107	0.000000
mwmcf	8	0.000102	0.000000
mwmcf	9	0.000102	0.000000
raeke	0	0.137444	0.000000
raeke	1	0.000284	0.000000
raeke	2	0.000178	0.000000
raeke	3	0.146208	0.000000
raeke	4	0.132866	0.000000
raeke	5	0.154947	0.000000
raeke	6	0.147189	0.000000
raeke	7	0.146124	0.000000
raeke	8	0.152426	0.000000
raeke	9	0.156623	0.000000
semimcfecmp	0	0.010947	0.000000
semimcfecmp	1	0.010244	0.000000
semimcfecmp	2	0.010339	0.000000
semimcfecmp	3	0.010600	0.000000
semimcfecmp	4	0.007010	0.000000
semimcfecmp	5	0.011179	0.000000
semimcfecmp	6	0.008441	0.000000
semimcfecmp	7	0.010551	0.000000
semimcfecmp	8	0.007631	0.000000
semimcfecmp	9	0.011162	0.000000
semimcfksp	0	0.016390	0.000000
semimcfksp	1	0.018043	0.000000
semimcfksp	2	0.014965	0.000000
semimcfksp	3	0.011233	0.000000
semimcfksp	4	0.013062	0.000000
semimcfksp	5	0.015179	0.000000
semimcfksp	6	0.011724	0.000000
semimcfksp	7	0.012640	0.000000
semimcfksp	8	0.015126	0.000000
semimcfksp	9	0.019917	0.000000
semimcfmcf	0	0.008978	0.000000
semimcfmcf	1	0.009249	0.000000
semimcfmcf	2	0.009148	0.000000
semimcfmcf	3	0.009302	0.000000
semimcfmcf	4	0.009714	0.000000
semimcfmcf	5	0.010984	0.000000
semimcfmcf	6	0.010433	0.000000
semimcfmcf	7	0.008743	0.000000
semimcfmcf	8	0.008896	0.000000
semimcfmcf	9	0.011510	0.000000
semimcfraeke	0	0.028676	0.000000
semimcfraeke	1	0.026297	0.000000
semimcfraeke	2	0.026517	0.000000
semimcfraeke	3	0.024410	0.000000
semimcfraeke	4	0.028956	0.000000
semimcfraeke	5	0.028334	0.000000
semimcfraeke	6	0.029056	0.000000
semimcfraeke	7	0.029185	0.000000
semimcfraeke	8	0.033415	0.000000
semimcfraeke	9	0.033229	0.000000
semimcfvlb	0	0.019915	0.000000
semimcfvlb	1	0.018779	0.000000
semimcfvlb	2	0.015717	0.000000
semimcfvlb	3	0.019168	0.000000
semimcfvlb	4	0.017841	0.000000
semimcfvlb	5	0.017386	0.000000
semimcfvlb	6	0.016989	0.000000
semimcfvlb	7	0.017282	0.000000
semimcfvlb	8	0.017692	0.000000
semimcfvlb	9	0.019305	0.000000
spf	0	0.000538	0.000000
spf	1	0.000567	0.000000
spf	2	0.000752	0.000000
spf	3	0.000743	0.000000
spf	4	0.001074	0.000000
spf	5	0.000678	0.000000
spf	6	0.000671	0.000000
spf	7	0.000836	0.000000
spf	8	0.000730	0.000000
spf	9	0.000586	0.000000
vlb	0	0.028787	0.000000
vlb	1	0.030888	0.000000
vlb	2	0.028780	0.000000
vlb	3	0.027856	0.000000
vlb	4	0.027634	0.000000
vlb	5	0.028831	0.000000
vlb	6	0.027428	0.000000
vlb	7	0.028246	0.000000
vlb	8	0.028905	0.000000
vlb	9	0.027360	0.000000

