# solver	iter	max-congestion	stddev
ecmp	0	0.497040	0.000000
ecmp	1	0.505403	0.000000
ecmp	2	0.587554	0.000000
ecmp	3	0.604961	0.000000
ecmp	4	0.594830	0.000000
ecmp	5	0.559702	0.000000
ecmp	6	0.560554	0.000000
ecmp	7	0.552883	0.000000
ecmp	8	0.548819	0.000000
ecmp	9	0.569339	0.000000
ksp	0	0.607517	0.000000
ksp	1	0.613837	0.000000
ksp	2	0.683585	0.000000
ksp	3	0.698501	0.000000
ksp	4	0.684151	0.000000
ksp	5	0.645247	0.000000
ksp	6	0.648213	0.000000
ksp	7	0.636587	0.000000
ksp	8	0.632234	0.000000
ksp	9	0.650401	0.000000
mcf	0	0.400000	0.000000
mcf	1	0.400077	0.000000
mcf	2	0.657186	0.000000
mcf	3	0.666884	0.000000
mcf	4	0.643443	0.000000
mcf	5	0.612263	0.000000
mcf	6	0.612725	0.000000
mcf	7	0.602437	0.000000
mcf	8	0.601364	0.000000
mcf	9	0.612615	0.000000
mwmcf	0	0.492178	0.000000
mwmcf	1	0.500368	0.000000
mwmcf	2	0.356212	0.000000
mwmcf	3	0.341677	0.000000
mwmcf	4	0.329741	0.000000
mwmcf	5	0.353790	0.000000
mwmcf	6	0.354823	0.000000
mwmcf	7	0.356087	0.000000
mwmcf	8	0.395598	0.000000
mwmcf	9	0.350725	0.000000
raeke	0	0.464766	0.000000
raeke	1	0.469698	0.000000
raeke	2	0.731946	0.000000
raeke	3	0.746341	0.000000
raeke	4	0.725581	0.000000
raeke	5	0.678703	0.000000
raeke	6	0.671918	0.000000
raeke	7	0.662443	0.000000
raeke	8	0.667316	0.000000
raeke	9	0.685440	0.000000
semimcfecmp	0	0.492178	0.000000
semimcfecmp	1	0.500368	0.000000
semimcfecmp	2	0.588419	0.000000
semimcfecmp	3	0.605839	0.000000
semimcfecmp	4	0.595603	0.000000
semimcfecmp	5	0.560461	0.000000
semimcfecmp	6	0.561356	0.000000
semimcfecmp	7	0.553719	0.000000
semimcfecmp	8	0.549651	0.000000
semimcfecmp	9	0.570251	0.000000
semimcfksp	0	0.400000	0.000000
semimcfksp	1	0.400077	0.000000
semimcfksp	2	0.687859	0.000000
semimcfksp	3	0.702085	0.000000
semimcfksp	4	0.687740	0.000000
semimcfksp	5	0.647828	0.000000
semimcfksp	6	0.649625	0.000000
semimcfksp	7	0.638748	0.000000
semimcfksp	8	0.633541	0.000000
semimcfksp	9	0.652920	0.000000
semimcfmcf	0	0.551423	0.000000
semimcfmcf	1	0.560395	0.000000
semimcfmcf	2	0.583528	0.000000
semimcfmcf	3	0.603495	0.000000
semimcfmcf	4	0.591586	0.000000
semimcfmcf	5	0.555741	0.000000
semimcfmcf	6	0.557292	0.000000
semimcfmcf	7	0.547565	0.000000
semimcfmcf	8	0.543069	0.000000
semimcfmcf	9	0.562284	0.000000
semimcfraeke	0	0.400000	0.000000
semimcfraeke	1	0.400077	0.000000
semimcfraeke	2	0.681091	0.000000
semimcfraeke	3	0.690452	0.000000
semimcfraeke	4	0.666527	0.000000
semimcfraeke	5	0.651592	0.000000
semimcfraeke	6	0.653879	0.000000
semimcfraeke	7	0.627367	0.000000
semimcfraeke	8	0.626633	0.000000
semimcfraeke	9	0.646385	0.000000
semimcfvlb	0	0.400000	0.000000
semimcfvlb	1	0.400077	0.000000
semimcfvlb	2	0.663723	0.000000
semimcfvlb	3	0.668381	0.000000
semimcfvlb	4	0.672690	0.000000
semimcfvlb	5	0.623965	0.000000
semimcfvlb	6	0.628202	0.000000
semimcfvlb	7	0.632363	0.000000
semimcfvlb	8	0.630956	0.000000
semimcfvlb	9	0.635423	0.000000
spf	0	0.492178	0.000000
spf	1	0.500368	0.000000
spf	2	0.588419	0.000000
spf	3	0.605839	0.000000
spf	4	0.595603	0.000000
spf	5	0.560461	0.000000
spf	6	0.561356	0.000000
spf	7	0.553719	0.000000
spf	8	0.549651	0.000000
spf	9	0.570251	0.000000
vlb	0	0.610864	0.000000
vlb	1	0.596038	0.000000
vlb	2	0.653148	0.000000
vlb	3	0.697910	0.000000
vlb	4	0.652575	0.000000
vlb	5	0.626975	0.000000
vlb	6	0.616704	0.000000
vlb	7	0.605732	0.000000
vlb	8	0.605175	0.000000
vlb	9	0.613502	0.000000

