# solver	iter	.0.500000-exp-congestion	stddev
ecmp	0	0.081531	0.000000
ecmp	1	0.077497	0.000000
ecmp	2	0.078309	0.000000
ecmp	3	0.079792	0.000000
ecmp	4	0.079939	0.000000
ecmp	5	0.077604	0.000000
ecmp	6	0.079535	0.000000
ecmp	7	0.078054	0.000000
ecmp	8	0.079460	0.000000
ecmp	9	0.079867	0.000000
ksp	0	0.278674	0.000000
ksp	1	0.262974	0.000000
ksp	2	0.277642	0.000000
ksp	3	0.273730	0.000000
ksp	4	0.267619	0.000000
ksp	5	0.270911	0.000000
ksp	6	0.281850	0.000000
ksp	7	0.272353	0.000000
ksp	8	0.273408	0.000000
ksp	9	0.261465	0.000000
mcf	0	0.123056	0.000000
mcf	1	0.132744	0.000000
mcf	2	0.166035	0.000000
mcf	3	0.164250	0.000000
mcf	4	0.124362	0.000000
mcf	5	0.137610	0.000000
mcf	6	0.189784	0.000000
mcf	7	0.189459	0.000000
mcf	8	0.195115	0.000000
mcf	9	0.193175	0.000000
raeke	0	0.194455	0.000000
raeke	1	0.191063	0.000000
raeke	2	0.203133	0.000000
raeke	3	0.230015	0.000000
raeke	4	0.205736	0.000000
raeke	5	0.217779	0.000000
raeke	6	0.215148	0.000000
raeke	7	0.173268	0.000000
raeke	8	0.202966	0.000000
raeke	9	0.224630	0.000000
semimcfecmp	0	0.086079	0.000000
semimcfecmp	1	0.090304	0.000000
semimcfecmp	2	0.089807	0.000000
semimcfecmp	3	0.079792	0.000000
semimcfecmp	4	0.078072	0.000000
semimcfecmp	5	0.077520	0.000000
semimcfecmp	6	0.079535	0.000000
semimcfecmp	7	0.078054	0.000000
semimcfecmp	8	0.079460	0.000000
semimcfecmp	9	0.079867	0.000000
semimcfksp	0	0.185476	0.000000
semimcfksp	1	0.196888	0.000000
semimcfksp	2	0.192962	0.000000
semimcfksp	3	0.129478	0.000000
semimcfksp	4	0.148645	0.000000
semimcfksp	5	0.134485	0.000000
semimcfksp	6	0.181978	0.000000
semimcfksp	7	0.179427	0.000000
semimcfksp	8	0.149504	0.000000
semimcfksp	9	0.134197	0.000000
semimcfmcf	0	0.120486	0.000000
semimcfmcf	1	0.107957	0.000000
semimcfmcf	2	0.122462	0.000000
semimcfmcf	3	0.083613	0.000000
semimcfmcf	4	0.079939	0.000000
semimcfmcf	5	0.085109	0.000000
semimcfmcf	6	0.079535	0.000000
semimcfmcf	7	0.078054	0.000000
semimcfmcf	8	0.079460	0.000000
semimcfmcf	9	0.076192	0.000000
semimcfraeke	0	0.218712	0.000000
semimcfraeke	1	0.191476	0.000000
semimcfraeke	2	0.206097	0.000000
semimcfraeke	3	0.171592	0.000000
semimcfraeke	4	0.137611	0.000000
semimcfraeke	5	0.130238	0.000000
semimcfraeke	6	0.157540	0.000000
semimcfraeke	7	0.141981	0.000000
semimcfraeke	8	0.128289	0.000000
semimcfraeke	9	0.129677	0.000000
semimcfvlb	0	0.185763	0.000000
semimcfvlb	1	0.189075	0.000000
semimcfvlb	2	0.169181	0.000000
semimcfvlb	3	0.101069	0.000000
semimcfvlb	4	0.090420	0.000000
semimcfvlb	5	0.127358	0.000000
semimcfvlb	6	0.103364	0.000000
semimcfvlb	7	0.154324	0.000000
semimcfvlb	8	0.097695	0.000000
semimcfvlb	9	0.116226	0.000000
spf	0	0.081531	0.000000
spf	1	0.078090	0.000000
spf	2	0.078309	0.000000
spf	3	0.072876	0.000000
spf	4	0.073157	0.000000
spf	5	0.075194	0.000000
spf	6	0.079535	0.000000
spf	7	0.078054	0.000000
spf	8	0.080325	0.000000
spf	9	0.074645	0.000000
vlb	0	0.164863	0.000000
vlb	1	0.149096	0.000000
vlb	2	0.182174	0.000000
vlb	3	0.169290	0.000000
vlb	4	0.147580	0.000000
vlb	5	0.150561	0.000000
vlb	6	0.183925	0.000000
vlb	7	0.158200	0.000000
vlb	8	0.167026	0.000000
vlb	9	0.166159	0.000000

