# solver	iter	total-throughput	stddev
ecmp	0	1.000000	0.000000
ecmp	1	0.997506	0.000000
ecmp	2	0.757636	0.000000
ecmp	3	0.755019	0.000000
ecmp	4	0.767791	0.000000
ecmp	5	0.777703	0.000000
ecmp	6	0.781743	0.000000
ecmp	7	0.782387	0.000000
ecmp	8	0.786323	0.000000
ecmp	9	0.783103	0.000000
ksp	0	0.921271	0.000000
ksp	1	0.920484	0.000000
ksp	2	0.766156	0.000000
ksp	3	0.760483	0.000000
ksp	4	0.775366	0.000000
ksp	5	0.791140	0.000000
ksp	6	0.789737	0.000000
ksp	7	0.792830	0.000000
ksp	8	0.797075	0.000000
ksp	9	0.796062	0.000000
mcf	0	1.000000	0.000000
mcf	1	1.000000	0.000000
mcf	2	0.771812	0.000000
mcf	3	0.768411	0.000000
mcf	4	0.775231	0.000000
mcf	5	0.785833	0.000000
mcf	6	0.783277	0.000000
mcf	7	0.787785	0.000000
mcf	8	0.802456	0.000000
mcf	9	0.791738	0.000000
raeke	0	0.983063	0.000000
raeke	1	0.980526	0.000000
raeke	2	0.779148	0.000000
raeke	3	0.776603	0.000000
raeke	4	0.793506	0.000000
raeke	5	0.813070	0.000000
raeke	6	0.812251	0.000000
raeke	7	0.815006	0.000000
raeke	8	0.822007	0.000000
raeke	9	0.819945	0.000000
semimcfecmp	0	1.000000	0.000000
semimcfecmp	1	0.999830	0.000000
semimcfecmp	2	0.764014	0.000000
semimcfecmp	3	0.792408	0.000000
semimcfecmp	4	0.807546	0.000000
semimcfecmp	5	0.822676	0.000000
semimcfecmp	6	0.824726	0.000000
semimcfecmp	7	0.826618	0.000000
semimcfecmp	8	0.832165	0.000000
semimcfecmp	9	0.828159	0.000000
semimcfksp	0	1.000000	0.000000
semimcfksp	1	1.000000	0.000000
semimcfksp	2	0.807437	0.000000
semimcfksp	3	0.792408	0.000000
semimcfksp	4	0.807546	0.000000
semimcfksp	5	0.822676	0.000000
semimcfksp	6	0.824700	0.000000
semimcfksp	7	0.826618	0.000000
semimcfksp	8	0.832165	0.000000
semimcfksp	9	0.828159	0.000000
semimcfmcf	0	1.000000	0.000000
semimcfmcf	1	1.000000	0.000000
semimcfmcf	2	0.763615	0.000000
semimcfmcf	3	0.786250	0.000000
semimcfmcf	4	0.802150	0.000000
semimcfmcf	5	0.812128	0.000000
semimcfmcf	6	0.801163	0.000000
semimcfmcf	7	0.811896	0.000000
semimcfmcf	8	0.828741	0.000000
semimcfmcf	9	0.828042	0.000000
semimcfraeke	0	1.000000	0.000000
semimcfraeke	1	1.000000	0.000000
semimcfraeke	2	0.805203	0.000000
semimcfraeke	3	0.793397	0.000000
semimcfraeke	4	0.807627	0.000000
semimcfraeke	5	0.823227	0.000000
semimcfraeke	6	0.824394	0.000000
semimcfraeke	7	0.826234	0.000000
semimcfraeke	8	0.832089	0.000000
semimcfraeke	9	0.828238	0.000000
semimcfvlb	0	1.000000	0.000000
semimcfvlb	1	1.000000	0.000000
semimcfvlb	2	0.807479	0.000000
semimcfvlb	3	0.792072	0.000000
semimcfvlb	4	0.807162	0.000000
semimcfvlb	5	0.823679	0.000000
semimcfvlb	6	0.824484	0.000000
semimcfvlb	7	0.826697	0.000000
semimcfvlb	8	0.833760	0.000000
semimcfvlb	9	0.827972	0.000000
spf	0	1.000000	0.000000
spf	1	0.999830	0.000000
spf	2	0.764014	0.000000
spf	3	0.759098	0.000000
spf	4	0.770751	0.000000
spf	5	0.779512	0.000000
spf	6	0.785030	0.000000
spf	7	0.784894	0.000000
spf	8	0.787525	0.000000
spf	9	0.784121	0.000000
vlb	0	0.944526	0.000000
vlb	1	0.953572	0.000000
vlb	2	0.773548	0.000000
vlb	3	0.769045	0.000000
vlb	4	0.782770	0.000000
vlb	5	0.801251	0.000000
vlb	6	0.803676	0.000000
vlb	7	0.805408	0.000000
vlb	8	0.811378	0.000000
vlb	9	0.806842	0.000000

