# solver	iter	mean-exp-congestion	stddev
ecmp	0	0.211023	0.000000
ecmp	1	0.206185	0.000000
ecmp	2	0.216386	0.000000
ecmp	3	0.210913	0.000000
ecmp	4	0.205151	0.000000
ecmp	5	0.206007	0.000000
ecmp	6	0.211672	0.000000
ecmp	7	0.209027	0.000000
ecmp	8	0.211385	0.000000
ecmp	9	0.202175	0.000000
ksp	0	0.407410	0.000000
ksp	1	0.395431	0.000000
ksp	2	0.413483	0.000000
ksp	3	0.406503	0.000000
ksp	4	0.395703	0.000000
ksp	5	0.396471	0.000000
ksp	6	0.408330	0.000000
ksp	7	0.401596	0.000000
ksp	8	0.404250	0.000000
ksp	9	0.388534	0.000000
mcf	0	0.316674	0.000000
mcf	1	0.310346	0.000000
mcf	2	0.315548	0.000000
mcf	3	0.314531	0.000000
mcf	4	0.303057	0.000000
mcf	5	0.303724	0.000000
mcf	6	0.305238	0.000000
mcf	7	0.311636	0.000000
mcf	8	0.317663	0.000000
mcf	9	0.297021	0.000000
raeke	0	0.276350	0.000000
raeke	1	0.269096	0.000000
raeke	2	0.282778	0.000000
raeke	3	0.325287	0.000000
raeke	4	0.314997	0.000000
raeke	5	0.314395	0.000000
raeke	6	0.318545	0.000000
raeke	7	0.312429	0.000000
raeke	8	0.319556	0.000000
raeke	9	0.309479	0.000000
semimcfecmp	0	0.211023	0.000000
semimcfecmp	1	0.206185	0.000000
semimcfecmp	2	0.216386	0.000000
semimcfecmp	3	0.274990	0.000000
semimcfecmp	4	0.265905	0.000000
semimcfecmp	5	0.267156	0.000000
semimcfecmp	6	0.272651	0.000000
semimcfecmp	7	0.269200	0.000000
semimcfecmp	8	0.273022	0.000000
semimcfecmp	9	0.260781	0.000000
semimcfksp	0	0.267952	0.000000
semimcfksp	1	0.270794	0.000000
semimcfksp	2	0.279263	0.000000
semimcfksp	3	0.312404	0.000000
semimcfksp	4	0.315833	0.000000
semimcfksp	5	0.323549	0.000000
semimcfksp	6	0.334311	0.000000
semimcfksp	7	0.319237	0.000000
semimcfksp	8	0.322182	0.000000
semimcfksp	9	0.307167	0.000000
semimcfmcf	0	0.317089	0.000000
semimcfmcf	1	0.308627	0.000000
semimcfmcf	2	0.328412	0.000000
semimcfmcf	3	0.360469	0.000000
semimcfmcf	4	0.344314	0.000000
semimcfmcf	5	0.350504	0.000000
semimcfmcf	6	0.367115	0.000000
semimcfmcf	7	0.361369	0.000000
semimcfmcf	8	0.372741	0.000000
semimcfmcf	9	0.351942	0.000000
semimcfraeke	0	0.278273	0.000000
semimcfraeke	1	0.279334	0.000000
semimcfraeke	2	0.278475	0.000000
semimcfraeke	3	0.322936	0.000000
semimcfraeke	4	0.312843	0.000000
semimcfraeke	5	0.318231	0.000000
semimcfraeke	6	0.321151	0.000000
semimcfraeke	7	0.317670	0.000000
semimcfraeke	8	0.324219	0.000000
semimcfraeke	9	0.299693	0.000000
semimcfvlb	0	0.265024	0.000000
semimcfvlb	1	0.253568	0.000000
semimcfvlb	2	0.279015	0.000000
semimcfvlb	3	0.301495	0.000000
semimcfvlb	4	0.293358	0.000000
semimcfvlb	5	0.300738	0.000000
semimcfvlb	6	0.309281	0.000000
semimcfvlb	7	0.304280	0.000000
semimcfvlb	8	0.308862	0.000000
semimcfvlb	9	0.288589	0.000000
spf	0	0.211023	0.000000
spf	1	0.206185	0.000000
spf	2	0.216386	0.000000
spf	3	0.210913	0.000000
spf	4	0.205151	0.000000
spf	5	0.206007	0.000000
spf	6	0.211672	0.000000
spf	7	0.209027	0.000000
spf	8	0.211385	0.000000
spf	9	0.202175	0.000000
vlb	0	0.286229	0.000000
vlb	1	0.278643	0.000000
vlb	2	0.291504	0.000000
vlb	3	0.286002	0.000000
vlb	4	0.277188	0.000000
vlb	5	0.275685	0.000000
vlb	6	0.286254	0.000000
vlb	7	0.282281	0.000000
vlb	8	0.287758	0.000000
vlb	9	0.275707	0.000000

