# solver	iter	mean-congestion	stddev
ecmp	0	0.295823	0.000000
ecmp	1	0.287429	0.000000
ecmp	2	0.299800	0.000000
ecmp	3	0.295014	0.000000
ecmp	4	0.288989	0.000000
ecmp	5	0.291122	0.000000
ecmp	6	0.298891	0.000000
ecmp	7	0.295861	0.000000
ecmp	8	0.297437	0.000000
ecmp	9	0.287003	0.000000
ksp	0	0.431032	0.000000
ksp	1	0.423430	0.000000
ksp	2	0.433451	0.000000
ksp	3	0.427807	0.000000
ksp	4	0.425659	0.000000
ksp	5	0.429635	0.000000
ksp	6	0.434145	0.000000
ksp	7	0.432408	0.000000
ksp	8	0.435975	0.000000
ksp	9	0.427072	0.000000
mcf	0	0.415750	0.000000
mcf	1	0.400310	0.000000
mcf	2	0.404656	0.000000
mcf	3	0.405934	0.000000
mcf	4	0.398205	0.000000
mcf	5	0.409571	0.000000
mcf	6	0.416601	0.000000
mcf	7	0.422406	0.000000
mcf	8	0.436015	0.000000
mcf	9	0.408294	0.000000
raeke	0	0.385361	0.000000
raeke	1	0.378657	0.000000
raeke	2	0.392496	0.000000
raeke	3	0.382092	0.000000
raeke	4	0.374530	0.000000
raeke	5	0.379833	0.000000
raeke	6	0.389627	0.000000
raeke	7	0.385426	0.000000
raeke	8	0.389281	0.000000
raeke	9	0.373090	0.000000
semimcfecmp	0	0.296390	0.000000
semimcfecmp	1	0.288017	0.000000
semimcfecmp	2	0.300128	0.000000
semimcfecmp	3	0.295177	0.000000
semimcfecmp	4	0.289392	0.000000
semimcfecmp	5	0.291524	0.000000
semimcfecmp	6	0.299316	0.000000
semimcfecmp	7	0.296304	0.000000
semimcfecmp	8	0.297151	0.000000
semimcfecmp	9	0.287487	0.000000
semimcfksp	0	0.380213	0.000000
semimcfksp	1	0.376742	0.000000
semimcfksp	2	0.381408	0.000000
semimcfksp	3	0.368936	0.000000
semimcfksp	4	0.364747	0.000000
semimcfksp	5	0.374772	0.000000
semimcfksp	6	0.392782	0.000000
semimcfksp	7	0.391142	0.000000
semimcfksp	8	0.381316	0.000000
semimcfksp	9	0.372479	0.000000
semimcfmcf	0	0.408551	0.000000
semimcfmcf	1	0.398179	0.000000
semimcfmcf	2	0.407019	0.000000
semimcfmcf	3	0.400089	0.000000
semimcfmcf	4	0.399364	0.000000
semimcfmcf	5	0.406690	0.000000
semimcfmcf	6	0.416607	0.000000
semimcfmcf	7	0.411205	0.000000
semimcfmcf	8	0.417711	0.000000
semimcfmcf	9	0.404680	0.000000
semimcfraeke	0	0.384585	0.000000
semimcfraeke	1	0.386126	0.000000
semimcfraeke	2	0.411032	0.000000
semimcfraeke	3	0.391992	0.000000
semimcfraeke	4	0.367485	0.000000
semimcfraeke	5	0.381823	0.000000
semimcfraeke	6	0.385626	0.000000
semimcfraeke	7	0.398742	0.000000
semimcfraeke	8	0.400423	0.000000
semimcfraeke	9	0.370569	0.000000
semimcfvlb	0	0.369235	0.000000
semimcfvlb	1	0.369270	0.000000
semimcfvlb	2	0.368992	0.000000
semimcfvlb	3	0.354446	0.000000
semimcfvlb	4	0.341885	0.000000
semimcfvlb	5	0.360478	0.000000
semimcfvlb	6	0.376068	0.000000
semimcfvlb	7	0.372429	0.000000
semimcfvlb	8	0.380713	0.000000
semimcfvlb	9	0.362366	0.000000
spf	0	0.286763	0.000000
spf	1	0.285715	0.000000
spf	2	0.287380	0.000000
spf	3	0.288164	0.000000
spf	4	0.284498	0.000000
spf	5	0.281510	0.000000
spf	6	0.287258	0.000000
spf	7	0.285835	0.000000
spf	8	0.282533	0.000000
spf	9	0.278867	0.000000
vlb	0	0.375665	0.000000
vlb	1	0.369760	0.000000
vlb	2	0.386535	0.000000
vlb	3	0.369609	0.000000
vlb	4	0.368581	0.000000
vlb	5	0.367639	0.000000
vlb	6	0.370541	0.000000
vlb	7	0.369047	0.000000
vlb	8	0.373990	0.000000
vlb	9	0.361888	0.000000

