# solver	iter	total-throughput	stddev
ecmp	0	0.926865	0.000000
ecmp	1	0.920575	0.000000
ecmp	2	0.917870	0.000000
ecmp	3	0.921336	0.000000
ecmp	4	0.927624	0.000000
ecmp	5	0.937834	0.000000
ecmp	6	0.938640	0.000000
ecmp	7	0.942555	0.000000
ecmp	8	0.940785	0.000000
ecmp	9	0.941284	0.000000
ksp	0	0.680766	0.000000
ksp	1	0.698365	0.000000
ksp	2	0.672697	0.000000
ksp	3	0.678218	0.000000
ksp	4	0.692936	0.000000
ksp	5	0.694892	0.000000
ksp	6	0.682422	0.000000
ksp	7	0.690842	0.000000
ksp	8	0.681277	0.000000
ksp	9	0.699529	0.000000
mcf	0	0.874381	0.000000
mcf	1	0.868391	0.000000
mcf	2	0.864858	0.000000
mcf	3	0.855627	0.000000
mcf	4	0.875124	0.000000
mcf	5	0.906125	0.000000
mcf	6	0.908644	0.000000
mcf	7	0.905426	0.000000
mcf	8	0.925102	0.000000
mcf	9	0.914675	0.000000
raeke	0	0.838890	0.000000
raeke	1	0.850862	0.000000
raeke	2	0.833690	0.000000
raeke	3	0.824878	0.000000
raeke	4	0.835016	0.000000
raeke	5	0.854553	0.000000
raeke	6	0.850998	0.000000
raeke	7	0.855888	0.000000
raeke	8	0.857136	0.000000
raeke	9	0.852669	0.000000
semimcfecmp	0	0.929037	0.000000
semimcfecmp	1	0.922899	0.000000
semimcfecmp	2	0.919604	0.000000
semimcfecmp	3	0.923131	0.000000
semimcfecmp	4	0.929243	0.000000
semimcfecmp	5	0.939417	0.000000
semimcfecmp	6	0.940262	0.000000
semimcfecmp	7	0.944278	0.000000
semimcfecmp	8	0.939683	0.000000
semimcfecmp	9	0.943229	0.000000
semimcfksp	0	0.914798	0.000000
semimcfksp	1	0.895710	0.000000
semimcfksp	2	0.876173	0.000000
semimcfksp	3	0.884331	0.000000
semimcfksp	4	0.908909	0.000000
semimcfksp	5	0.924005	0.000000
semimcfksp	6	0.945936	0.000000
semimcfksp	7	0.922138	0.000000
semimcfksp	8	0.943729	0.000000
semimcfksp	9	0.933052	0.000000
semimcfmcf	0	0.872663	0.000000
semimcfmcf	1	0.871881	0.000000
semimcfmcf	2	0.848338	0.000000
semimcfmcf	3	0.844922	0.000000
semimcfmcf	4	0.863527	0.000000
semimcfmcf	5	0.882157	0.000000
semimcfmcf	6	0.884245	0.000000
semimcfmcf	7	0.882064	0.000000
semimcfmcf	8	0.881095	0.000000
semimcfmcf	9	0.891513	0.000000
semimcfraeke	0	0.909865	0.000000
semimcfraeke	1	0.899331	0.000000
semimcfraeke	2	0.866698	0.000000
semimcfraeke	3	0.866156	0.000000
semimcfraeke	4	0.897437	0.000000
semimcfraeke	5	0.922393	0.000000
semimcfraeke	6	0.927773	0.000000
semimcfraeke	7	0.931467	0.000000
semimcfraeke	8	0.933243	0.000000
semimcfraeke	9	0.905700	0.000000
semimcfvlb	0	0.930926	0.000000
semimcfvlb	1	0.882583	0.000000
semimcfvlb	2	0.882566	0.000000
semimcfvlb	3	0.872775	0.000000
semimcfvlb	4	0.902402	0.000000
semimcfvlb	5	0.935467	0.000000
semimcfvlb	6	0.936882	0.000000
semimcfvlb	7	0.918008	0.000000
semimcfvlb	8	0.929862	0.000000
semimcfvlb	9	0.947736	0.000000
spf	0	0.898466	0.000000
spf	1	0.914034	0.000000
spf	2	0.879885	0.000000
spf	3	0.901316	0.000000
spf	4	0.913819	0.000000
spf	5	0.907479	0.000000
spf	6	0.901488	0.000000
spf	7	0.911484	0.000000
spf	8	0.895593	0.000000
spf	9	0.916376	0.000000
vlb	0	0.836295	0.000000
vlb	1	0.859044	0.000000
vlb	2	0.812739	0.000000
vlb	3	0.820683	0.000000
vlb	4	0.839210	0.000000
vlb	5	0.843645	0.000000
vlb	6	0.808734	0.000000
vlb	7	0.833513	0.000000
vlb	8	0.832986	0.000000
vlb	9	0.833141	0.000000

