# solver	iter	time	stddev
ecmp	0	0.048663	0.000000
ecmp	1	0.047892	0.000000
ecmp	2	0.051931	0.000000
ecmp	3	0.047880	0.000000
ecmp	4	0.053611	0.000000
ecmp	5	0.047252	0.000000
ecmp	6	0.048191	0.000000
ecmp	7	0.049276	0.000000
ecmp	8	0.047704	0.000000
ecmp	9	0.047633	0.000000
ksp	0	0.003385	0.000000
ksp	1	0.003254	0.000000
ksp	2	0.003306	0.000000
ksp	3	0.003089	0.000000
ksp	4	0.003114	0.000000
ksp	5	0.003316	0.000000
ksp	6	0.003102	0.000000
ksp	7	0.003171	0.000000
ksp	8	0.003173	0.000000
ksp	9	0.003058	0.000000
mcf	0	0.032581	0.000000
mcf	1	0.033485	0.000000
mcf	2	0.032239	0.000000
mcf	3	0.043258	0.000000
mcf	4	0.032724	0.000000
mcf	5	0.032924	0.000000
mcf	6	0.032895	0.000000
mcf	7	0.032755	0.000000
mcf	8	0.032203	0.000000
mcf	9	0.032297	0.000000
mwmcf	0	0.001704	0.000000
mwmcf	1	0.000018	0.000000
mwmcf	2	0.000017	0.000000
mwmcf	3	0.000018	0.000000
mwmcf	4	0.000025	0.000000
mwmcf	5	0.000018	0.000000
mwmcf	6	0.000018	0.000000
mwmcf	7	0.000018	0.000000
mwmcf	8	0.000018	0.000000
mwmcf	9	0.000017	0.000000
raeke	0	0.595951	0.000000
raeke	1	0.000132	0.000000
raeke	2	0.000187	0.000000
raeke	3	0.593785	0.000000
raeke	4	0.578161	0.000000
raeke	5	0.557386	0.000000
raeke	6	0.565013	0.000000
raeke	7	0.564301	0.000000
raeke	8	0.572312	0.000000
raeke	9	0.556882	0.000000
semimcfecmp	0	0.006602	0.000000
semimcfecmp	1	0.006460	0.000000
semimcfecmp	2	0.006175	0.000000
semimcfecmp	3	0.005842	0.000000
semimcfecmp	4	0.007383	0.000000
semimcfecmp	5	0.004435	0.000000
semimcfecmp	6	0.007399	0.000000
semimcfecmp	7	0.004850	0.000000
semimcfecmp	8	0.006766	0.000000
semimcfecmp	9	0.006449	0.000000
semimcfksp	0	0.007756	0.000000
semimcfksp	1	0.007796	0.000000
semimcfksp	2	0.008427	0.000000
semimcfksp	3	0.005317	0.000000
semimcfksp	4	0.008336	0.000000
semimcfksp	5	0.008865	0.000000
semimcfksp	6	0.008838	0.000000
semimcfksp	7	0.004744	0.000000
semimcfksp	8	0.008332	0.000000
semimcfksp	9	0.008318	0.000000
semimcfmcf	0	0.007598	0.000000
semimcfmcf	1	0.008633	0.000000
semimcfmcf	2	0.006503	0.000000
semimcfmcf	3	0.008442	0.000000
semimcfmcf	4	0.004565	0.000000
semimcfmcf	5	0.008010	0.000000
semimcfmcf	6	0.009587	0.000000
semimcfmcf	7	0.006718	0.000000
semimcfmcf	8	0.004930	0.000000
semimcfmcf	9	0.005021	0.000000
semimcfraeke	0	0.036849	0.000000
semimcfraeke	1	0.045988	0.000000
semimcfraeke	2	0.046655	0.000000
semimcfraeke	3	0.044492	0.000000
semimcfraeke	4	0.047372	0.000000
semimcfraeke	5	0.045686	0.000000
semimcfraeke	6	0.045574	0.000000
semimcfraeke	7	0.047271	0.000000
semimcfraeke	8	0.040612	0.000000
semimcfraeke	9	0.044336	0.000000
semimcfvlb	0	0.015927	0.000000
semimcfvlb	1	0.013688	0.000000
semimcfvlb	2	0.012897	0.000000
semimcfvlb	3	0.013083	0.000000
semimcfvlb	4	0.013931	0.000000
semimcfvlb	5	0.014815	0.000000
semimcfvlb	6	0.010477	0.000000
semimcfvlb	7	0.013826	0.000000
semimcfvlb	8	0.014674	0.000000
semimcfvlb	9	0.014523	0.000000
spf	0	0.000658	0.000000
spf	1	0.000658	0.000000
spf	2	0.000643	0.000000
spf	3	0.000662	0.000000
spf	4	0.000659	0.000000
spf	5	0.001173	0.000000
spf	6	0.000840	0.000000
spf	7	0.000657	0.000000
spf	8	0.000665	0.000000
spf	9	0.000665	0.000000
vlb	0	0.051232	0.000000
vlb	1	0.054417	0.000000
vlb	2	0.052916	0.000000
vlb	3	0.053560	0.000000
vlb	4	0.053208	0.000000
vlb	5	0.053368	0.000000
vlb	6	0.053185	0.000000
vlb	7	0.054251	0.000000
vlb	8	0.052703	0.000000
vlb	9	0.052584	0.000000

