# solver	iter	max-congestion	stddev
ecmp	0	1.000000	0.000000
ecmp	1	1.000000	0.000000
ecmp	2	0.923000	0.000000
ecmp	3	0.923000	0.000000
ecmp	4	0.923000	0.000000
ecmp	5	0.923000	0.000000
ecmp	6	0.923000	0.000000
ecmp	7	0.923000	0.000000
ecmp	8	0.923000	0.000000
ecmp	9	0.923000	0.000000
ksp	0	1.000000	0.000000
ksp	1	1.000000	0.000000
ksp	2	0.956000	0.000000
ksp	3	0.956000	0.000000
ksp	4	0.956000	0.000000
ksp	5	0.956000	0.000000
ksp	6	0.956000	0.000000
ksp	7	0.956000	0.000000
ksp	8	0.956000	0.000000
ksp	9	0.956000	0.000000
mcf	0	0.400000	0.000000
mcf	1	0.400000	0.000000
mcf	2	0.452000	0.000000
mcf	3	0.452000	0.000000
mcf	4	0.452000	0.000000
mcf	5	0.452000	0.000000
mcf	6	0.452000	0.000000
mcf	7	0.452000	0.000000
mcf	8	0.452000	0.000000
mcf	9	0.452000	0.000000
mwmcf	0	1.000000	0.000000
mwmcf	1	1.000000	0.000000
mwmcf	2	0.924000	0.000000
mwmcf	3	0.924000	0.000000
mwmcf	4	0.924000	0.000000
mwmcf	5	0.924000	0.000000
mwmcf	6	0.924000	0.000000
mwmcf	7	0.924000	0.000000
mwmcf	8	0.924000	0.000000
mwmcf	9	0.924000	0.000000
raeke	0	0.806941	0.000000
raeke	1	0.806941	0.000000
raeke	2	0.590026	0.000000
raeke	3	0.490647	0.000000
raeke	4	0.653513	0.000000
raeke	5	0.553469	0.000000
raeke	6	0.570642	0.000000
raeke	7	0.647256	0.000000
raeke	8	0.583169	0.000000
raeke	9	0.866148	0.000000
semimcfecmp	0	1.000000	0.000000
semimcfecmp	1	1.000000	0.000000
semimcfecmp	2	0.862000	0.000000
semimcfecmp	3	0.862000	0.000000
semimcfecmp	4	0.862000	0.000000
semimcfecmp	5	0.862000	0.000000
semimcfecmp	6	0.862000	0.000000
semimcfecmp	7	0.862000	0.000000
semimcfecmp	8	0.862000	0.000000
semimcfecmp	9	0.862000	0.000000
semimcfksp	0	0.600000	0.000000
semimcfksp	1	0.600000	0.000000
semimcfksp	2	0.849000	0.000000
semimcfksp	3	0.849000	0.000000
semimcfksp	4	0.849000	0.000000
semimcfksp	5	0.849000	0.000000
semimcfksp	6	0.849000	0.000000
semimcfksp	7	0.849000	0.000000
semimcfksp	8	0.849000	0.000000
semimcfksp	9	0.849000	0.000000
semimcfmcf	0	0.400000	0.000000
semimcfmcf	1	0.400000	0.000000
semimcfmcf	2	0.452000	0.000000
semimcfmcf	3	0.452000	0.000000
semimcfmcf	4	0.452000	0.000000
semimcfmcf	5	0.452000	0.000000
semimcfmcf	6	0.452000	0.000000
semimcfmcf	7	0.452000	0.000000
semimcfmcf	8	0.452000	0.000000
semimcfmcf	9	0.452000	0.000000
semimcfraeke	0	0.435714	0.000000
semimcfraeke	1	0.435714	0.000000
semimcfraeke	2	0.496330	0.000000
semimcfraeke	3	0.474900	0.000000
semimcfraeke	4	0.512990	0.000000
semimcfraeke	5	0.514841	0.000000
semimcfraeke	6	0.478445	0.000000
semimcfraeke	7	0.502733	0.000000
semimcfraeke	8	0.510056	0.000000
semimcfraeke	9	0.494000	0.000000
semimcfvlb	0	0.400000	0.000000
semimcfvlb	1	0.400000	0.000000
semimcfvlb	2	0.471500	0.000000
semimcfvlb	3	0.511500	0.000000
semimcfvlb	4	0.474500	0.000000
semimcfvlb	5	0.462000	0.000000
semimcfvlb	6	0.486000	0.000000
semimcfvlb	7	0.539250	0.000000
semimcfvlb	8	0.448375	0.000000
semimcfvlb	9	0.468250	0.000000
spf	0	1.000000	0.000000
spf	1	1.000000	0.000000
spf	2	0.692000	0.000000
spf	3	0.692000	0.000000
spf	4	0.692000	0.000000
spf	5	0.692000	0.000000
spf	6	0.692000	0.000000
spf	7	0.692000	0.000000
spf	8	0.692000	0.000000
spf	9	0.692000	0.000000
vlb	0	1.000000	0.000000
vlb	1	1.000000	0.000000
vlb	2	0.933851	0.000000
vlb	3	0.909482	0.000000
vlb	4	0.934660	0.000000
vlb	5	0.865429	0.000000
vlb	6	0.925730	0.000000
vlb	7	0.831818	0.000000
vlb	8	0.823175	0.000000
vlb	9	0.828103	0.000000

