# solver	iter	mean-congestion	stddev
ecmp	0	0.085530	0.000000
ecmp	1	0.085530	0.000000
ecmp	2	0.127486	0.000000
ecmp	3	0.127486	0.000000
ecmp	4	0.127486	0.000000
ecmp	5	0.127486	0.000000
ecmp	6	0.127486	0.000000
ecmp	7	0.127486	0.000000
ecmp	8	0.127486	0.000000
ecmp	9	0.127486	0.000000
ksp	0	0.216867	0.000000
ksp	1	0.216867	0.000000
ksp	2	0.227366	0.000000
ksp	3	0.227366	0.000000
ksp	4	0.227366	0.000000
ksp	5	0.227366	0.000000
ksp	6	0.227366	0.000000
ksp	7	0.227366	0.000000
ksp	8	0.227366	0.000000
ksp	9	0.227366	0.000000
mcf	0	0.274667	0.000000
mcf	1	0.274667	0.000000
mcf	2	0.293292	0.000000
mcf	3	0.293292	0.000000
mcf	4	0.293292	0.000000
mcf	5	0.293292	0.000000
mcf	6	0.293292	0.000000
mcf	7	0.293292	0.000000
mcf	8	0.293292	0.000000
mcf	9	0.293292	0.000000
mwmcf	0	0.085530	0.000000
mwmcf	1	0.085530	0.000000
mwmcf	2	0.051143	0.000000
mwmcf	3	0.051143	0.000000
mwmcf	4	0.051143	0.000000
mwmcf	5	0.051143	0.000000
mwmcf	6	0.051143	0.000000
mwmcf	7	0.051143	0.000000
mwmcf	8	0.051143	0.000000
mwmcf	9	0.051143	0.000000
raeke	0	0.218243	0.000000
raeke	1	0.218243	0.000000
raeke	2	0.249138	0.000000
raeke	3	0.258006	0.000000
raeke	4	0.240805	0.000000
raeke	5	0.245526	0.000000
raeke	6	0.252382	0.000000
raeke	7	0.252229	0.000000
raeke	8	0.247633	0.000000
raeke	9	0.218116	0.000000
semimcfecmp	0	0.085530	0.000000
semimcfecmp	1	0.085530	0.000000
semimcfecmp	2	0.142780	0.000000
semimcfecmp	3	0.142780	0.000000
semimcfecmp	4	0.142780	0.000000
semimcfecmp	5	0.142780	0.000000
semimcfecmp	6	0.142780	0.000000
semimcfecmp	7	0.142780	0.000000
semimcfecmp	8	0.142780	0.000000
semimcfecmp	9	0.142780	0.000000
semimcfksp	0	0.234667	0.000000
semimcfksp	1	0.234667	0.000000
semimcfksp	2	0.217255	0.000000
semimcfksp	3	0.217255	0.000000
semimcfksp	4	0.217255	0.000000
semimcfksp	5	0.217255	0.000000
semimcfksp	6	0.217255	0.000000
semimcfksp	7	0.217255	0.000000
semimcfksp	8	0.217255	0.000000
semimcfksp	9	0.217255	0.000000
semimcfmcf	0	0.274667	0.000000
semimcfmcf	1	0.274667	0.000000
semimcfmcf	2	0.293292	0.000000
semimcfmcf	3	0.293292	0.000000
semimcfmcf	4	0.293292	0.000000
semimcfmcf	5	0.293292	0.000000
semimcfmcf	6	0.293292	0.000000
semimcfmcf	7	0.293292	0.000000
semimcfmcf	8	0.293292	0.000000
semimcfmcf	9	0.293292	0.000000
semimcfraeke	0	0.274091	0.000000
semimcfraeke	1	0.274091	0.000000
semimcfraeke	2	0.291983	0.000000
semimcfraeke	3	0.292376	0.000000
semimcfraeke	4	0.310291	0.000000
semimcfraeke	5	0.300975	0.000000
semimcfraeke	6	0.311967	0.000000
semimcfraeke	7	0.300486	0.000000
semimcfraeke	8	0.302548	0.000000
semimcfraeke	9	0.268694	0.000000
semimcfvlb	0	0.265778	0.000000
semimcfvlb	1	0.265778	0.000000
semimcfvlb	2	0.282178	0.000000
semimcfvlb	3	0.280386	0.000000
semimcfvlb	4	0.274938	0.000000
semimcfvlb	5	0.281099	0.000000
semimcfvlb	6	0.274148	0.000000
semimcfvlb	7	0.284875	0.000000
semimcfvlb	8	0.284026	0.000000
semimcfvlb	9	0.273670	0.000000
spf	0	0.085530	0.000000
spf	1	0.085530	0.000000
spf	2	0.114705	0.000000
spf	3	0.114705	0.000000
spf	4	0.114705	0.000000
spf	5	0.114705	0.000000
spf	6	0.114705	0.000000
spf	7	0.114705	0.000000
spf	8	0.114705	0.000000
spf	9	0.114705	0.000000
vlb	0	0.177285	0.000000
vlb	1	0.161747	0.000000
vlb	2	0.207361	0.000000
vlb	3	0.208988	0.000000
vlb	4	0.211725	0.000000
vlb	5	0.218319	0.000000
vlb	6	0.207700	0.000000
vlb	7	0.217082	0.000000
vlb	8	0.214608	0.000000
vlb	9	0.216431	0.000000

