# solver	iter	mean-congestion	stddev
ecmp	0	0.085530	0.000000
ecmp	1	0.085530	0.000000
ecmp	2	0.066434	0.000000
ecmp	3	0.054504	0.000000
ecmp	4	0.054504	0.000000
ecmp	5	0.054504	0.000000
ecmp	6	0.054504	0.000000
ecmp	7	0.066434	0.000000
ecmp	8	0.054504	0.000000
ecmp	9	0.066434	0.000000
ksp	0	0.216867	0.000000
ksp	1	0.216867	0.000000
ksp	2	0.200031	0.000000
ksp	3	0.175199	0.000000
ksp	4	0.200120	0.000000
ksp	5	0.194934	0.000000
ksp	6	0.196333	0.000000
ksp	7	0.175199	0.000000
ksp	8	0.204039	0.000000
ksp	9	0.205950	0.000000
mcf	0	0.274667	0.000000
mcf	1	0.274667	0.000000
mcf	2	0.245079	0.000000
mcf	3	0.246079	0.000000
mcf	4	0.256930	0.000000
mcf	5	0.246090	0.000000
mcf	6	0.244346	0.000000
mcf	7	0.259833	0.000000
mcf	8	0.248201	0.000000
mcf	9	0.259833	0.000000
mwmcf	0	0.085530	0.000000
mwmcf	1	0.085530	0.000000
mwmcf	2	0.054504	0.000000
mwmcf	3	0.054504	0.000000
mwmcf	4	0.066434	0.000000
mwmcf	5	0.054504	0.000000
mwmcf	6	0.066434	0.000000
mwmcf	7	0.054504	0.000000
mwmcf	8	0.066434	0.000000
mwmcf	9	0.066434	0.000000
raeke	0	0.219400	0.000000
raeke	1	0.219400	0.000000
raeke	2	0.204505	0.000000
raeke	3	0.191831	0.000000
raeke	4	0.206301	0.000000
raeke	5	0.204505	0.000000
raeke	6	0.210216	0.000000
raeke	7	0.204214	0.000000
raeke	8	0.200638	0.000000
raeke	9	0.206429	0.000000
semimcfecmp	0	0.085530	0.000000
semimcfecmp	1	0.085530	0.000000
semimcfecmp	2	0.066434	0.000000
semimcfecmp	3	0.054504	0.000000
semimcfecmp	4	0.066434	0.000000
semimcfecmp	5	0.066434	0.000000
semimcfecmp	6	0.066434	0.000000
semimcfecmp	7	0.054504	0.000000
semimcfecmp	8	0.054504	0.000000
semimcfecmp	9	0.054504	0.000000
semimcfksp	0	0.234667	0.000000
semimcfksp	1	0.234667	0.000000
semimcfksp	2	0.204817	0.000000
semimcfksp	3	0.204883	0.000000
semimcfksp	4	0.207850	0.000000
semimcfksp	5	0.207783	0.000000
semimcfksp	6	0.219678	0.000000
semimcfksp	7	0.213976	0.000000
semimcfksp	8	0.201984	0.000000
semimcfksp	9	0.201917	0.000000
semimcfmcf	0	0.274667	0.000000
semimcfmcf	1	0.274667	0.000000
semimcfmcf	2	0.244557	0.000000
semimcfmcf	3	0.245390	0.000000
semimcfmcf	4	0.254887	0.000000
semimcfmcf	5	0.240757	0.000000
semimcfmcf	6	0.265599	0.000000
semimcfmcf	7	0.258764	0.000000
semimcfmcf	8	0.252945	0.000000
semimcfmcf	9	0.252086	0.000000
semimcfraeke	0	0.281616	0.000000
semimcfraeke	1	0.281616	0.000000
semimcfraeke	2	0.271550	0.000000
semimcfraeke	3	0.271336	0.000000
semimcfraeke	4	0.252068	0.000000
semimcfraeke	5	0.257247	0.000000
semimcfraeke	6	0.247207	0.000000
semimcfraeke	7	0.247207	0.000000
semimcfraeke	8	0.257804	0.000000
semimcfraeke	9	0.255086	0.000000
semimcfvlb	0	0.279111	0.000000
semimcfvlb	1	0.279111	0.000000
semimcfvlb	2	0.260255	0.000000
semimcfvlb	3	0.252645	0.000000
semimcfvlb	4	0.261253	0.000000
semimcfvlb	5	0.270043	0.000000
semimcfvlb	6	0.266133	0.000000
semimcfvlb	7	0.250801	0.000000
semimcfvlb	8	0.257389	0.000000
semimcfvlb	9	0.247057	0.000000
spf	0	0.085530	0.000000
spf	1	0.085530	0.000000
spf	2	0.054504	0.000000
spf	3	0.054504	0.000000
spf	4	0.066434	0.000000
spf	5	0.054504	0.000000
spf	6	0.066434	0.000000
spf	7	0.054504	0.000000
spf	8	0.054504	0.000000
spf	9	0.054504	0.000000
vlb	0	0.162648	0.000000
vlb	1	0.155822	0.000000
vlb	2	0.134201	0.000000
vlb	3	0.148180	0.000000
vlb	4	0.125975	0.000000
vlb	5	0.149252	0.000000
vlb	6	0.155900	0.000000
vlb	7	0.138836	0.000000
vlb	8	0.124421	0.000000
vlb	9	0.155191	0.000000

