# solver	iter	.0.300000-congestion	stddev
ecmp	0	0.044860	0.000000
ecmp	1	0.045828	0.000000
ecmp	2	0.027549	0.000000
ecmp	3	0.024427	0.000000
ecmp	4	0.025183	0.000000
ecmp	5	0.023887	0.000000
ecmp	6	0.026317	0.000000
ecmp	7	0.024115	0.000000
ecmp	8	0.025659	0.000000
ecmp	9	0.024408	0.000000
ksp	0	0.044367	0.000000
ksp	1	0.042996	0.000000
ksp	2	0.038300	0.000000
ksp	3	0.038091	0.000000
ksp	4	0.037724	0.000000
ksp	5	0.038257	0.000000
ksp	6	0.041027	0.000000
ksp	7	0.038381	0.000000
ksp	8	0.042086	0.000000
ksp	9	0.038860	0.000000
mcf	0	0.044860	0.000000
mcf	1	0.043257	0.000000
mcf	2	0.028441	0.000000
mcf	3	0.031995	0.000000
mcf	4	0.027244	0.000000
mcf	5	0.026575	0.000000
mcf	6	0.027094	0.000000
mcf	7	0.024115	0.000000
mcf	8	0.031099	0.000000
mcf	9	0.026054	0.000000
raeke	0	0.044860	0.000000
raeke	1	0.045592	0.000000
raeke	2	0.035260	0.000000
raeke	3	0.035287	0.000000
raeke	4	0.036640	0.000000
raeke	5	0.035514	0.000000
raeke	6	0.038438	0.000000
raeke	7	0.035947	0.000000
raeke	8	0.039188	0.000000
raeke	9	0.036313	0.000000
semimcfecmp	0	0.042682	0.000000
semimcfecmp	1	0.043257	0.000000
semimcfecmp	2	0.027549	0.000000
semimcfecmp	3	0.024478	0.000000
semimcfecmp	4	0.025183	0.000000
semimcfecmp	5	0.023887	0.000000
semimcfecmp	6	0.026317	0.000000
semimcfecmp	7	0.024115	0.000000
semimcfecmp	8	0.025659	0.000000
semimcfecmp	9	0.024408	0.000000
semimcfksp	0	0.044860	0.000000
semimcfksp	1	0.045828	0.000000
semimcfksp	2	0.039697	0.000000
semimcfksp	3	0.038587	0.000000
semimcfksp	4	0.038979	0.000000
semimcfksp	5	0.037588	0.000000
semimcfksp	6	0.040525	0.000000
semimcfksp	7	0.040789	0.000000
semimcfksp	8	0.042086	0.000000
semimcfksp	9	0.036298	0.000000
semimcfmcf	0	0.044860	0.000000
semimcfmcf	1	0.045828	0.000000
semimcfmcf	2	0.027549	0.000000
semimcfmcf	3	0.029082	0.000000
semimcfmcf	4	0.026638	0.000000
semimcfmcf	5	0.023887	0.000000
semimcfmcf	6	0.026317	0.000000
semimcfmcf	7	0.024115	0.000000
semimcfmcf	8	0.025659	0.000000
semimcfmcf	9	0.024408	0.000000
semimcfraeke	0	0.044860	0.000000
semimcfraeke	1	0.045828	0.000000
semimcfraeke	2	0.035924	0.000000
semimcfraeke	3	0.034888	0.000000
semimcfraeke	4	0.035561	0.000000
semimcfraeke	5	0.035975	0.000000
semimcfraeke	6	0.038846	0.000000
semimcfraeke	7	0.037960	0.000000
semimcfraeke	8	0.040850	0.000000
semimcfraeke	9	0.036659	0.000000
semimcfvlb	0	0.044860	0.000000
semimcfvlb	1	0.045828	0.000000
semimcfvlb	2	0.039124	0.000000
semimcfvlb	3	0.037913	0.000000
semimcfvlb	4	0.037162	0.000000
semimcfvlb	5	0.032902	0.000000
semimcfvlb	6	0.042322	0.000000
semimcfvlb	7	0.035062	0.000000
semimcfvlb	8	0.042086	0.000000
semimcfvlb	9	0.036994	0.000000
spf	0	0.035131	0.000000
spf	1	0.031603	0.000000
spf	2	0.027549	0.000000
spf	3	0.024478	0.000000
spf	4	0.025183	0.000000
spf	5	0.023887	0.000000
spf	6	0.026317	0.000000
spf	7	0.024115	0.000000
spf	8	0.025659	0.000000
spf	9	0.024408	0.000000
vlb	0	0.043390	0.000000
vlb	1	0.040485	0.000000
vlb	2	0.038782	0.000000
vlb	3	0.037946	0.000000
vlb	4	0.037352	0.000000
vlb	5	0.032902	0.000000
vlb	6	0.038760	0.000000
vlb	7	0.037827	0.000000
vlb	8	0.042086	0.000000
vlb	9	0.035051	0.000000

