# solver	iter	failure-drop	stddev
ecmp	0	0.000000	0.000000
ecmp	1	0.000000	0.000000
ecmp	2	0.343102	0.000000
ecmp	3	0.343163	0.000000
ecmp	4	0.334476	0.000000
ecmp	5	0.334664	0.000000
ecmp	6	0.323758	0.000000
ecmp	7	0.326827	0.000000
ecmp	8	0.328709	0.000000
ecmp	9	0.330030	0.000000
ksp	0	0.000000	0.000000
ksp	1	0.000000	0.000000
ksp	2	0.120075	0.000000
ksp	3	0.118175	0.000000
ksp	4	0.115876	0.000000
ksp	5	0.115802	0.000000
ksp	6	0.110850	0.000000
ksp	7	0.113632	0.000000
ksp	8	0.114286	0.000000
ksp	9	0.115326	0.000000
mcf	0	0.000000	0.000000
mcf	1	0.000000	0.000000
mcf	2	0.280835	0.000000
mcf	3	0.295412	0.000000
mcf	4	0.308721	0.000000
mcf	5	0.285425	0.000000
mcf	6	0.284867	0.000000
mcf	7	0.291527	0.000000
mcf	8	0.266999	0.000000
mcf	9	0.301451	0.000000
raeke	0	0.000000	0.000000
raeke	1	0.000000	0.000000
raeke	2	0.049123	0.000000
raeke	3	0.050041	0.000000
raeke	4	0.049458	0.000000
raeke	5	0.048734	0.000000
raeke	6	0.047557	0.000000
raeke	7	0.048036	0.000000
raeke	8	0.047532	0.000000
raeke	9	0.048724	0.000000
semimcfecmp	0	0.000000	0.000000
semimcfecmp	1	0.000000	0.000000
semimcfecmp	2	0.342739	0.000000
semimcfecmp	3	0.342798	0.000000
semimcfecmp	4	0.334143	0.000000
semimcfecmp	5	0.334345	0.000000
semimcfecmp	6	0.323357	0.000000
semimcfecmp	7	0.326433	0.000000
semimcfecmp	8	0.328347	0.000000
semimcfecmp	9	0.329640	0.000000
semimcfksp	0	0.000000	0.000000
semimcfksp	1	0.000000	0.000000
semimcfksp	2	0.103430	0.000000
semimcfksp	3	0.100682	0.000000
semimcfksp	4	0.097713	0.000000
semimcfksp	5	0.098353	0.000000
semimcfksp	6	0.095879	0.000000
semimcfksp	7	0.095478	0.000000
semimcfksp	8	0.099319	0.000000
semimcfksp	9	0.097621	0.000000
semimcfmcf	0	0.000000	0.000000
semimcfmcf	1	0.000000	0.000000
semimcfmcf	2	0.311934	0.000000
semimcfmcf	3	0.324734	0.000000
semimcfmcf	4	0.317740	0.000000
semimcfmcf	5	0.312379	0.000000
semimcfmcf	6	0.299120	0.000000
semimcfmcf	7	0.304764	0.000000
semimcfmcf	8	0.294586	0.000000
semimcfmcf	9	0.308774	0.000000
semimcfraeke	0	0.000000	0.000000
semimcfraeke	1	0.000000	0.000000
semimcfraeke	2	0.043747	0.000000
semimcfraeke	3	0.045063	0.000000
semimcfraeke	4	0.044383	0.000000
semimcfraeke	5	0.043794	0.000000
semimcfraeke	6	0.042253	0.000000
semimcfraeke	7	0.038561	0.000000
semimcfraeke	8	0.041675	0.000000
semimcfraeke	9	0.043651	0.000000
semimcfvlb	0	0.000000	0.000000
semimcfvlb	1	0.000000	0.000000
semimcfvlb	2	0.114408	0.000000
semimcfvlb	3	0.113658	0.000000
semimcfvlb	4	0.107425	0.000000
semimcfvlb	5	0.106271	0.000000
semimcfvlb	6	0.104346	0.000000
semimcfvlb	7	0.103399	0.000000
semimcfvlb	8	0.107654	0.000000
semimcfvlb	9	0.107848	0.000000
spf	0	0.000000	0.000000
spf	1	0.000000	0.000000
spf	2	0.342739	0.000000
spf	3	0.342798	0.000000
spf	4	0.334143	0.000000
spf	5	0.334345	0.000000
spf	6	0.323357	0.000000
spf	7	0.326433	0.000000
spf	8	0.328347	0.000000
spf	9	0.329640	0.000000
vlb	0	0.000000	0.000000
vlb	1	0.000000	0.000000
vlb	2	0.127729	0.000000
vlb	3	0.086623	0.000000
vlb	4	0.106322	0.000000
vlb	5	0.133744	0.000000
vlb	6	0.109933	0.000000
vlb	7	0.108255	0.000000
vlb	8	0.099011	0.000000
vlb	9	0.105069	0.000000

