# solver	iter	max-congestion	stddev
ecmp	0	0.994079	0.000000
ecmp	1	1.000000	0.000000
ecmp	2	0.584473	0.000000
ecmp	3	0.632340	0.000000
ecmp	4	0.632157	0.000000
ecmp	5	0.586557	0.000000
ecmp	6	0.616352	0.000000
ecmp	7	0.601945	0.000000
ecmp	8	0.597937	0.000000
ecmp	9	0.618230	0.000000
ksp	0	1.000000	0.000000
ksp	1	1.000000	0.000000
ksp	2	0.949647	0.000000
ksp	3	0.953717	0.000000
ksp	4	0.950017	0.000000
ksp	5	0.944990	0.000000
ksp	6	0.951759	0.000000
ksp	7	0.949237	0.000000
ksp	8	0.955149	0.000000
ksp	9	0.943348	0.000000
mcf	0	0.800000	0.000000
mcf	1	0.800155	0.000000
mcf	2	0.957085	0.000000
mcf	3	0.959878	0.000000
mcf	4	0.895753	0.000000
mcf	5	0.880201	0.000000
mcf	6	0.872420	0.000000
mcf	7	0.857232	0.000000
mcf	8	0.864150	0.000000
mcf	9	0.855349	0.000000
raeke	0	0.996680	0.000000
raeke	1	1.000000	0.000000
raeke	2	0.950727	0.000000
raeke	3	0.955384	0.000000
raeke	4	0.953049	0.000000
raeke	5	0.944219	0.000000
raeke	6	0.946140	0.000000
raeke	7	0.943288	0.000000
raeke	8	0.943285	0.000000
raeke	9	0.947804	0.000000
semimcfecmp	0	0.984357	0.000000
semimcfecmp	1	1.000000	0.000000
semimcfecmp	2	0.586204	0.000000
semimcfecmp	3	0.634097	0.000000
semimcfecmp	4	0.633702	0.000000
semimcfecmp	5	0.588073	0.000000
semimcfecmp	6	0.617776	0.000000
semimcfecmp	7	0.603193	0.000000
semimcfecmp	8	0.598982	0.000000
semimcfecmp	9	0.620053	0.000000
semimcfksp	0	0.800000	0.000000
semimcfksp	1	0.800155	0.000000
semimcfksp	2	0.957920	0.000000
semimcfksp	3	0.960733	0.000000
semimcfksp	4	0.956817	0.000000
semimcfksp	5	0.947010	0.000000
semimcfksp	6	0.947069	0.000000
semimcfksp	7	0.944693	0.000000
semimcfksp	8	0.942905	0.000000
semimcfksp	9	0.948150	0.000000
semimcfmcf	0	0.800000	0.000000
semimcfmcf	1	0.800155	0.000000
semimcfmcf	2	0.929680	0.000000
semimcfmcf	3	0.908818	0.000000
semimcfmcf	4	0.896746	0.000000
semimcfmcf	5	0.885610	0.000000
semimcfmcf	6	0.906789	0.000000
semimcfmcf	7	0.896385	0.000000
semimcfmcf	8	0.929595	0.000000
semimcfmcf	9	0.898464	0.000000
semimcfraeke	0	0.800000	0.000000
semimcfraeke	1	0.800155	0.000000
semimcfraeke	2	0.957920	0.000000
semimcfraeke	3	0.960733	0.000000
semimcfraeke	4	0.956694	0.000000
semimcfraeke	5	0.946663	0.000000
semimcfraeke	6	0.946769	0.000000
semimcfraeke	7	0.944693	0.000000
semimcfraeke	8	0.942955	0.000000
semimcfraeke	9	0.948071	0.000000
semimcfvlb	0	0.800000	0.000000
semimcfvlb	1	0.800155	0.000000
semimcfvlb	2	0.957857	0.000000
semimcfvlb	3	0.960451	0.000000
semimcfvlb	4	0.956817	0.000000
semimcfvlb	5	0.947031	0.000000
semimcfvlb	6	0.946613	0.000000
semimcfvlb	7	0.944046	0.000000
semimcfvlb	8	0.942905	0.000000
semimcfvlb	9	0.948150	0.000000
spf	0	0.984357	0.000000
spf	1	1.000000	0.000000
spf	2	0.586204	0.000000
spf	3	0.634097	0.000000
spf	4	0.633702	0.000000
spf	5	0.588073	0.000000
spf	6	0.617776	0.000000
spf	7	0.603193	0.000000
spf	8	0.598982	0.000000
spf	9	0.620053	0.000000
vlb	0	1.000000	0.000000
vlb	1	1.000000	0.000000
vlb	2	0.929414	0.000000
vlb	3	0.931382	0.000000
vlb	4	0.925596	0.000000
vlb	5	0.932125	0.000000
vlb	6	0.942641	0.000000
vlb	7	0.944507	0.000000
vlb	8	0.944552	0.000000
vlb	9	0.925434	0.000000

