# solver	iter	mean-congestion	stddev
ecmp	0	0.211023	0.000000
ecmp	1	0.205564	0.000000
ecmp	2	0.136086	0.000000
ecmp	3	0.133059	0.000000
ecmp	4	0.131485	0.000000
ecmp	5	0.131656	0.000000
ecmp	6	0.137871	0.000000
ecmp	7	0.135044	0.000000
ecmp	8	0.135992	0.000000
ecmp	9	0.130125	0.000000
ksp	0	0.306048	0.000000
ksp	1	0.296395	0.000000
ksp	2	0.249225	0.000000
ksp	3	0.241540	0.000000
ksp	4	0.236944	0.000000
ksp	5	0.240107	0.000000
ksp	6	0.248069	0.000000
ksp	7	0.243609	0.000000
ksp	8	0.247507	0.000000
ksp	9	0.235252	0.000000
mcf	0	0.316674	0.000000
mcf	1	0.310346	0.000000
mcf	2	0.214538	0.000000
mcf	3	0.206323	0.000000
mcf	4	0.195780	0.000000
mcf	5	0.202277	0.000000
mcf	6	0.208946	0.000000
mcf	7	0.218136	0.000000
mcf	8	0.225414	0.000000
mcf	9	0.193867	0.000000
raeke	0	0.263719	0.000000
raeke	1	0.256907	0.000000
raeke	2	0.243929	0.000000
raeke	3	0.238173	0.000000
raeke	4	0.234155	0.000000
raeke	5	0.237471	0.000000
raeke	6	0.243315	0.000000
raeke	7	0.240421	0.000000
raeke	8	0.243350	0.000000
raeke	9	0.233396	0.000000
semimcfecmp	0	0.211023	0.000000
semimcfecmp	1	0.206142	0.000000
semimcfecmp	2	0.136238	0.000000
semimcfecmp	3	0.133202	0.000000
semimcfecmp	4	0.131575	0.000000
semimcfecmp	5	0.131743	0.000000
semimcfecmp	6	0.137977	0.000000
semimcfecmp	7	0.135148	0.000000
semimcfecmp	8	0.136091	0.000000
semimcfecmp	9	0.130230	0.000000
semimcfksp	0	0.259024	0.000000
semimcfksp	1	0.235430	0.000000
semimcfksp	2	0.227904	0.000000
semimcfksp	3	0.218097	0.000000
semimcfksp	4	0.217067	0.000000
semimcfksp	5	0.219569	0.000000
semimcfksp	6	0.224356	0.000000
semimcfksp	7	0.222323	0.000000
semimcfksp	8	0.217794	0.000000
semimcfksp	9	0.213216	0.000000
semimcfmcf	0	0.317089	0.000000
semimcfmcf	1	0.308627	0.000000
semimcfmcf	2	0.214226	0.000000
semimcfmcf	3	0.201505	0.000000
semimcfmcf	4	0.198376	0.000000
semimcfmcf	5	0.203421	0.000000
semimcfmcf	6	0.214404	0.000000
semimcfmcf	7	0.209074	0.000000
semimcfmcf	8	0.215425	0.000000
semimcfmcf	9	0.198147	0.000000
semimcfraeke	0	0.251167	0.000000
semimcfraeke	1	0.246096	0.000000
semimcfraeke	2	0.240920	0.000000
semimcfraeke	3	0.233638	0.000000
semimcfraeke	4	0.226961	0.000000
semimcfraeke	5	0.230516	0.000000
semimcfraeke	6	0.237722	0.000000
semimcfraeke	7	0.235814	0.000000
semimcfraeke	8	0.233875	0.000000
semimcfraeke	9	0.229094	0.000000
semimcfvlb	0	0.250449	0.000000
semimcfvlb	1	0.254420	0.000000
semimcfvlb	2	0.222331	0.000000
semimcfvlb	3	0.218729	0.000000
semimcfvlb	4	0.213870	0.000000
semimcfvlb	5	0.215345	0.000000
semimcfvlb	6	0.218242	0.000000
semimcfvlb	7	0.221151	0.000000
semimcfvlb	8	0.217787	0.000000
semimcfvlb	9	0.211189	0.000000
spf	0	0.211023	0.000000
spf	1	0.206142	0.000000
spf	2	0.136238	0.000000
spf	3	0.133202	0.000000
spf	4	0.131575	0.000000
spf	5	0.131743	0.000000
spf	6	0.137977	0.000000
spf	7	0.135148	0.000000
spf	8	0.136091	0.000000
spf	9	0.130230	0.000000
vlb	0	0.255800	0.000000
vlb	1	0.246715	0.000000
vlb	2	0.227368	0.000000
vlb	3	0.229182	0.000000
vlb	4	0.219622	0.000000
vlb	5	0.212185	0.000000
vlb	6	0.223370	0.000000
vlb	7	0.223982	0.000000
vlb	8	0.228397	0.000000
vlb	9	0.217950	0.000000

