# solver	iter	congestion-drop	stddev
ecmp	0	0.073135	0.000000
ecmp	1	0.079425	0.000000
ecmp	2	0.368654	0.000000
ecmp	3	0.378553	0.000000
ecmp	4	0.368026	0.000000
ecmp	5	0.353710	0.000000
ecmp	6	0.350146	0.000000
ecmp	7	0.350778	0.000000
ecmp	8	0.343412	0.000000
ecmp	9	0.352329	0.000000
ksp	0	0.200423	0.000000
ksp	1	0.192206	0.000000
ksp	2	0.381585	0.000000
ksp	3	0.391425	0.000000
ksp	4	0.380452	0.000000
ksp	5	0.367390	0.000000
ksp	6	0.365502	0.000000
ksp	7	0.365052	0.000000
ksp	8	0.357939	0.000000
ksp	9	0.366940	0.000000
mcf	0	0.125619	0.000000
mcf	1	0.131609	0.000000
mcf	2	0.407694	0.000000
mcf	3	0.404042	0.000000
mcf	4	0.392129	0.000000
mcf	5	0.392719	0.000000
mcf	6	0.403559	0.000000
mcf	7	0.395102	0.000000
mcf	8	0.384665	0.000000
mcf	9	0.381142	0.000000
raeke	0	0.149103	0.000000
raeke	1	0.140748	0.000000
raeke	2	0.378690	0.000000
raeke	3	0.399463	0.000000
raeke	4	0.388501	0.000000
raeke	5	0.373462	0.000000
raeke	6	0.369261	0.000000
raeke	7	0.370670	0.000000
raeke	8	0.362753	0.000000
raeke	9	0.372161	0.000000
semimcfecmp	0	0.070963	0.000000
semimcfecmp	1	0.077101	0.000000
semimcfecmp	2	0.369468	0.000000
semimcfecmp	3	0.391633	0.000000
semimcfecmp	4	0.379580	0.000000
semimcfecmp	5	0.364881	0.000000
semimcfecmp	6	0.365369	0.000000
semimcfecmp	7	0.363004	0.000000
semimcfecmp	8	0.358108	0.000000
semimcfecmp	9	0.364108	0.000000
semimcfksp	0	0.073768	0.000000
semimcfksp	1	0.064148	0.000000
semimcfksp	2	0.372680	0.000000
semimcfksp	3	0.387557	0.000000
semimcfksp	4	0.380210	0.000000
semimcfksp	5	0.362351	0.000000
semimcfksp	6	0.356109	0.000000
semimcfksp	7	0.361651	0.000000
semimcfksp	8	0.357514	0.000000
semimcfksp	9	0.358692	0.000000
semimcfmcf	0	0.127337	0.000000
semimcfmcf	1	0.128119	0.000000
semimcfmcf	2	0.408453	0.000000
semimcfmcf	3	0.416942	0.000000
semimcfmcf	4	0.405342	0.000000
semimcfmcf	5	0.407157	0.000000
semimcfmcf	6	0.418048	0.000000
semimcfmcf	7	0.407988	0.000000
semimcfmcf	8	0.397137	0.000000
semimcfmcf	9	0.394824	0.000000
semimcfraeke	0	0.068513	0.000000
semimcfraeke	1	0.083333	0.000000
semimcfraeke	2	0.366308	0.000000
semimcfraeke	3	0.384795	0.000000
semimcfraeke	4	0.372744	0.000000
semimcfraeke	5	0.360306	0.000000
semimcfraeke	6	0.363027	0.000000
semimcfraeke	7	0.361369	0.000000
semimcfraeke	8	0.352285	0.000000
semimcfraeke	9	0.357672	0.000000
semimcfvlb	0	0.076248	0.000000
semimcfvlb	1	0.094793	0.000000
semimcfvlb	2	0.364993	0.000000
semimcfvlb	3	0.387090	0.000000
semimcfvlb	4	0.377444	0.000000
semimcfvlb	5	0.359806	0.000000
semimcfvlb	6	0.361927	0.000000
semimcfvlb	7	0.367626	0.000000
semimcfvlb	8	0.349476	0.000000
semimcfvlb	9	0.358860	0.000000
spf	0	0.101534	0.000000
spf	1	0.085966	0.000000
spf	2	0.363931	0.000000
spf	3	0.374008	0.000000
spf	4	0.362992	0.000000
spf	5	0.348359	0.000000
spf	6	0.345291	0.000000
spf	7	0.345779	0.000000
spf	8	0.339615	0.000000
spf	9	0.347359	0.000000
vlb	0	0.148374	0.000000
vlb	1	0.141391	0.000000
vlb	2	0.377144	0.000000
vlb	3	0.384277	0.000000
vlb	4	0.375463	0.000000
vlb	5	0.361263	0.000000
vlb	6	0.359359	0.000000
vlb	7	0.357188	0.000000
vlb	8	0.349145	0.000000
vlb	9	0.361372	0.000000

