# solver	iter	mean-congestion	stddev
ecmp	0	0.295823	0.000000
ecmp	1	0.287429	0.000000
ecmp	2	0.275222	0.000000
ecmp	3	0.268862	0.000000
ecmp	4	0.264527	0.000000
ecmp	5	0.269388	0.000000
ecmp	6	0.275416	0.000000
ecmp	7	0.272000	0.000000
ecmp	8	0.275969	0.000000
ecmp	9	0.265157	0.000000
ksp	0	0.394315	0.000000
ksp	1	0.384996	0.000000
ksp	2	0.363577	0.000000
ksp	3	0.354215	0.000000
ksp	4	0.349904	0.000000
ksp	5	0.357707	0.000000
ksp	6	0.368441	0.000000
ksp	7	0.362920	0.000000
ksp	8	0.370296	0.000000
ksp	9	0.351871	0.000000
mcf	0	0.415750	0.000000
mcf	1	0.400310	0.000000
mcf	2	0.355068	0.000000
mcf	3	0.343499	0.000000
mcf	4	0.343301	0.000000
mcf	5	0.349578	0.000000
mcf	6	0.354983	0.000000
mcf	7	0.357558	0.000000
mcf	8	0.359482	0.000000
mcf	9	0.349650	0.000000
raeke	0	0.366615	0.000000
raeke	1	0.360089	0.000000
raeke	2	0.321086	0.000000
raeke	3	0.331949	0.000000
raeke	4	0.324451	0.000000
raeke	5	0.336308	0.000000
raeke	6	0.340449	0.000000
raeke	7	0.334876	0.000000
raeke	8	0.339615	0.000000
raeke	9	0.328482	0.000000
semimcfecmp	0	0.296390	0.000000
semimcfecmp	1	0.288017	0.000000
semimcfecmp	2	0.265846	0.000000
semimcfecmp	3	0.271366	0.000000
semimcfecmp	4	0.267533	0.000000
semimcfecmp	5	0.271277	0.000000
semimcfecmp	6	0.276436	0.000000
semimcfecmp	7	0.273921	0.000000
semimcfecmp	8	0.276969	0.000000
semimcfecmp	9	0.266981	0.000000
semimcfksp	0	0.369321	0.000000
semimcfksp	1	0.339305	0.000000
semimcfksp	2	0.300611	0.000000
semimcfksp	3	0.296059	0.000000
semimcfksp	4	0.304210	0.000000
semimcfksp	5	0.323486	0.000000
semimcfksp	6	0.332295	0.000000
semimcfksp	7	0.327788	0.000000
semimcfksp	8	0.309778	0.000000
semimcfksp	9	0.301628	0.000000
semimcfmcf	0	0.408551	0.000000
semimcfmcf	1	0.398179	0.000000
semimcfmcf	2	0.355470	0.000000
semimcfmcf	3	0.356904	0.000000
semimcfmcf	4	0.356535	0.000000
semimcfmcf	5	0.362494	0.000000
semimcfmcf	6	0.368568	0.000000
semimcfmcf	7	0.370910	0.000000
semimcfmcf	8	0.372961	0.000000
semimcfmcf	9	0.370392	0.000000
semimcfraeke	0	0.351066	0.000000
semimcfraeke	1	0.346185	0.000000
semimcfraeke	2	0.313977	0.000000
semimcfraeke	3	0.320717	0.000000
semimcfraeke	4	0.325790	0.000000
semimcfraeke	5	0.323247	0.000000
semimcfraeke	6	0.318539	0.000000
semimcfraeke	7	0.313830	0.000000
semimcfraeke	8	0.337681	0.000000
semimcfraeke	9	0.324409	0.000000
semimcfvlb	0	0.350648	0.000000
semimcfvlb	1	0.350301	0.000000
semimcfvlb	2	0.307691	0.000000
semimcfvlb	3	0.302475	0.000000
semimcfvlb	4	0.295037	0.000000
semimcfvlb	5	0.314224	0.000000
semimcfvlb	6	0.310375	0.000000
semimcfvlb	7	0.307194	0.000000
semimcfvlb	8	0.318075	0.000000
semimcfvlb	9	0.306938	0.000000
spf	0	0.286763	0.000000
spf	1	0.285715	0.000000
spf	2	0.270994	0.000000
spf	3	0.265460	0.000000
spf	4	0.262161	0.000000
spf	5	0.265539	0.000000
spf	6	0.271167	0.000000
spf	7	0.268732	0.000000
spf	8	0.269012	0.000000
spf	9	0.261295	0.000000
vlb	0	0.354157	0.000000
vlb	1	0.344280	0.000000
vlb	2	0.316508	0.000000
vlb	3	0.310727	0.000000
vlb	4	0.302079	0.000000
vlb	5	0.307527	0.000000
vlb	6	0.316462	0.000000
vlb	7	0.314060	0.000000
vlb	8	0.317671	0.000000
vlb	9	0.304563	0.000000

