# solver	iter	total-throughput	stddev
ecmp	0	0.926865	0.000000
ecmp	1	0.920575	0.000000
ecmp	2	0.622577	0.000000
ecmp	3	0.612836	0.000000
ecmp	4	0.623583	0.000000
ecmp	5	0.637560	0.000000
ecmp	6	0.641573	0.000000
ecmp	7	0.640827	0.000000
ecmp	8	0.647952	0.000000
ecmp	9	0.639133	0.000000
ksp	0	0.799577	0.000000
ksp	1	0.807794	0.000000
ksp	2	0.607365	0.000000
ksp	3	0.597144	0.000000
ksp	4	0.608174	0.000000
ksp	5	0.621365	0.000000
ksp	6	0.623377	0.000000
ksp	7	0.623761	0.000000
ksp	8	0.630754	0.000000
ksp	9	0.621681	0.000000
mcf	0	0.874381	0.000000
mcf	1	0.868391	0.000000
mcf	2	0.584007	0.000000
mcf	3	0.588275	0.000000
mcf	4	0.599351	0.000000
mcf	5	0.598236	0.000000
mcf	6	0.588971	0.000000
mcf	7	0.598283	0.000000
mcf	8	0.608787	0.000000
mcf	9	0.610551	0.000000
raeke	0	0.850897	0.000000
raeke	1	0.859252	0.000000
raeke	2	0.614658	0.000000
raeke	3	0.600113	0.000000
raeke	4	0.611731	0.000000
raeke	5	0.625978	0.000000
raeke	6	0.631176	0.000000
raeke	7	0.629412	0.000000
raeke	8	0.637233	0.000000
raeke	9	0.627576	0.000000
semimcfecmp	0	0.929037	0.000000
semimcfecmp	1	0.922899	0.000000
semimcfecmp	2	0.622666	0.000000
semimcfecmp	3	0.608367	0.000000
semimcfecmp	4	0.620420	0.000000
semimcfecmp	5	0.635119	0.000000
semimcfecmp	6	0.634631	0.000000
semimcfecmp	7	0.636996	0.000000
semimcfecmp	8	0.641892	0.000000
semimcfecmp	9	0.635892	0.000000
semimcfksp	0	0.926232	0.000000
semimcfksp	1	0.935852	0.000000
semimcfksp	2	0.622640	0.000000
semimcfksp	3	0.612443	0.000000
semimcfksp	4	0.619790	0.000000
semimcfksp	5	0.637649	0.000000
semimcfksp	6	0.643891	0.000000
semimcfksp	7	0.638349	0.000000
semimcfksp	8	0.642486	0.000000
semimcfksp	9	0.641308	0.000000
semimcfmcf	0	0.872663	0.000000
semimcfmcf	1	0.871881	0.000000
semimcfmcf	2	0.582809	0.000000
semimcfmcf	3	0.583734	0.000000
semimcfmcf	4	0.594533	0.000000
semimcfmcf	5	0.592629	0.000000
semimcfmcf	6	0.582072	0.000000
semimcfmcf	7	0.591672	0.000000
semimcfmcf	8	0.603296	0.000000
semimcfmcf	9	0.604929	0.000000
semimcfraeke	0	0.931487	0.000000
semimcfraeke	1	0.916667	0.000000
semimcfraeke	2	0.627410	0.000000
semimcfraeke	3	0.615018	0.000000
semimcfraeke	4	0.626143	0.000000
semimcfraeke	5	0.639277	0.000000
semimcfraeke	6	0.638278	0.000000
semimcfraeke	7	0.638764	0.000000
semimcfraeke	8	0.646900	0.000000
semimcfraeke	9	0.642766	0.000000
semimcfvlb	0	0.923752	0.000000
semimcfvlb	1	0.905207	0.000000
semimcfvlb	2	0.628130	0.000000
semimcfvlb	3	0.613344	0.000000
semimcfvlb	4	0.623670	0.000000
semimcfvlb	5	0.639955	0.000000
semimcfvlb	6	0.638146	0.000000
semimcfvlb	7	0.633414	0.000000
semimcfvlb	8	0.649905	0.000000
semimcfvlb	9	0.641538	0.000000
spf	0	0.898466	0.000000
spf	1	0.914034	0.000000
spf	2	0.627607	0.000000
spf	3	0.617881	0.000000
spf	4	0.628968	0.000000
spf	5	0.643316	0.000000
spf	6	0.646639	0.000000
spf	7	0.646171	0.000000
spf	8	0.652304	0.000000
spf	9	0.644594	0.000000
vlb	0	0.851626	0.000000
vlb	1	0.858609	0.000000
vlb	2	0.612798	0.000000
vlb	3	0.604961	0.000000
vlb	4	0.614146	0.000000
vlb	5	0.628141	0.000000
vlb	6	0.631207	0.000000
vlb	7	0.632302	0.000000
vlb	8	0.640120	0.000000
vlb	9	0.629055	0.000000

