# solver	iter	mean-exp-congestion	stddev
ecmp	0	0.316535	0.000000
ecmp	1	0.309277	0.000000
ecmp	2	0.324579	0.000000
ecmp	3	0.316370	0.000000
ecmp	4	0.307727	0.000000
ecmp	5	0.309010	0.000000
ecmp	6	0.317508	0.000000
ecmp	7	0.313541	0.000000
ecmp	8	0.317077	0.000000
ecmp	9	0.303263	0.000000
ksp	0	0.483282	0.000000
ksp	1	0.470473	0.000000
ksp	2	0.492876	0.000000
ksp	3	0.483223	0.000000
ksp	4	0.469906	0.000000
ksp	5	0.470888	0.000000
ksp	6	0.483951	0.000000
ksp	7	0.476956	0.000000
ksp	8	0.481381	0.000000
ksp	9	0.462125	0.000000
mcf	0	0.475011	0.000000
mcf	1	0.465518	0.000000
mcf	2	0.473322	0.000000
mcf	3	0.471797	0.000000
mcf	4	0.454586	0.000000
mcf	5	0.455585	0.000000
mcf	6	0.457858	0.000000
mcf	7	0.467455	0.000000
mcf	8	0.476494	0.000000
mcf	9	0.445531	0.000000
raeke	0	0.398962	0.000000
raeke	1	0.389557	0.000000
raeke	2	0.409022	0.000000
raeke	3	0.459840	0.000000
raeke	4	0.451927	0.000000
raeke	5	0.450365	0.000000
raeke	6	0.467600	0.000000
raeke	7	0.454271	0.000000
raeke	8	0.464013	0.000000
raeke	9	0.440276	0.000000
semimcfecmp	0	0.316535	0.000000
semimcfecmp	1	0.309277	0.000000
semimcfecmp	2	0.324579	0.000000
semimcfecmp	3	0.412485	0.000000
semimcfecmp	4	0.398857	0.000000
semimcfecmp	5	0.400734	0.000000
semimcfecmp	6	0.408977	0.000000
semimcfecmp	7	0.403799	0.000000
semimcfecmp	8	0.409532	0.000000
semimcfecmp	9	0.391172	0.000000
semimcfksp	0	0.388536	0.000000
semimcfksp	1	0.353145	0.000000
semimcfksp	2	0.396955	0.000000
semimcfksp	3	0.434812	0.000000
semimcfksp	4	0.436136	0.000000
semimcfksp	5	0.450820	0.000000
semimcfksp	6	0.460162	0.000000
semimcfksp	7	0.458223	0.000000
semimcfksp	8	0.443009	0.000000
semimcfksp	9	0.422142	0.000000
semimcfmcf	0	0.475633	0.000000
semimcfmcf	1	0.462940	0.000000
semimcfmcf	2	0.492617	0.000000
semimcfmcf	3	0.540703	0.000000
semimcfmcf	4	0.516471	0.000000
semimcfmcf	5	0.525757	0.000000
semimcfmcf	6	0.550672	0.000000
semimcfmcf	7	0.542054	0.000000
semimcfmcf	8	0.559112	0.000000
semimcfmcf	9	0.527913	0.000000
semimcfraeke	0	0.368170	0.000000
semimcfraeke	1	0.366518	0.000000
semimcfraeke	2	0.382325	0.000000
semimcfraeke	3	0.455835	0.000000
semimcfraeke	4	0.439150	0.000000
semimcfraeke	5	0.445484	0.000000
semimcfraeke	6	0.461153	0.000000
semimcfraeke	7	0.440354	0.000000
semimcfraeke	8	0.458409	0.000000
semimcfraeke	9	0.448065	0.000000
semimcfvlb	0	0.370287	0.000000
semimcfvlb	1	0.377239	0.000000
semimcfvlb	2	0.386268	0.000000
semimcfvlb	3	0.447760	0.000000
semimcfvlb	4	0.434842	0.000000
semimcfvlb	5	0.443046	0.000000
semimcfvlb	6	0.443174	0.000000
semimcfvlb	7	0.443627	0.000000
semimcfvlb	8	0.443396	0.000000
semimcfvlb	9	0.433015	0.000000
spf	0	0.316535	0.000000
spf	1	0.309277	0.000000
spf	2	0.324579	0.000000
spf	3	0.316370	0.000000
spf	4	0.307727	0.000000
spf	5	0.309010	0.000000
spf	6	0.317508	0.000000
spf	7	0.313541	0.000000
spf	8	0.317077	0.000000
spf	9	0.303263	0.000000
vlb	0	0.396708	0.000000
vlb	1	0.390268	0.000000
vlb	2	0.408549	0.000000
vlb	3	0.399152	0.000000
vlb	4	0.390743	0.000000
vlb	5	0.387793	0.000000
vlb	6	0.396703	0.000000
vlb	7	0.396450	0.000000
vlb	8	0.397995	0.000000
vlb	9	0.385207	0.000000

