# solver	iter	failure-drop	stddev
ecmp	0	0.000000	0.000000
ecmp	1	0.000000	0.000000
ecmp	2	0.343102	0.000000
ecmp	3	0.343163	0.000000
ecmp	4	0.334476	0.000000
ecmp	5	0.334664	0.000000
ecmp	6	0.323758	0.000000
ecmp	7	0.326827	0.000000
ecmp	8	0.328552	0.000000
ecmp	9	0.330030	0.000000
ksp	0	0.000000	0.000000
ksp	1	0.000000	0.000000
ksp	2	0.116133	0.000000
ksp	3	0.114343	0.000000
ksp	4	0.112673	0.000000
ksp	5	0.112294	0.000000
ksp	6	0.107082	0.000000
ksp	7	0.109722	0.000000
ksp	8	0.110137	0.000000
ksp	9	0.112258	0.000000
mcf	0	0.000000	0.000000
mcf	1	0.000000	0.000000
mcf	2	0.277025	0.000000
mcf	3	0.290198	0.000000
mcf	4	0.303820	0.000000
mcf	5	0.282242	0.000000
mcf	6	0.283313	0.000000
mcf	7	0.288972	0.000000
mcf	8	0.263605	0.000000
mcf	9	0.299029	0.000000
raeke	0	0.000000	0.000000
raeke	1	0.000000	0.000000
raeke	2	0.034148	0.000000
raeke	3	0.043723	0.000000
raeke	4	0.040416	0.000000
raeke	5	0.042147	0.000000
raeke	6	0.034670	0.000000
raeke	7	0.034685	0.000000
raeke	8	0.028220	0.000000
raeke	9	0.040957	0.000000
semimcfecmp	0	0.000000	0.000000
semimcfecmp	1	0.000000	0.000000
semimcfecmp	2	0.342739	0.000000
semimcfecmp	3	0.342798	0.000000
semimcfecmp	4	0.334143	0.000000
semimcfecmp	5	0.334345	0.000000
semimcfecmp	6	0.323357	0.000000
semimcfecmp	7	0.326433	0.000000
semimcfecmp	8	0.328347	0.000000
semimcfecmp	9	0.329640	0.000000
semimcfksp	0	0.000000	0.000000
semimcfksp	1	0.000000	0.000000
semimcfksp	2	0.100727	0.000000
semimcfksp	3	0.098091	0.000000
semimcfksp	4	0.097713	0.000000
semimcfksp	5	0.098113	0.000000
semimcfksp	6	0.095816	0.000000
semimcfksp	7	0.095478	0.000000
semimcfksp	8	0.096810	0.000000
semimcfksp	9	0.095971	0.000000
semimcfmcf	0	0.000000	0.000000
semimcfmcf	1	0.000000	0.000000
semimcfmcf	2	0.305467	0.000000
semimcfmcf	3	0.319355	0.000000
semimcfmcf	4	0.313402	0.000000
semimcfmcf	5	0.306947	0.000000
semimcfmcf	6	0.293020	0.000000
semimcfmcf	7	0.298545	0.000000
semimcfmcf	8	0.288787	0.000000
semimcfmcf	9	0.305767	0.000000
semimcfraeke	0	0.000000	0.000000
semimcfraeke	1	0.000000	0.000000
semimcfraeke	2	0.041114	0.000000
semimcfraeke	3	0.043476	0.000000
semimcfraeke	4	0.042712	0.000000
semimcfraeke	5	0.042476	0.000000
semimcfraeke	6	0.042219	0.000000
semimcfraeke	7	0.038561	0.000000
semimcfraeke	8	0.039714	0.000000
semimcfraeke	9	0.040652	0.000000
semimcfvlb	0	0.000000	0.000000
semimcfvlb	1	0.000000	0.000000
semimcfvlb	2	0.105731	0.000000
semimcfvlb	3	0.104312	0.000000
semimcfvlb	4	0.103060	0.000000
semimcfvlb	5	0.099981	0.000000
semimcfvlb	6	0.096584	0.000000
semimcfvlb	7	0.098977	0.000000
semimcfvlb	8	0.100746	0.000000
semimcfvlb	9	0.100153	0.000000
spf	0	0.000000	0.000000
spf	1	0.000000	0.000000
spf	2	0.339981	0.000000
spf	3	0.340593	0.000000
spf	4	0.332769	0.000000
spf	5	0.331823	0.000000
spf	6	0.321203	0.000000
spf	7	0.323928	0.000000
spf	8	0.324375	0.000000
spf	9	0.327274	0.000000
vlb	0	0.000000	0.000000
vlb	1	0.000000	0.000000
vlb	2	0.130497	0.000000
vlb	3	0.128590	0.000000
vlb	4	0.110466	0.000000
vlb	5	0.128722	0.000000
vlb	6	0.114373	0.000000
vlb	7	0.113446	0.000000
vlb	8	0.113492	0.000000
vlb	9	0.102120	0.000000

