# solver	iter	mean-exp-congestion	stddev
ecmp	0	0.316535	0.000000
ecmp	1	0.309277	0.000000
ecmp	2	0.324579	0.000000
ecmp	3	0.316370	0.000000
ecmp	4	0.307727	0.000000
ecmp	5	0.309010	0.000000
ecmp	6	0.317508	0.000000
ecmp	7	0.313541	0.000000
ecmp	8	0.317077	0.000000
ecmp	9	0.303263	0.000000
ksp	0	0.483282	0.000000
ksp	1	0.470473	0.000000
ksp	2	0.492876	0.000000
ksp	3	0.483223	0.000000
ksp	4	0.469906	0.000000
ksp	5	0.470888	0.000000
ksp	6	0.483951	0.000000
ksp	7	0.476956	0.000000
ksp	8	0.481381	0.000000
ksp	9	0.462125	0.000000
mcf	0	0.475011	0.000000
mcf	1	0.465518	0.000000
mcf	2	0.473322	0.000000
mcf	3	0.471797	0.000000
mcf	4	0.454586	0.000000
mcf	5	0.455585	0.000000
mcf	6	0.457858	0.000000
mcf	7	0.467455	0.000000
mcf	8	0.476494	0.000000
mcf	9	0.445531	0.000000
raeke	0	0.397177	0.000000
raeke	1	0.387576	0.000000
raeke	2	0.406982	0.000000
raeke	3	0.397026	0.000000
raeke	4	0.386016	0.000000
raeke	5	0.387418	0.000000
raeke	6	0.398460	0.000000
raeke	7	0.393100	0.000000
raeke	8	0.397640	0.000000
raeke	9	0.380026	0.000000
semimcfecmp	0	0.316535	0.000000
semimcfecmp	1	0.309277	0.000000
semimcfecmp	2	0.324579	0.000000
semimcfecmp	3	0.316370	0.000000
semimcfecmp	4	0.307727	0.000000
semimcfecmp	5	0.309010	0.000000
semimcfecmp	6	0.317508	0.000000
semimcfecmp	7	0.313541	0.000000
semimcfecmp	8	0.317077	0.000000
semimcfecmp	9	0.303263	0.000000
semimcfksp	0	0.388536	0.000000
semimcfksp	1	0.353145	0.000000
semimcfksp	2	0.396955	0.000000
semimcfksp	3	0.382878	0.000000
semimcfksp	4	0.371911	0.000000
semimcfksp	5	0.375427	0.000000
semimcfksp	6	0.371332	0.000000
semimcfksp	7	0.375648	0.000000
semimcfksp	8	0.369289	0.000000
semimcfksp	9	0.369220	0.000000
semimcfmcf	0	0.475633	0.000000
semimcfmcf	1	0.462940	0.000000
semimcfmcf	2	0.492617	0.000000
semimcfmcf	3	0.474522	0.000000
semimcfmcf	4	0.461431	0.000000
semimcfmcf	5	0.470366	0.000000
semimcfmcf	6	0.482409	0.000000
semimcfmcf	7	0.478946	0.000000
semimcfmcf	8	0.483946	0.000000
semimcfmcf	9	0.456146	0.000000
semimcfraeke	0	0.378676	0.000000
semimcfraeke	1	0.369019	0.000000
semimcfraeke	2	0.385544	0.000000
semimcfraeke	3	0.370416	0.000000
semimcfraeke	4	0.358790	0.000000
semimcfraeke	5	0.359245	0.000000
semimcfraeke	6	0.377118	0.000000
semimcfraeke	7	0.376579	0.000000
semimcfraeke	8	0.367172	0.000000
semimcfraeke	9	0.359499	0.000000
semimcfvlb	0	0.386244	0.000000
semimcfvlb	1	0.369191	0.000000
semimcfvlb	2	0.396509	0.000000
semimcfvlb	3	0.380628	0.000000
semimcfvlb	4	0.379583	0.000000
semimcfvlb	5	0.388196	0.000000
semimcfvlb	6	0.377313	0.000000
semimcfvlb	7	0.393891	0.000000
semimcfvlb	8	0.359247	0.000000
semimcfvlb	9	0.378831	0.000000
spf	0	0.316535	0.000000
spf	1	0.309277	0.000000
spf	2	0.324579	0.000000
spf	3	0.316370	0.000000
spf	4	0.307727	0.000000
spf	5	0.309010	0.000000
spf	6	0.317508	0.000000
spf	7	0.313541	0.000000
spf	8	0.317077	0.000000
spf	9	0.303263	0.000000
vlb	0	0.401180	0.000000
vlb	1	0.391676	0.000000
vlb	2	0.403019	0.000000
vlb	3	0.401560	0.000000
vlb	4	0.395198	0.000000
vlb	5	0.390969	0.000000
vlb	6	0.401080	0.000000
vlb	7	0.391195	0.000000
vlb	8	0.396728	0.000000
vlb	9	0.385109	0.000000

