# solver	iter	max-congestion	stddev
ecmp	0	0.745559	0.000000
ecmp	1	0.758105	0.000000
ecmp	2	0.460160	0.000000
ecmp	3	0.469582	0.000000
ecmp	4	0.470008	0.000000
ecmp	5	0.451314	0.000000
ecmp	6	0.459060	0.000000
ecmp	7	0.454561	0.000000
ecmp	8	0.504021	0.000000
ecmp	9	0.458823	0.000000
ksp	0	0.941780	0.000000
ksp	1	0.946763	0.000000
ksp	2	0.769748	0.000000
ksp	3	0.763022	0.000000
ksp	4	0.749020	0.000000
ksp	5	0.751903	0.000000
ksp	6	0.769791	0.000000
ksp	7	0.768758	0.000000
ksp	8	0.778813	0.000000
ksp	9	0.734331	0.000000
mcf	0	0.600000	0.000000
mcf	1	0.600116	0.000000
mcf	2	0.606547	0.000000
mcf	3	0.616135	0.000000
mcf	4	0.602786	0.000000
mcf	5	0.569436	0.000000
mcf	6	0.570776	0.000000
mcf	7	0.561454	0.000000
mcf	8	0.559065	0.000000
mcf	9	0.573240	0.000000
raeke	0	0.705176	0.000000
raeke	1	0.707699	0.000000
raeke	2	0.613208	0.000000
raeke	3	0.628460	0.000000
raeke	4	0.617788	0.000000
raeke	5	0.587536	0.000000
raeke	6	0.590856	0.000000
raeke	7	0.582306	0.000000
raeke	8	0.584515	0.000000
raeke	9	0.599056	0.000000
semimcfecmp	0	0.738268	0.000000
semimcfecmp	1	0.750551	0.000000
semimcfecmp	2	0.446914	0.000000
semimcfecmp	3	0.475573	0.000000
semimcfecmp	4	0.475277	0.000000
semimcfecmp	5	0.464979	0.000000
semimcfecmp	6	0.488860	0.000000
semimcfecmp	7	0.486013	0.000000
semimcfecmp	8	0.513371	0.000000
semimcfecmp	9	0.468676	0.000000
semimcfksp	0	0.600000	0.000000
semimcfksp	1	0.600116	0.000000
semimcfksp	2	0.606547	0.000000
semimcfksp	3	0.616135	0.000000
semimcfksp	4	0.602786	0.000000
semimcfksp	5	0.569436	0.000000
semimcfksp	6	0.570776	0.000000
semimcfksp	7	0.561454	0.000000
semimcfksp	8	0.559065	0.000000
semimcfksp	9	0.573240	0.000000
semimcfmcf	0	0.600000	0.000000
semimcfmcf	1	0.600116	0.000000
semimcfmcf	2	0.628107	0.000000
semimcfmcf	3	0.595286	0.000000
semimcfmcf	4	0.591037	0.000000
semimcfmcf	5	0.604512	0.000000
semimcfmcf	6	0.611836	0.000000
semimcfmcf	7	0.622053	0.000000
semimcfmcf	8	0.624166	0.000000
semimcfmcf	9	0.579752	0.000000
semimcfraeke	0	0.600000	0.000000
semimcfraeke	1	0.600116	0.000000
semimcfraeke	2	0.606547	0.000000
semimcfraeke	3	0.616135	0.000000
semimcfraeke	4	0.602786	0.000000
semimcfraeke	5	0.569436	0.000000
semimcfraeke	6	0.570776	0.000000
semimcfraeke	7	0.561454	0.000000
semimcfraeke	8	0.559065	0.000000
semimcfraeke	9	0.573240	0.000000
semimcfvlb	0	0.600000	0.000000
semimcfvlb	1	0.600116	0.000000
semimcfvlb	2	0.606547	0.000000
semimcfvlb	3	0.616135	0.000000
semimcfvlb	4	0.602786	0.000000
semimcfvlb	5	0.569436	0.000000
semimcfvlb	6	0.570776	0.000000
semimcfvlb	7	0.561454	0.000000
semimcfvlb	8	0.559065	0.000000
semimcfvlb	9	0.573240	0.000000
spf	0	0.738268	0.000000
spf	1	0.750551	0.000000
spf	2	0.596866	0.000000
spf	3	0.572849	0.000000
spf	4	0.550198	0.000000
spf	5	0.592645	0.000000
spf	6	0.590993	0.000000
spf	7	0.596154	0.000000
spf	8	0.660429	0.000000
spf	9	0.585821	0.000000
vlb	0	0.899766	0.000000
vlb	1	0.899583	0.000000
vlb	2	0.558784	0.000000
vlb	3	0.604887	0.000000
vlb	4	0.525254	0.000000
vlb	5	0.523005	0.000000
vlb	6	0.530944	0.000000
vlb	7	0.598832	0.000000
vlb	8	0.577075	0.000000
vlb	9	0.581350	0.000000

