# solver	iter	time	stddev
ecmp	0	0.163875	0.000000
ecmp	1	0.127117	0.000000
ecmp	2	0.110799	0.000000
ecmp	3	0.155194	0.000000
ecmp	4	0.133855	0.000000
ecmp	5	0.122300	0.000000
ecmp	6	0.085141	0.000000
ecmp	7	0.150599	0.000000
ecmp	8	0.077827	0.000000
ecmp	9	0.038835	0.000000
ksp	0	0.108123	0.000000
ksp	1	0.115489	0.000000
ksp	2	0.095033	0.000000
ksp	3	0.103841	0.000000
ksp	4	0.073808	0.000000
ksp	5	0.094901	0.000000
ksp	6	0.151608	0.000000
ksp	7	0.110597	0.000000
ksp	8	0.155918	0.000000
ksp	9	0.137577	0.000000
mcf	0	0.878717	0.000000
mcf	1	0.717446	0.000000
mcf	2	0.719140	0.000000
mcf	3	0.661432	0.000000
mcf	4	0.650147	0.000000
mcf	5	0.806375	0.000000
mcf	6	0.850954	0.000000
mcf	7	0.737732	0.000000
mcf	8	0.873762	0.000000
mcf	9	0.854732	0.000000
raeke	0	0.616849	0.000000
raeke	1	0.019146	0.000000
raeke	2	0.000477	0.000000
raeke	3	0.000443	0.000000
raeke	4	0.000477	0.000000
raeke	5	0.000577	0.000000
raeke	6	0.000504	0.000000
raeke	7	0.000490	0.000000
raeke	8	0.000468	0.000000
raeke	9	0.000466	0.000000
semimcfecmp	0	0.075944	0.000000
semimcfecmp	1	0.068374	0.000000
semimcfecmp	2	0.071192	0.000000
semimcfecmp	3	0.090760	0.000000
semimcfecmp	4	0.043507	0.000000
semimcfecmp	5	0.037254	0.000000
semimcfecmp	6	0.059744	0.000000
semimcfecmp	7	0.050797	0.000000
semimcfecmp	8	0.011336	0.000000
semimcfecmp	9	0.080778	0.000000
semimcfksp	0	0.092601	0.000000
semimcfksp	1	0.087374	0.000000
semimcfksp	2	0.125207	0.000000
semimcfksp	3	0.117788	0.000000
semimcfksp	4	0.085540	0.000000
semimcfksp	5	0.128126	0.000000
semimcfksp	6	0.107061	0.000000
semimcfksp	7	0.121465	0.000000
semimcfksp	8	0.107870	0.000000
semimcfksp	9	0.115791	0.000000
semimcfmcf	0	0.062794	0.000000
semimcfmcf	1	0.057698	0.000000
semimcfmcf	2	0.082391	0.000000
semimcfmcf	3	0.051210	0.000000
semimcfmcf	4	0.051060	0.000000
semimcfmcf	5	0.060645	0.000000
semimcfmcf	6	0.073710	0.000000
semimcfmcf	7	0.040564	0.000000
semimcfmcf	8	0.034056	0.000000
semimcfmcf	9	0.062733	0.000000
semimcfraeke	0	0.094919	0.000000
semimcfraeke	1	0.107705	0.000000
semimcfraeke	2	0.120807	0.000000
semimcfraeke	3	0.102222	0.000000
semimcfraeke	4	0.114152	0.000000
semimcfraeke	5	0.096436	0.000000
semimcfraeke	6	0.126813	0.000000
semimcfraeke	7	0.089679	0.000000
semimcfraeke	8	0.076646	0.000000
semimcfraeke	9	0.063425	0.000000
semimcfvlb	0	0.095735	0.000000
semimcfvlb	1	0.085125	0.000000
semimcfvlb	2	0.083760	0.000000
semimcfvlb	3	0.107917	0.000000
semimcfvlb	4	0.082065	0.000000
semimcfvlb	5	0.117418	0.000000
semimcfvlb	6	0.127470	0.000000
semimcfvlb	7	0.068179	0.000000
semimcfvlb	8	0.081718	0.000000
semimcfvlb	9	0.025158	0.000000
spf	0	0.000914	0.000000
spf	1	0.001182	0.000000
spf	2	0.000906	0.000000
spf	3	0.000973	0.000000
spf	4	0.001183	0.000000
spf	5	0.009091	0.000000
spf	6	0.000923	0.000000
spf	7	0.001268	0.000000
spf	8	0.029091	0.000000
spf	9	0.000994	0.000000
vlb	0	0.102571	0.000000
vlb	1	0.178867	0.000000
vlb	2	0.095749	0.000000
vlb	3	0.207779	0.000000
vlb	4	0.108391	0.000000
vlb	5	0.170910	0.000000
vlb	6	0.218949	0.000000
vlb	7	0.138494	0.000000
vlb	8	0.219301	0.000000
vlb	9	0.135867	0.000000

