# solver	iter	.0.800000-congestion	stddev
ecmp	0	0.332785	0.000000
ecmp	1	0.318223	0.000000
ecmp	2	0.250481	0.000000
ecmp	3	0.239209	0.000000
ecmp	4	0.239655	0.000000
ecmp	5	0.241903	0.000000
ecmp	6	0.259383	0.000000
ecmp	7	0.251583	0.000000
ecmp	8	0.234666	0.000000
ecmp	9	0.211216	0.000000
ksp	0	0.625619	0.000000
ksp	1	0.615987	0.000000
ksp	2	0.481262	0.000000
ksp	3	0.444753	0.000000
ksp	4	0.438695	0.000000
ksp	5	0.454842	0.000000
ksp	6	0.491442	0.000000
ksp	7	0.478366	0.000000
ksp	8	0.486885	0.000000
ksp	9	0.434265	0.000000
mcf	0	0.532806	0.000000
mcf	1	0.526126	0.000000
mcf	2	0.433274	0.000000
mcf	3	0.437447	0.000000
mcf	4	0.439819	0.000000
mcf	5	0.427310	0.000000
mcf	6	0.401787	0.000000
mcf	7	0.446861	0.000000
mcf	8	0.461493	0.000000
mcf	9	0.387975	0.000000
raeke	0	0.455556	0.000000
raeke	1	0.422123	0.000000
raeke	2	0.369864	0.000000
raeke	3	0.359902	0.000000
raeke	4	0.342917	0.000000
raeke	5	0.353917	0.000000
raeke	6	0.364974	0.000000
raeke	7	0.367662	0.000000
raeke	8	0.359052	0.000000
raeke	9	0.339339	0.000000
semimcfecmp	0	0.373417	0.000000
semimcfecmp	1	0.369541	0.000000
semimcfecmp	2	0.220335	0.000000
semimcfecmp	3	0.221510	0.000000
semimcfecmp	4	0.223621	0.000000
semimcfecmp	5	0.219664	0.000000
semimcfecmp	6	0.232686	0.000000
semimcfecmp	7	0.228011	0.000000
semimcfecmp	8	0.246716	0.000000
semimcfecmp	9	0.209994	0.000000
semimcfksp	0	0.451329	0.000000
semimcfksp	1	0.442205	0.000000
semimcfksp	2	0.350745	0.000000
semimcfksp	3	0.316503	0.000000
semimcfksp	4	0.341455	0.000000
semimcfksp	5	0.363287	0.000000
semimcfksp	6	0.357673	0.000000
semimcfksp	7	0.328419	0.000000
semimcfksp	8	0.351651	0.000000
semimcfksp	9	0.315689	0.000000
semimcfmcf	0	0.544438	0.000000
semimcfmcf	1	0.537090	0.000000
semimcfmcf	2	0.477928	0.000000
semimcfmcf	3	0.447462	0.000000
semimcfmcf	4	0.448764	0.000000
semimcfmcf	5	0.460553	0.000000
semimcfmcf	6	0.482756	0.000000
semimcfmcf	7	0.479037	0.000000
semimcfmcf	8	0.497974	0.000000
semimcfmcf	9	0.431827	0.000000
semimcfraeke	0	0.457749	0.000000
semimcfraeke	1	0.438164	0.000000
semimcfraeke	2	0.336341	0.000000
semimcfraeke	3	0.340641	0.000000
semimcfraeke	4	0.294608	0.000000
semimcfraeke	5	0.318458	0.000000
semimcfraeke	6	0.312941	0.000000
semimcfraeke	7	0.326775	0.000000
semimcfraeke	8	0.374514	0.000000
semimcfraeke	9	0.313318	0.000000
semimcfvlb	0	0.448126	0.000000
semimcfvlb	1	0.445257	0.000000
semimcfvlb	2	0.383619	0.000000
semimcfvlb	3	0.334014	0.000000
semimcfvlb	4	0.305093	0.000000
semimcfvlb	5	0.307789	0.000000
semimcfvlb	6	0.347337	0.000000
semimcfvlb	7	0.316064	0.000000
semimcfvlb	8	0.340984	0.000000
semimcfvlb	9	0.295149	0.000000
spf	0	0.344083	0.000000
spf	1	0.302366	0.000000
spf	2	0.243590	0.000000
spf	3	0.216003	0.000000
spf	4	0.210549	0.000000
spf	5	0.233640	0.000000
spf	6	0.263748	0.000000
spf	7	0.244312	0.000000
spf	8	0.248573	0.000000
spf	9	0.207848	0.000000
vlb	0	0.451855	0.000000
vlb	1	0.454579	0.000000
vlb	2	0.315174	0.000000
vlb	3	0.286016	0.000000
vlb	4	0.282396	0.000000
vlb	5	0.260387	0.000000
vlb	6	0.312011	0.000000
vlb	7	0.290811	0.000000
vlb	8	0.359496	0.000000
vlb	9	0.271960	0.000000

