# solver	iter	mean-exp-congestion	stddev
ecmp	0	0.211023	0.000000
ecmp	1	0.206185	0.000000
ecmp	2	0.216386	0.000000
ecmp	3	0.210913	0.000000
ecmp	4	0.205151	0.000000
ecmp	5	0.206007	0.000000
ecmp	6	0.211672	0.000000
ecmp	7	0.209027	0.000000
ecmp	8	0.211385	0.000000
ecmp	9	0.202175	0.000000
ksp	0	0.407410	0.000000
ksp	1	0.395431	0.000000
ksp	2	0.413483	0.000000
ksp	3	0.406503	0.000000
ksp	4	0.395703	0.000000
ksp	5	0.396471	0.000000
ksp	6	0.408330	0.000000
ksp	7	0.401596	0.000000
ksp	8	0.404250	0.000000
ksp	9	0.388534	0.000000
mcf	0	0.316674	0.000000
mcf	1	0.310346	0.000000
mcf	2	0.315548	0.000000
mcf	3	0.314531	0.000000
mcf	4	0.303057	0.000000
mcf	5	0.303724	0.000000
mcf	6	0.305238	0.000000
mcf	7	0.311636	0.000000
mcf	8	0.317663	0.000000
mcf	9	0.297021	0.000000
raeke	0	0.273347	0.000000
raeke	1	0.266335	0.000000
raeke	2	0.279735	0.000000
raeke	3	0.272392	0.000000
raeke	4	0.265243	0.000000
raeke	5	0.266699	0.000000
raeke	6	0.274773	0.000000
raeke	7	0.270996	0.000000
raeke	8	0.274117	0.000000
raeke	9	0.261410	0.000000
semimcfecmp	0	0.211023	0.000000
semimcfecmp	1	0.206185	0.000000
semimcfecmp	2	0.216386	0.000000
semimcfecmp	3	0.210913	0.000000
semimcfecmp	4	0.205151	0.000000
semimcfecmp	5	0.206007	0.000000
semimcfecmp	6	0.211672	0.000000
semimcfecmp	7	0.209027	0.000000
semimcfecmp	8	0.211385	0.000000
semimcfecmp	9	0.202175	0.000000
semimcfksp	0	0.267952	0.000000
semimcfksp	1	0.270794	0.000000
semimcfksp	2	0.279263	0.000000
semimcfksp	3	0.267709	0.000000
semimcfksp	4	0.258553	0.000000
semimcfksp	5	0.261372	0.000000
semimcfksp	6	0.270798	0.000000
semimcfksp	7	0.276072	0.000000
semimcfksp	8	0.266360	0.000000
semimcfksp	9	0.259366	0.000000
semimcfmcf	0	0.317089	0.000000
semimcfmcf	1	0.308627	0.000000
semimcfmcf	2	0.328412	0.000000
semimcfmcf	3	0.316348	0.000000
semimcfmcf	4	0.307621	0.000000
semimcfmcf	5	0.313577	0.000000
semimcfmcf	6	0.321606	0.000000
semimcfmcf	7	0.319298	0.000000
semimcfmcf	8	0.322630	0.000000
semimcfmcf	9	0.304097	0.000000
semimcfraeke	0	0.280721	0.000000
semimcfraeke	1	0.279646	0.000000
semimcfraeke	2	0.291622	0.000000
semimcfraeke	3	0.281582	0.000000
semimcfraeke	4	0.265709	0.000000
semimcfraeke	5	0.265043	0.000000
semimcfraeke	6	0.275566	0.000000
semimcfraeke	7	0.280164	0.000000
semimcfraeke	8	0.275586	0.000000
semimcfraeke	9	0.266251	0.000000
semimcfvlb	0	0.265972	0.000000
semimcfvlb	1	0.256577	0.000000
semimcfvlb	2	0.273164	0.000000
semimcfvlb	3	0.261867	0.000000
semimcfvlb	4	0.260513	0.000000
semimcfvlb	5	0.257178	0.000000
semimcfvlb	6	0.257627	0.000000
semimcfvlb	7	0.268570	0.000000
semimcfvlb	8	0.265666	0.000000
semimcfvlb	9	0.255452	0.000000
spf	0	0.211023	0.000000
spf	1	0.206185	0.000000
spf	2	0.216386	0.000000
spf	3	0.210913	0.000000
spf	4	0.205151	0.000000
spf	5	0.206007	0.000000
spf	6	0.211672	0.000000
spf	7	0.209027	0.000000
spf	8	0.211385	0.000000
spf	9	0.202175	0.000000
vlb	0	0.286320	0.000000
vlb	1	0.285207	0.000000
vlb	2	0.291550	0.000000
vlb	3	0.289004	0.000000
vlb	4	0.278152	0.000000
vlb	5	0.279110	0.000000
vlb	6	0.280764	0.000000
vlb	7	0.281865	0.000000
vlb	8	0.284965	0.000000
vlb	9	0.276966	0.000000

