# solver	iter	total-throughput	stddev
ecmp	0	1.000000	0.000000
ecmp	1	0.997506	0.000000
ecmp	2	0.671579	0.000000
ecmp	3	0.672031	0.000000
ecmp	4	0.680896	0.000000
ecmp	5	0.680856	0.000000
ecmp	6	0.690727	0.000000
ecmp	7	0.687970	0.000000
ecmp	8	0.686393	0.000000
ecmp	9	0.684902	0.000000
ksp	0	0.921271	0.000000
ksp	1	0.920484	0.000000
ksp	2	0.570364	0.000000
ksp	3	0.559767	0.000000
ksp	4	0.567076	0.000000
ksp	5	0.574696	0.000000
ksp	6	0.582956	0.000000
ksp	7	0.576296	0.000000
ksp	8	0.584474	0.000000
ksp	9	0.574899	0.000000
mcf	0	1.000000	0.000000
mcf	1	1.000000	0.000000
mcf	2	0.703291	0.000000
mcf	3	0.689826	0.000000
mcf	4	0.690979	0.000000
mcf	5	0.693398	0.000000
mcf	6	0.710150	0.000000
mcf	7	0.701950	0.000000
mcf	8	0.705777	0.000000
mcf	9	0.698987	0.000000
raeke	0	0.977984	0.000000
raeke	1	0.973644	0.000000
raeke	2	0.751960	0.000000
raeke	3	0.743543	0.000000
raeke	4	0.748747	0.000000
raeke	5	0.763497	0.000000
raeke	6	0.765362	0.000000
raeke	7	0.764123	0.000000
raeke	8	0.767295	0.000000
raeke	9	0.758251	0.000000
semimcfecmp	0	1.000000	0.000000
semimcfecmp	1	0.999830	0.000000
semimcfecmp	2	0.674105	0.000000
semimcfecmp	3	0.674574	0.000000
semimcfecmp	4	0.683006	0.000000
semimcfecmp	5	0.682881	0.000000
semimcfecmp	6	0.693238	0.000000
semimcfecmp	7	0.690447	0.000000
semimcfecmp	8	0.688683	0.000000
semimcfecmp	9	0.687380	0.000000
semimcfksp	0	1.000000	0.000000
semimcfksp	1	1.000000	0.000000
semimcfksp	2	0.710766	0.000000
semimcfksp	3	0.701049	0.000000
semimcfksp	4	0.700315	0.000000
semimcfksp	5	0.695583	0.000000
semimcfksp	6	0.721103	0.000000
semimcfksp	7	0.707627	0.000000
semimcfksp	8	0.711254	0.000000
semimcfksp	9	0.712467	0.000000
semimcfmcf	0	1.000000	0.000000
semimcfmcf	1	1.000000	0.000000
semimcfmcf	2	0.683846	0.000000
semimcfmcf	3	0.672582	0.000000
semimcfmcf	4	0.679824	0.000000
semimcfmcf	5	0.686894	0.000000
semimcfmcf	6	0.701004	0.000000
semimcfmcf	7	0.695048	0.000000
semimcfmcf	8	0.704963	0.000000
semimcfmcf	9	0.684081	0.000000
semimcfraeke	0	1.000000	0.000000
semimcfraeke	1	1.000000	0.000000
semimcfraeke	2	0.732962	0.000000
semimcfraeke	3	0.731812	0.000000
semimcfraeke	4	0.794854	0.000000
semimcfraeke	5	0.771394	0.000000
semimcfraeke	6	0.805342	0.000000
semimcfraeke	7	0.770323	0.000000
semimcfraeke	8	0.744966	0.000000
semimcfraeke	9	0.784878	0.000000
semimcfvlb	0	1.000000	0.000000
semimcfvlb	1	1.000000	0.000000
semimcfvlb	2	0.712548	0.000000
semimcfvlb	3	0.702469	0.000000
semimcfvlb	4	0.717921	0.000000
semimcfvlb	5	0.713238	0.000000
semimcfvlb	6	0.731392	0.000000
semimcfvlb	7	0.711595	0.000000
semimcfvlb	8	0.733059	0.000000
semimcfvlb	9	0.712154	0.000000
spf	0	1.000000	0.000000
spf	1	0.999830	0.000000
spf	2	0.674105	0.000000
spf	3	0.674574	0.000000
spf	4	0.683006	0.000000
spf	5	0.682881	0.000000
spf	6	0.693238	0.000000
spf	7	0.690447	0.000000
spf	8	0.688683	0.000000
spf	9	0.687380	0.000000
vlb	0	0.945156	0.000000
vlb	1	0.951387	0.000000
vlb	2	0.594469	0.000000
vlb	3	0.585008	0.000000
vlb	4	0.590864	0.000000
vlb	5	0.609709	0.000000
vlb	6	0.613591	0.000000
vlb	7	0.612555	0.000000
vlb	8	0.622855	0.000000
vlb	9	0.603782	0.000000

