# solver	iter	mean-congestion	stddev
ecmp	0	0.211023	0.000000
ecmp	1	0.205564	0.000000
ecmp	2	0.156240	0.000000
ecmp	3	0.152745	0.000000
ecmp	4	0.149987	0.000000
ecmp	5	0.150895	0.000000
ecmp	6	0.156654	0.000000
ecmp	7	0.154208	0.000000
ecmp	8	0.155637	0.000000
ecmp	9	0.148419	0.000000
ksp	0	0.374917	0.000000
ksp	1	0.363028	0.000000
ksp	2	0.282439	0.000000
ksp	3	0.273582	0.000000
ksp	4	0.267952	0.000000
ksp	5	0.272703	0.000000
ksp	6	0.283927	0.000000
ksp	7	0.277316	0.000000
ksp	8	0.282084	0.000000
ksp	9	0.265815	0.000000
mcf	0	0.316674	0.000000
mcf	1	0.310346	0.000000
mcf	2	0.252751	0.000000
mcf	3	0.250649	0.000000
mcf	4	0.243483	0.000000
mcf	5	0.248864	0.000000
mcf	6	0.245877	0.000000
mcf	7	0.254823	0.000000
mcf	8	0.260425	0.000000
mcf	9	0.235536	0.000000
raeke	0	0.269556	0.000000
raeke	1	0.261833	0.000000
raeke	2	0.230695	0.000000
raeke	3	0.224564	0.000000
raeke	4	0.219978	0.000000
raeke	5	0.223232	0.000000
raeke	6	0.230101	0.000000
raeke	7	0.226975	0.000000
raeke	8	0.229946	0.000000
raeke	9	0.218227	0.000000
semimcfecmp	0	0.211023	0.000000
semimcfecmp	1	0.206142	0.000000
semimcfecmp	2	0.156963	0.000000
semimcfecmp	3	0.153460	0.000000
semimcfecmp	4	0.150582	0.000000
semimcfecmp	5	0.151471	0.000000
semimcfecmp	6	0.157342	0.000000
semimcfecmp	7	0.154891	0.000000
semimcfecmp	8	0.156290	0.000000
semimcfecmp	9	0.149111	0.000000
semimcfksp	0	0.267952	0.000000
semimcfksp	1	0.270794	0.000000
semimcfksp	2	0.221427	0.000000
semimcfksp	3	0.209687	0.000000
semimcfksp	4	0.205288	0.000000
semimcfksp	5	0.208164	0.000000
semimcfksp	6	0.224171	0.000000
semimcfksp	7	0.219545	0.000000
semimcfksp	8	0.213621	0.000000
semimcfksp	9	0.206523	0.000000
semimcfmcf	0	0.317089	0.000000
semimcfmcf	1	0.308627	0.000000
semimcfmcf	2	0.268825	0.000000
semimcfmcf	3	0.255137	0.000000
semimcfmcf	4	0.249153	0.000000
semimcfmcf	5	0.257599	0.000000
semimcfmcf	6	0.267329	0.000000
semimcfmcf	7	0.264242	0.000000
semimcfmcf	8	0.270191	0.000000
semimcfmcf	9	0.248071	0.000000
semimcfraeke	0	0.280721	0.000000
semimcfraeke	1	0.279646	0.000000
semimcfraeke	2	0.232309	0.000000
semimcfraeke	3	0.225126	0.000000
semimcfraeke	4	0.221063	0.000000
semimcfraeke	5	0.224774	0.000000
semimcfraeke	6	0.239482	0.000000
semimcfraeke	7	0.242804	0.000000
semimcfraeke	8	0.223171	0.000000
semimcfraeke	9	0.225241	0.000000
semimcfvlb	0	0.265972	0.000000
semimcfvlb	1	0.256577	0.000000
semimcfvlb	2	0.214966	0.000000
semimcfvlb	3	0.202909	0.000000
semimcfvlb	4	0.203756	0.000000
semimcfvlb	5	0.207953	0.000000
semimcfvlb	6	0.206690	0.000000
semimcfvlb	7	0.213755	0.000000
semimcfvlb	8	0.216677	0.000000
semimcfvlb	9	0.202943	0.000000
spf	0	0.211023	0.000000
spf	1	0.206142	0.000000
spf	2	0.156963	0.000000
spf	3	0.153460	0.000000
spf	4	0.150582	0.000000
spf	5	0.151471	0.000000
spf	6	0.157342	0.000000
spf	7	0.154891	0.000000
spf	8	0.156290	0.000000
spf	9	0.149111	0.000000
vlb	0	0.275666	0.000000
vlb	1	0.275543	0.000000
vlb	2	0.195742	0.000000
vlb	3	0.189870	0.000000
vlb	4	0.187039	0.000000
vlb	5	0.192223	0.000000
vlb	6	0.194845	0.000000
vlb	7	0.191062	0.000000
vlb	8	0.202136	0.000000
vlb	9	0.183701	0.000000

