# solver	iter	churn	stddev
akecmp	0	0.000000	0.000000
akecmp	1	0.000000	0.000000
akmcf	0	0.000000	0.000000
akmcf	1	0.000000	0.000000
akraeke	0	0.000000	0.000000
akraeke	1	0.000000	0.000000
akvlb	0	0.000000	0.000000
akvlb	1	0.000000	0.000000
ecmp	0	101.000000	0.000000
ecmp	1	0.000000	0.000000
ksp	0	1391.000000	0.000000
ksp	1	0.000000	0.000000
mcf	0	20.000000	0.000000
mcf	1	0.000000	0.000000
mwmcf	0	91.000000	0.000000
mwmcf	1	0.000000	0.000000
raeke	0	10750.000000	0.000000
raeke	1	0.000000	0.000000
semimcfecmp	0	1.000000	0.000000
semimcfecmp	1	0.000000	0.000000
semimcfmcf	0	0.000000	0.000000
semimcfmcf	1	0.000000	0.000000
semimcfraeke	0	0.000000	0.000000
semimcfraeke	1	0.000000	0.000000
semimcfvlb	0	100.000000	0.000000
semimcfvlb	1	0.000000	0.000000
spf	0	91.000000	0.000000
spf	1	0.000000	0.000000
vlb	0	594.000000	0.000000
vlb	1	106.000000	0.000000

