# solver	iter	max-exp-congestion	stddev
ecmp	0	0.626457	0.000000
ecmp	1	0.614944	0.000000
ecmp	2	0.614348	0.000000
ecmp	3	0.538184	0.000000
ecmp	4	0.483708	0.000000
ecmp	5	0.518494	0.000000
ecmp	6	0.475560	0.000000
ecmp	7	0.479480	0.000000
ecmp	8	0.506665	0.000000
ecmp	9	0.529563	0.000000
ecmp	10	0.537209	0.000000
ecmp	11	0.545562	0.000000
ecmp	12	0.585416	0.000000
ecmp	13	0.598680	0.000000
ecmp	14	0.604662	0.000000
ecmp	15	0.539138	0.000000
ecmp	16	0.536219	0.000000
ecmp	17	0.620413	0.000000
ecmp	18	0.636528	0.000000
ecmp	19	0.658867	0.000000
ecmp	20	0.669984	0.000000
ecmp	21	0.622306	0.000000
ecmp	22	0.664835	0.000000
ecmp	23	0.674442	0.000000
ksp	0	0.547349	0.000000
ksp	1	0.536926	0.000000
ksp	2	0.534030	0.000000
ksp	3	0.469086	0.000000
ksp	4	0.418930	0.000000
ksp	5	0.449239	0.000000
ksp	6	0.412473	0.000000
ksp	7	0.415563	0.000000
ksp	8	0.438928	0.000000
ksp	9	0.454863	0.000000
ksp	10	0.462452	0.000000
ksp	11	0.471369	0.000000
ksp	12	0.507090	0.000000
ksp	13	0.516507	0.000000
ksp	14	0.524317	0.000000
ksp	15	0.469950	0.000000
ksp	16	0.464952	0.000000
ksp	17	0.537988	0.000000
ksp	18	0.549881	0.000000
ksp	19	0.566536	0.000000
ksp	20	0.574961	0.000000
ksp	21	0.538012	0.000000
ksp	22	0.580330	0.000000
ksp	23	0.588216	0.000000
mcf	0	0.400000	0.000000
mcf	1	0.393325	0.000000
mcf	2	0.392416	0.000000
mcf	3	0.343544	0.000000
mcf	4	0.308766	0.000000
mcf	5	0.330345	0.000000
mcf	6	0.302911	0.000000
mcf	7	0.305639	0.000000
mcf	8	0.322968	0.000000
mcf	9	0.337566	0.000000
mcf	10	0.343974	0.000000
mcf	11	0.349791	0.000000
mcf	12	0.375344	0.000000
mcf	13	0.383031	0.000000
mcf	14	0.387625	0.000000
mcf	15	0.345567	0.000000
mcf	16	0.343696	0.000000
mcf	17	0.397660	0.000000
mcf	18	0.407475	0.000000
mcf	19	0.421789	0.000000
mcf	20	0.428870	0.000000
mcf	21	0.400012	0.000000
mcf	22	0.427400	0.000000
mcf	23	0.433542	0.000000
raeke	0	0.492637	0.000000
raeke	1	0.484067	0.000000
raeke	2	0.483289	0.000000
raeke	3	0.687088	0.000000
raeke	4	0.617531	0.000000
raeke	5	0.660689	0.000000
raeke	6	0.605822	0.000000
raeke	7	0.611279	0.000000
raeke	8	0.645936	0.000000
raeke	9	0.675132	0.000000
raeke	10	0.687947	0.000000
raeke	11	0.699583	0.000000
raeke	12	0.750689	0.000000
raeke	13	0.766062	0.000000
raeke	14	0.775250	0.000000
raeke	15	0.691134	0.000000
raeke	16	0.687391	0.000000
raeke	17	0.795321	0.000000
raeke	18	0.814950	0.000000
raeke	19	0.843577	0.000000
raeke	20	0.857740	0.000000
raeke	21	0.800024	0.000000
raeke	22	0.854799	0.000000
raeke	23	0.867083	0.000000
semimcfecmp	0	0.626175	0.000000
semimcfecmp	1	0.614572	0.000000
semimcfecmp	2	0.613988	0.000000
semimcfecmp	3	0.687088	0.000000
semimcfecmp	4	0.617531	0.000000
semimcfecmp	5	0.660689	0.000000
semimcfecmp	6	0.605822	0.000000
semimcfecmp	7	0.611279	0.000000
semimcfecmp	8	0.645936	0.000000
semimcfecmp	9	0.675132	0.000000
semimcfecmp	10	0.687947	0.000000
semimcfecmp	11	0.699583	0.000000
semimcfecmp	12	0.750689	0.000000
semimcfecmp	13	0.766062	0.000000
semimcfecmp	14	0.775250	0.000000
semimcfecmp	15	0.691134	0.000000
semimcfecmp	16	0.687391	0.000000
semimcfecmp	17	0.795321	0.000000
semimcfecmp	18	0.814950	0.000000
semimcfecmp	19	0.843577	0.000000
semimcfecmp	20	0.857740	0.000000
semimcfecmp	21	0.800024	0.000000
semimcfecmp	22	0.854799	0.000000
semimcfecmp	23	0.867083	0.000000
semimcfksp	0	0.400000	0.000000
semimcfksp	1	0.393325	0.000000
semimcfksp	2	0.392416	0.000000
semimcfksp	3	0.687088	0.000000
semimcfksp	4	0.617531	0.000000
semimcfksp	5	0.660689	0.000000
semimcfksp	6	0.605822	0.000000
semimcfksp	7	0.611279	0.000000
semimcfksp	8	0.645936	0.000000
semimcfksp	9	0.675132	0.000000
semimcfksp	10	0.687947	0.000000
semimcfksp	11	0.699583	0.000000
semimcfksp	12	0.750689	0.000000
semimcfksp	13	0.766062	0.000000
semimcfksp	14	0.775250	0.000000
semimcfksp	15	0.691134	0.000000
semimcfksp	16	0.687391	0.000000
semimcfksp	17	0.795321	0.000000
semimcfksp	18	0.814950	0.000000
semimcfksp	19	0.843577	0.000000
semimcfksp	20	0.857740	0.000000
semimcfksp	21	0.800024	0.000000
semimcfksp	22	0.854799	0.000000
semimcfksp	23	0.867083	0.000000
semimcfmcf	0	0.400000	0.000000
semimcfmcf	1	0.393325	0.000000
semimcfmcf	2	0.392416	0.000000
semimcfmcf	3	0.687088	0.000000
semimcfmcf	4	0.617531	0.000000
semimcfmcf	5	0.660689	0.000000
semimcfmcf	6	0.605822	0.000000
semimcfmcf	7	0.611279	0.000000
semimcfmcf	8	0.645936	0.000000
semimcfmcf	9	0.675132	0.000000
semimcfmcf	10	0.687947	0.000000
semimcfmcf	11	0.699583	0.000000
semimcfmcf	12	0.750689	0.000000
semimcfmcf	13	0.766062	0.000000
semimcfmcf	14	0.775250	0.000000
semimcfmcf	15	0.691134	0.000000
semimcfmcf	16	0.687391	0.000000
semimcfmcf	17	0.795321	0.000000
semimcfmcf	18	0.814950	0.000000
semimcfmcf	19	0.843577	0.000000
semimcfmcf	20	0.857740	0.000000
semimcfmcf	21	0.800024	0.000000
semimcfmcf	22	0.854799	0.000000
semimcfmcf	23	0.867083	0.000000
semimcfmcfenv	0	0.400000	0.000000
semimcfmcfenv	1	0.393325	0.000000
semimcfmcfenv	2	0.392416	0.000000
semimcfmcfenv	3	0.687088	0.000000
semimcfmcfenv	4	0.617531	0.000000
semimcfmcfenv	5	0.660689	0.000000
semimcfmcfenv	6	0.605822	0.000000
semimcfmcfenv	7	0.611279	0.000000
semimcfmcfenv	8	0.645936	0.000000
semimcfmcfenv	9	0.675132	0.000000
semimcfmcfenv	10	0.687947	0.000000
semimcfmcfenv	11	0.699583	0.000000
semimcfmcfenv	12	0.750689	0.000000
semimcfmcfenv	13	0.766062	0.000000
semimcfmcfenv	14	0.775250	0.000000
semimcfmcfenv	15	0.691134	0.000000
semimcfmcfenv	16	0.687391	0.000000
semimcfmcfenv	17	0.795321	0.000000
semimcfmcfenv	18	0.814950	0.000000
semimcfmcfenv	19	0.843577	0.000000
semimcfmcfenv	20	0.857740	0.000000
semimcfmcfenv	21	0.800024	0.000000
semimcfmcfenv	22	0.854799	0.000000
semimcfmcfenv	23	0.867083	0.000000
semimcfraeke	0	0.400000	0.000000
semimcfraeke	1	0.393325	0.000000
semimcfraeke	2	0.392416	0.000000
semimcfraeke	3	0.687088	0.000000
semimcfraeke	4	0.617531	0.000000
semimcfraeke	5	0.660689	0.000000
semimcfraeke	6	0.605822	0.000000
semimcfraeke	7	0.611279	0.000000
semimcfraeke	8	0.645936	0.000000
semimcfraeke	9	0.675132	0.000000
semimcfraeke	10	0.687947	0.000000
semimcfraeke	11	0.699583	0.000000
semimcfraeke	12	0.750689	0.000000
semimcfraeke	13	0.766062	0.000000
semimcfraeke	14	0.775250	0.000000
semimcfraeke	15	0.691134	0.000000
semimcfraeke	16	0.687391	0.000000
semimcfraeke	17	0.795321	0.000000
semimcfraeke	18	0.814950	0.000000
semimcfraeke	19	0.843577	0.000000
semimcfraeke	20	0.857740	0.000000
semimcfraeke	21	0.800024	0.000000
semimcfraeke	22	0.854799	0.000000
semimcfraeke	23	0.867083	0.000000
semimcfvlb	0	0.400000	0.000000
semimcfvlb	1	0.393325	0.000000
semimcfvlb	2	0.392416	0.000000
semimcfvlb	3	0.687088	0.000000
semimcfvlb	4	0.617531	0.000000
semimcfvlb	5	0.660689	0.000000
semimcfvlb	6	0.605822	0.000000
semimcfvlb	7	0.611279	0.000000
semimcfvlb	8	0.645936	0.000000
semimcfvlb	9	0.675132	0.000000
semimcfvlb	10	0.687947	0.000000
semimcfvlb	11	0.699583	0.000000
semimcfvlb	12	0.750689	0.000000
semimcfvlb	13	0.766062	0.000000
semimcfvlb	14	0.775250	0.000000
semimcfvlb	15	0.691134	0.000000
semimcfvlb	16	0.687391	0.000000
semimcfvlb	17	0.795321	0.000000
semimcfvlb	18	0.814950	0.000000
semimcfvlb	19	0.843577	0.000000
semimcfvlb	20	0.857740	0.000000
semimcfvlb	21	0.800024	0.000000
semimcfvlb	22	0.854799	0.000000
semimcfvlb	23	0.867083	0.000000
spf	0	0.626175	0.000000
spf	1	0.614572	0.000000
spf	2	0.613988	0.000000
spf	3	0.537872	0.000000
spf	4	0.483428	0.000000
spf	5	0.518257	0.000000
spf	6	0.475344	0.000000
spf	7	0.479241	0.000000
spf	8	0.506412	0.000000
spf	9	0.529300	0.000000
spf	10	0.536941	0.000000
spf	11	0.545243	0.000000
spf	12	0.585074	0.000000
spf	13	0.598409	0.000000
spf	14	0.604312	0.000000
spf	15	0.538822	0.000000
spf	16	0.535905	0.000000
spf	17	0.620056	0.000000
spf	18	0.636214	0.000000
spf	19	0.658541	0.000000
spf	20	0.669654	0.000000
spf	21	0.621994	0.000000
spf	22	0.664500	0.000000
spf	23	0.674101	0.000000
vlb	0	0.602156	0.000000
vlb	1	0.588771	0.000000
vlb	2	0.597569	0.000000
vlb	3	0.567564	0.000000
vlb	4	0.466115	0.000000
vlb	5	0.497454	0.000000
vlb	6	0.459928	0.000000
vlb	7	0.455741	0.000000
vlb	8	0.483888	0.000000
vlb	9	0.510093	0.000000
vlb	10	0.516312	0.000000
vlb	11	0.524592	0.000000
vlb	12	0.564954	0.000000
vlb	13	0.579502	0.000000
vlb	14	0.586065	0.000000
vlb	15	0.515896	0.000000
vlb	16	0.517662	0.000000
vlb	17	0.597274	0.000000
vlb	18	0.612327	0.000000
vlb	19	0.632309	0.000000
vlb	20	0.656217	0.000000
vlb	21	0.600479	0.000000
vlb	22	0.635927	0.000000
vlb	23	0.645352	0.000000

