# solver	iter	mean-congestion	stddev
ecmp	0	0.295823	0.000000
ecmp	1	0.287429	0.000000
ecmp	2	0.232041	0.000000
ecmp	3	0.226954	0.000000
ecmp	4	0.222962	0.000000
ecmp	5	0.224401	0.000000
ecmp	6	0.232958	0.000000
ecmp	7	0.229385	0.000000
ecmp	8	0.231173	0.000000
ecmp	9	0.220866	0.000000
ksp	0	0.394315	0.000000
ksp	1	0.384996	0.000000
ksp	2	0.316226	0.000000
ksp	3	0.305314	0.000000
ksp	4	0.301032	0.000000
ksp	5	0.308560	0.000000
ksp	6	0.319838	0.000000
ksp	7	0.313863	0.000000
ksp	8	0.318624	0.000000
ksp	9	0.301212	0.000000
mcf	0	0.415750	0.000000
mcf	1	0.400310	0.000000
mcf	2	0.347426	0.000000
mcf	3	0.347476	0.000000
mcf	4	0.335439	0.000000
mcf	5	0.347141	0.000000
mcf	6	0.350869	0.000000
mcf	7	0.363171	0.000000
mcf	8	0.367780	0.000000
mcf	9	0.336870	0.000000
raeke	0	0.368046	0.000000
raeke	1	0.361937	0.000000
raeke	2	0.303155	0.000000
raeke	3	0.292811	0.000000
raeke	4	0.285849	0.000000
raeke	5	0.290690	0.000000
raeke	6	0.300985	0.000000
raeke	7	0.296583	0.000000
raeke	8	0.301492	0.000000
raeke	9	0.283839	0.000000
semimcfecmp	0	0.296390	0.000000
semimcfecmp	1	0.288017	0.000000
semimcfecmp	2	0.233083	0.000000
semimcfecmp	3	0.227975	0.000000
semimcfecmp	4	0.223898	0.000000
semimcfecmp	5	0.225309	0.000000
semimcfecmp	6	0.234035	0.000000
semimcfecmp	7	0.230459	0.000000
semimcfecmp	8	0.231325	0.000000
semimcfecmp	9	0.221956	0.000000
semimcfksp	0	0.369321	0.000000
semimcfksp	1	0.339305	0.000000
semimcfksp	2	0.295365	0.000000
semimcfksp	3	0.281745	0.000000
semimcfksp	4	0.285121	0.000000
semimcfksp	5	0.297304	0.000000
semimcfksp	6	0.290547	0.000000
semimcfksp	7	0.290336	0.000000
semimcfksp	8	0.280685	0.000000
semimcfksp	9	0.278206	0.000000
semimcfmcf	0	0.408551	0.000000
semimcfmcf	1	0.398179	0.000000
semimcfmcf	2	0.352862	0.000000
semimcfmcf	3	0.345903	0.000000
semimcfmcf	4	0.343603	0.000000
semimcfmcf	5	0.349362	0.000000
semimcfmcf	6	0.359095	0.000000
semimcfmcf	7	0.354482	0.000000
semimcfmcf	8	0.362942	0.000000
semimcfmcf	9	0.347867	0.000000
semimcfraeke	0	0.357042	0.000000
semimcfraeke	1	0.348624	0.000000
semimcfraeke	2	0.319310	0.000000
semimcfraeke	3	0.305103	0.000000
semimcfraeke	4	0.288246	0.000000
semimcfraeke	5	0.289164	0.000000
semimcfraeke	6	0.306305	0.000000
semimcfraeke	7	0.292515	0.000000
semimcfraeke	8	0.313619	0.000000
semimcfraeke	9	0.304818	0.000000
semimcfvlb	0	0.344712	0.000000
semimcfvlb	1	0.353950	0.000000
semimcfvlb	2	0.292055	0.000000
semimcfvlb	3	0.280382	0.000000
semimcfvlb	4	0.264721	0.000000
semimcfvlb	5	0.273642	0.000000
semimcfvlb	6	0.279728	0.000000
semimcfvlb	7	0.301772	0.000000
semimcfvlb	8	0.272871	0.000000
semimcfvlb	9	0.268150	0.000000
spf	0	0.286763	0.000000
spf	1	0.285715	0.000000
spf	2	0.226610	0.000000
spf	3	0.223536	0.000000
spf	4	0.220564	0.000000
spf	5	0.219154	0.000000
spf	6	0.227473	0.000000
spf	7	0.223997	0.000000
spf	8	0.221709	0.000000
spf	9	0.216263	0.000000
vlb	0	0.347436	0.000000
vlb	1	0.347125	0.000000
vlb	2	0.272117	0.000000
vlb	3	0.259439	0.000000
vlb	4	0.252820	0.000000
vlb	5	0.260963	0.000000
vlb	6	0.266367	0.000000
vlb	7	0.266454	0.000000
vlb	8	0.258208	0.000000
vlb	9	0.251383	0.000000

