# solver	iter	mean-congestion	stddev
ecmp	0	0.148358	0.000000
ecmp	1	0.146284	0.000000
ecmp	2	0.165159	0.000000
ecmp	3	0.151927	0.000000
ecmp	4	0.141594	0.000000
ecmp	5	0.148183	0.000000
ecmp	6	0.140409	0.000000
ecmp	7	0.140607	0.000000
ecmp	8	0.146268	0.000000
ecmp	9	0.149215	0.000000
ecmp	10	0.150324	0.000000
ecmp	11	0.151887	0.000000
ecmp	12	0.159897	0.000000
ecmp	13	0.161684	0.000000
ecmp	14	0.164179	0.000000
ecmp	15	0.152662	0.000000
ecmp	16	0.151087	0.000000
ecmp	17	0.166418	0.000000
ecmp	18	0.168734	0.000000
ecmp	19	0.171931	0.000000
ecmp	20	0.174161	0.000000
ecmp	21	0.166730	0.000000
ecmp	22	0.175457	0.000000
ecmp	23	0.177247	0.000000
ksp	0	0.284654	0.000000
ksp	1	0.280935	0.000000
ksp	2	0.261854	0.000000
ksp	3	0.237233	0.000000
ksp	4	0.217744	0.000000
ksp	5	0.229695	0.000000
ksp	6	0.215292	0.000000
ksp	7	0.215327	0.000000
ksp	8	0.225494	0.000000
ksp	9	0.231060	0.000000
ksp	10	0.233210	0.000000
ksp	11	0.236465	0.000000
ksp	12	0.251441	0.000000
ksp	13	0.255661	0.000000
ksp	14	0.260044	0.000000
ksp	15	0.238044	0.000000
ksp	16	0.235154	0.000000
ksp	17	0.264294	0.000000
ksp	18	0.268823	0.000000
ksp	19	0.273763	0.000000
ksp	20	0.277466	0.000000
ksp	21	0.264821	0.000000
ksp	22	0.279480	0.000000
ksp	23	0.282321	0.000000
mcf	0	0.221538	0.000000
mcf	1	0.224110	0.000000
mcf	2	0.213821	0.000000
mcf	3	0.206171	0.000000
mcf	4	0.198342	0.000000
mcf	5	0.203524	0.000000
mcf	6	0.200190	0.000000
mcf	7	0.200454	0.000000
mcf	8	0.203236	0.000000
mcf	9	0.202657	0.000000
mcf	10	0.202044	0.000000
mcf	11	0.204748	0.000000
mcf	12	0.209619	0.000000
mcf	13	0.211598	0.000000
mcf	14	0.214067	0.000000
mcf	15	0.203313	0.000000
mcf	16	0.202476	0.000000
mcf	17	0.219213	0.000000
mcf	18	0.216172	0.000000
mcf	19	0.219439	0.000000
mcf	20	0.221809	0.000000
mcf	21	0.215364	0.000000
mcf	22	0.224684	0.000000
mcf	23	0.224010	0.000000
raeke	0	0.206730	0.000000
raeke	1	0.202889	0.000000
raeke	2	0.205233	0.000000
raeke	3	0.195189	0.000000
raeke	4	0.179757	0.000000
raeke	5	0.187857	0.000000
raeke	6	0.177990	0.000000
raeke	7	0.177122	0.000000
raeke	8	0.186380	0.000000
raeke	9	0.187775	0.000000
raeke	10	0.189582	0.000000
raeke	11	0.195806	0.000000
raeke	12	0.205433	0.000000
raeke	13	0.207065	0.000000
raeke	14	0.212167	0.000000
raeke	15	0.193809	0.000000
raeke	16	0.193296	0.000000
raeke	17	0.214597	0.000000
raeke	18	0.213987	0.000000
raeke	19	0.219928	0.000000
raeke	20	0.222768	0.000000
raeke	21	0.211613	0.000000
raeke	22	0.227188	0.000000
raeke	23	0.228771	0.000000
semimcfecmp	0	0.148654	0.000000
semimcfecmp	1	0.146352	0.000000
semimcfecmp	2	0.161271	0.000000
semimcfecmp	3	0.160256	0.000000
semimcfecmp	4	0.150781	0.000000
semimcfecmp	5	0.157300	0.000000
semimcfecmp	6	0.149577	0.000000
semimcfecmp	7	0.149770	0.000000
semimcfecmp	8	0.155588	0.000000
semimcfecmp	9	0.157770	0.000000
semimcfecmp	10	0.158512	0.000000
semimcfecmp	11	0.159813	0.000000
semimcfecmp	12	0.166596	0.000000
semimcfecmp	13	0.168058	0.000000
semimcfecmp	14	0.170394	0.000000
semimcfecmp	15	0.160992	0.000000
semimcfecmp	16	0.159460	0.000000
semimcfecmp	17	0.172142	0.000000
semimcfecmp	18	0.174006	0.000000
semimcfecmp	19	0.176751	0.000000
semimcfecmp	20	0.178548	0.000000
semimcfecmp	21	0.172340	0.000000
semimcfecmp	22	0.179407	0.000000
semimcfecmp	23	0.180682	0.000000
semimcfksp	0	0.208655	0.000000
semimcfksp	1	0.187543	0.000000
semimcfksp	2	0.184642	0.000000
semimcfksp	3	0.180735	0.000000
semimcfksp	4	0.169139	0.000000
semimcfksp	5	0.176297	0.000000
semimcfksp	6	0.167012	0.000000
semimcfksp	7	0.167041	0.000000
semimcfksp	8	0.173789	0.000000
semimcfksp	9	0.176863	0.000000
semimcfksp	10	0.177654	0.000000
semimcfksp	11	0.180651	0.000000
semimcfksp	12	0.187751	0.000000
semimcfksp	13	0.189801	0.000000
semimcfksp	14	0.192806	0.000000
semimcfksp	15	0.182180	0.000000
semimcfksp	16	0.179006	0.000000
semimcfksp	17	0.194732	0.000000
semimcfksp	18	0.196698	0.000000
semimcfksp	19	0.199315	0.000000
semimcfksp	20	0.201707	0.000000
semimcfksp	21	0.193918	0.000000
semimcfksp	22	0.201836	0.000000
semimcfksp	23	0.204103	0.000000
semimcfmcf	0	0.221538	0.000000
semimcfmcf	1	0.219019	0.000000
semimcfmcf	2	0.213793	0.000000
semimcfmcf	3	0.214934	0.000000
semimcfmcf	4	0.210446	0.000000
semimcfmcf	5	0.215613	0.000000
semimcfmcf	6	0.212203	0.000000
semimcfmcf	7	0.212537	0.000000
semimcfmcf	8	0.214728	0.000000
semimcfmcf	9	0.214209	0.000000
semimcfmcf	10	0.213428	0.000000
semimcfmcf	11	0.216015	0.000000
semimcfmcf	12	0.220759	0.000000
semimcfmcf	13	0.222383	0.000000
semimcfmcf	14	0.224749	0.000000
semimcfmcf	15	0.214849	0.000000
semimcfmcf	16	0.214046	0.000000
semimcfmcf	17	0.225722	0.000000
semimcfmcf	18	0.231446	0.000000
semimcfmcf	19	0.229974	0.000000
semimcfmcf	20	0.231465	0.000000
semimcfmcf	21	0.225990	0.000000
semimcfmcf	22	0.235559	0.000000
semimcfmcf	23	0.234562	0.000000
semimcfmcfenv	0	0.221457	0.000000
semimcfmcfenv	1	0.218939	0.000000
semimcfmcfenv	2	0.214994	0.000000
semimcfmcfenv	3	0.215985	0.000000
semimcfmcfenv	4	0.211039	0.000000
semimcfmcfenv	5	0.215509	0.000000
semimcfmcfenv	6	0.211493	0.000000
semimcfmcfenv	7	0.211278	0.000000
semimcfmcfenv	8	0.213799	0.000000
semimcfmcfenv	9	0.213842	0.000000
semimcfmcfenv	10	0.214067	0.000000
semimcfmcfenv	11	0.215149	0.000000
semimcfmcfenv	12	0.220433	0.000000
semimcfmcfenv	13	0.222649	0.000000
semimcfmcfenv	14	0.224435	0.000000
semimcfmcfenv	15	0.215090	0.000000
semimcfmcfenv	16	0.214033	0.000000
semimcfmcfenv	17	0.225968	0.000000
semimcfmcfenv	18	0.228498	0.000000
semimcfmcfenv	19	0.230815	0.000000
semimcfmcfenv	20	0.232695	0.000000
semimcfmcfenv	21	0.226790	0.000000
semimcfmcfenv	22	0.234555	0.000000
semimcfmcfenv	23	0.235499	0.000000
semimcfraeke	0	0.200903	0.000000
semimcfraeke	1	0.200610	0.000000
semimcfraeke	2	0.180561	0.000000
semimcfraeke	3	0.178613	0.000000
semimcfraeke	4	0.170152	0.000000
semimcfraeke	5	0.174613	0.000000
semimcfraeke	6	0.166537	0.000000
semimcfraeke	7	0.167057	0.000000
semimcfraeke	8	0.169022	0.000000
semimcfraeke	9	0.170044	0.000000
semimcfraeke	10	0.177771	0.000000
semimcfraeke	11	0.180702	0.000000
semimcfraeke	12	0.183248	0.000000
semimcfraeke	13	0.187347	0.000000
semimcfraeke	14	0.193591	0.000000
semimcfraeke	15	0.179048	0.000000
semimcfraeke	16	0.180699	0.000000
semimcfraeke	17	0.193723	0.000000
semimcfraeke	18	0.192561	0.000000
semimcfraeke	19	0.198135	0.000000
semimcfraeke	20	0.196088	0.000000
semimcfraeke	21	0.193814	0.000000
semimcfraeke	22	0.202335	0.000000
semimcfraeke	23	0.201317	0.000000
semimcfvlb	0	0.180961	0.000000
semimcfvlb	1	0.190379	0.000000
semimcfvlb	2	0.177463	0.000000
semimcfvlb	3	0.174392	0.000000
semimcfvlb	4	0.162216	0.000000
semimcfvlb	5	0.174341	0.000000
semimcfvlb	6	0.162883	0.000000
semimcfvlb	7	0.160436	0.000000
semimcfvlb	8	0.164638	0.000000
semimcfvlb	9	0.171791	0.000000
semimcfvlb	10	0.171895	0.000000
semimcfvlb	11	0.172233	0.000000
semimcfvlb	12	0.181169	0.000000
