# solver	iter	.0.600000-exp-congestion	stddev
ecmp	0	0.107728	0.000000
ecmp	1	0.105811	0.000000
ecmp	2	0.107322	0.000000
ecmp	3	0.112727	0.000000
ecmp	4	0.110202	0.000000
ecmp	5	0.111798	0.000000
ecmp	6	0.096346	0.000000
ecmp	7	0.101217	0.000000
ecmp	8	0.095362	0.000000
ecmp	9	0.102425	0.000000
ksp	0	0.188391	0.000000
ksp	1	0.179873	0.000000
ksp	2	0.193174	0.000000
ksp	3	0.183228	0.000000
ksp	4	0.177725	0.000000
ksp	5	0.184446	0.000000
ksp	6	0.190779	0.000000
ksp	7	0.184983	0.000000
ksp	8	0.203075	0.000000
ksp	9	0.180276	0.000000
mcf	0	0.255937	0.000000
mcf	1	0.303554	0.000000
mcf	2	0.288993	0.000000
mcf	3	0.259282	0.000000
mcf	4	0.251342	0.000000
mcf	5	0.248734	0.000000
mcf	6	0.285011	0.000000
mcf	7	0.276663	0.000000
mcf	8	0.305545	0.000000
mcf	9	0.268461	0.000000
raeke	0	0.203546	0.000000
raeke	1	0.195388	0.000000
raeke	2	0.218407	0.000000
raeke	3	0.199885	0.000000
raeke	4	0.202057	0.000000
raeke	5	0.249651	0.000000
raeke	6	0.267410	0.000000
raeke	7	0.241076	0.000000
raeke	8	0.224637	0.000000
raeke	9	0.183931	0.000000
semimcfecmp	0	0.110115	0.000000
semimcfecmp	1	0.113560	0.000000
semimcfecmp	2	0.117348	0.000000
semimcfecmp	3	0.071027	0.000000
semimcfecmp	4	0.067770	0.000000
semimcfecmp	5	0.082130	0.000000
semimcfecmp	6	0.083230	0.000000
semimcfecmp	7	0.079303	0.000000
semimcfecmp	8	0.085258	0.000000
semimcfecmp	9	0.077766	0.000000
semimcfksp	0	0.156938	0.000000
semimcfksp	1	0.130910	0.000000
semimcfksp	2	0.152776	0.000000
semimcfksp	3	0.154751	0.000000
semimcfksp	4	0.136644	0.000000
semimcfksp	5	0.156454	0.000000
semimcfksp	6	0.172369	0.000000
semimcfksp	7	0.180393	0.000000
semimcfksp	8	0.147697	0.000000
semimcfksp	9	0.106501	0.000000
semimcfmcf	0	0.244305	0.000000
semimcfmcf	1	0.256386	0.000000
semimcfmcf	2	0.261461	0.000000
semimcfmcf	3	0.299884	0.000000
semimcfmcf	4	0.298215	0.000000
semimcfmcf	5	0.309824	0.000000
semimcfmcf	6	0.315268	0.000000
semimcfmcf	7	0.304566	0.000000
semimcfmcf	8	0.309033	0.000000
semimcfmcf	9	0.298580	0.000000
semimcfraeke	0	0.151698	0.000000
semimcfraeke	1	0.150791	0.000000
semimcfraeke	2	0.178991	0.000000
semimcfraeke	3	0.140067	0.000000
semimcfraeke	4	0.130475	0.000000
semimcfraeke	5	0.155692	0.000000
semimcfraeke	6	0.140326	0.000000
semimcfraeke	7	0.155274	0.000000
semimcfraeke	8	0.164090	0.000000
semimcfraeke	9	0.162414	0.000000
semimcfvlb	0	0.121341	0.000000
semimcfvlb	1	0.145025	0.000000
semimcfvlb	2	0.185184	0.000000
semimcfvlb	3	0.112328	0.000000
semimcfvlb	4	0.108917	0.000000
semimcfvlb	5	0.137450	0.000000
semimcfvlb	6	0.144030	0.000000
semimcfvlb	7	0.097963	0.000000
semimcfvlb	8	0.113083	0.000000
semimcfvlb	9	0.122769	0.000000
spf	0	0.125427	0.000000
spf	1	0.121062	0.000000
spf	2	0.124459	0.000000
spf	3	0.131586	0.000000
spf	4	0.128189	0.000000
spf	5	0.130401	0.000000
spf	6	0.111815	0.000000
spf	7	0.117089	0.000000
spf	8	0.109823	0.000000
spf	9	0.116590	0.000000
vlb	0	0.134372	0.000000
vlb	1	0.151160	0.000000
vlb	2	0.168138	0.000000
vlb	3	0.138235	0.000000
vlb	4	0.129612	0.000000
vlb	5	0.130793	0.000000
vlb	6	0.133936	0.000000
vlb	7	0.165728	0.000000
vlb	8	0.133555	0.000000
vlb	9	0.142096	0.000000

