# solver	iter	mean-congestion	stddev
ecmp	0	0.158267	0.000000
ecmp	1	0.154638	0.000000
ecmp	2	0.160858	0.000000
ecmp	3	0.156689	0.000000
ecmp	4	0.152733	0.000000
ecmp	5	0.154687	0.000000
ecmp	6	0.158816	0.000000
ecmp	7	0.156946	0.000000
ecmp	8	0.158990	0.000000
ecmp	9	0.151311	0.000000
ksp	0	0.241641	0.000000
ksp	1	0.235236	0.000000
ksp	2	0.227790	0.000000
ksp	3	0.221144	0.000000
ksp	4	0.215635	0.000000
ksp	5	0.217986	0.000000
ksp	6	0.224612	0.000000
ksp	7	0.220719	0.000000
ksp	8	0.224515	0.000000
ksp	9	0.213090	0.000000
mcf	0	0.237505	0.000000
mcf	1	0.232759	0.000000
mcf	2	0.223514	0.000000
mcf	3	0.214440	0.000000
mcf	4	0.208599	0.000000
mcf	5	0.216015	0.000000
mcf	6	0.221127	0.000000
mcf	7	0.222407	0.000000
mcf	8	0.226003	0.000000
mcf	9	0.208655	0.000000
raeke	0	0.197795	0.000000
raeke	1	0.192943	0.000000
raeke	2	0.211205	0.000000
raeke	3	0.228708	0.000000
raeke	4	0.220270	0.000000
raeke	5	0.223161	0.000000
raeke	6	0.229282	0.000000
raeke	7	0.227244	0.000000
raeke	8	0.233028	0.000000
raeke	9	0.220891	0.000000
semimcfecmp	0	0.158267	0.000000
semimcfecmp	1	0.154638	0.000000
semimcfecmp	2	0.158752	0.000000
semimcfecmp	3	0.196534	0.000000
semimcfecmp	4	0.191332	0.000000
semimcfecmp	5	0.194439	0.000000
semimcfecmp	6	0.197695	0.000000
semimcfecmp	7	0.196125	0.000000
semimcfecmp	8	0.197473	0.000000
semimcfecmp	9	0.189649	0.000000
semimcfksp	0	0.194268	0.000000
semimcfksp	1	0.176572	0.000000
semimcfksp	2	0.195703	0.000000
semimcfksp	3	0.210655	0.000000
semimcfksp	4	0.210784	0.000000
semimcfksp	5	0.218496	0.000000
semimcfksp	6	0.222883	0.000000
semimcfksp	7	0.221923	0.000000
semimcfksp	8	0.215501	0.000000
semimcfksp	9	0.206843	0.000000
semimcfmcf	0	0.237816	0.000000
semimcfmcf	1	0.231470	0.000000
semimcfmcf	2	0.225416	0.000000
semimcfmcf	3	0.257853	0.000000
semimcfmcf	4	0.250586	0.000000
semimcfmcf	5	0.259612	0.000000
semimcfmcf	6	0.268867	0.000000
semimcfmcf	7	0.265631	0.000000
semimcfmcf	8	0.270315	0.000000
semimcfmcf	9	0.258331	0.000000
semimcfraeke	0	0.187087	0.000000
semimcfraeke	1	0.193716	0.000000
semimcfraeke	2	0.200195	0.000000
semimcfraeke	3	0.219305	0.000000
semimcfraeke	4	0.213374	0.000000
semimcfraeke	5	0.220117	0.000000
semimcfraeke	6	0.225008	0.000000
semimcfraeke	7	0.221482	0.000000
semimcfraeke	8	0.224702	0.000000
semimcfraeke	9	0.213855	0.000000
semimcfvlb	0	0.183934	0.000000
semimcfvlb	1	0.191948	0.000000
semimcfvlb	2	0.197227	0.000000
semimcfvlb	3	0.215629	0.000000
semimcfvlb	4	0.208776	0.000000
semimcfvlb	5	0.216124	0.000000
semimcfvlb	6	0.221838	0.000000
semimcfvlb	7	0.214991	0.000000
semimcfvlb	8	0.221008	0.000000
semimcfvlb	9	0.206850	0.000000
spf	0	0.158267	0.000000
spf	1	0.154638	0.000000
spf	2	0.158752	0.000000
spf	3	0.155460	0.000000
spf	4	0.151802	0.000000
spf	5	0.153616	0.000000
spf	6	0.157392	0.000000
spf	7	0.155633	0.000000
spf	8	0.156787	0.000000
spf	9	0.150353	0.000000
vlb	0	0.199586	0.000000
vlb	1	0.193769	0.000000
vlb	2	0.200188	0.000000
vlb	3	0.193422	0.000000
vlb	4	0.190715	0.000000
vlb	5	0.190968	0.000000
vlb	6	0.195821	0.000000
vlb	7	0.195274	0.000000
vlb	8	0.196108	0.000000
vlb	9	0.186599	0.000000

