# solver	iter	time	stddev
ecmp	0	0.047658	0.000000
ecmp	1	0.048130	0.000000
ecmp	2	0.050112	0.000000
ecmp	3	0.051262	0.000000
ecmp	4	0.048514	0.000000
ecmp	5	0.048556	0.000000
ecmp	6	0.049809	0.000000
ecmp	7	0.049790	0.000000
ecmp	8	0.048544	0.000000
ecmp	9	0.049074	0.000000
ksp	0	0.003337	0.000000
ksp	1	0.003281	0.000000
ksp	2	0.003270	0.000000
ksp	3	0.003090	0.000000
ksp	4	0.003214	0.000000
ksp	5	0.003035	0.000000
ksp	6	0.003094	0.000000
ksp	7	0.003215	0.000000
ksp	8	0.003149	0.000000
ksp	9	0.003283	0.000000
mcf	0	0.033574	0.000000
mcf	1	0.038273	0.000000
mcf	2	0.035564	0.000000
mcf	3	0.043105	0.000000
mcf	4	0.031465	0.000000
mcf	5	0.037503	0.000000
mcf	6	0.030912	0.000000
mcf	7	0.032655	0.000000
mcf	8	0.032291	0.000000
mcf	9	0.038927	0.000000
mwmcf	0	0.001775	0.000000
mwmcf	1	0.000028	0.000000
mwmcf	2	0.000026	0.000000
mwmcf	3	0.000018	0.000000
mwmcf	4	0.000018	0.000000
mwmcf	5	0.000018	0.000000
mwmcf	6	0.000017	0.000000
mwmcf	7	0.000018	0.000000
mwmcf	8	0.000026	0.000000
mwmcf	9	0.000025	0.000000
raeke	0	0.578620	0.000000
raeke	1	0.000130	0.000000
raeke	2	0.000138	0.000000
raeke	3	0.000153	0.000000
raeke	4	0.000124	0.000000
raeke	5	0.000113	0.000000
raeke	6	0.000128	0.000000
raeke	7	0.000138	0.000000
raeke	8	0.000203	0.000000
raeke	9	0.000133	0.000000
semimcfecmp	0	0.003742	0.000000
semimcfecmp	1	0.003652	0.000000
semimcfecmp	2	0.003614	0.000000
semimcfecmp	3	0.003657	0.000000
semimcfecmp	4	0.003609	0.000000
semimcfecmp	5	0.003638	0.000000
semimcfecmp	6	0.003660	0.000000
semimcfecmp	7	0.003652	0.000000
semimcfecmp	8	0.003693	0.000000
semimcfecmp	9	0.003716	0.000000
semimcfksp	0	0.004959	0.000000
semimcfksp	1	0.004949	0.000000
semimcfksp	2	0.010713	0.000000
semimcfksp	3	0.004984	0.000000
semimcfksp	4	0.004649	0.000000
semimcfksp	5	0.004890	0.000000
semimcfksp	6	0.004657	0.000000
semimcfksp	7	0.004714	0.000000
semimcfksp	8	0.004680	0.000000
semimcfksp	9	0.004571	0.000000
semimcfmcf	0	0.004455	0.000000
semimcfmcf	1	0.004449	0.000000
semimcfmcf	2	0.004483	0.000000
semimcfmcf	3	0.005000	0.000000
semimcfmcf	4	0.004444	0.000000
semimcfmcf	5	0.004460	0.000000
semimcfmcf	6	0.004662	0.000000
semimcfmcf	7	0.005298	0.000000
semimcfmcf	8	0.004489	0.000000
semimcfmcf	9	0.004676	0.000000
semimcfraeke	0	0.036857	0.000000
semimcfraeke	1	0.034180	0.000000
semimcfraeke	2	0.049075	0.000000
semimcfraeke	3	0.040006	0.000000
semimcfraeke	4	0.043683	0.000000
semimcfraeke	5	0.033895	0.000000
semimcfraeke	6	0.037483	0.000000
semimcfraeke	7	0.043624	0.000000
semimcfraeke	8	0.046894	0.000000
semimcfraeke	9	0.040419	0.000000
semimcfvlb	0	0.009815	0.000000
semimcfvlb	1	0.009257	0.000000
semimcfvlb	2	0.009203	0.000000
semimcfvlb	3	0.009060	0.000000
semimcfvlb	4	0.009205	0.000000
semimcfvlb	5	0.009350	0.000000
semimcfvlb	6	0.009067	0.000000
semimcfvlb	7	0.009483	0.000000
semimcfvlb	8	0.009036	0.000000
semimcfvlb	9	0.009355	0.000000
spf	0	0.001626	0.000000
spf	1	0.000922	0.000000
spf	2	0.000795	0.000000
spf	3	0.000683	0.000000
spf	4	0.000684	0.000000
spf	5	0.000761	0.000000
spf	6	0.000939	0.000000
spf	7	0.000683	0.000000
spf	8	0.000754	0.000000
spf	9	0.000690	0.000000
vlb	0	0.069742	0.000000
vlb	1	0.052537	0.000000
vlb	2	0.057556	0.000000
vlb	3	0.052818	0.000000
vlb	4	0.070171	0.000000
vlb	5	0.071227	0.000000
vlb	6	0.070135	0.000000
vlb	7	0.071039	0.000000
vlb	8	0.071380	0.000000
vlb	9	0.052487	0.000000

