#solver	iter	latency-throughput
		2. : 0.143722222222
		3. : 0.417694444444
		4. : 0.562083333333
		5. : 0.651583333333
		6. : 0.703666666667
mcf	0	
		1. : 0.216666666667
		2. : 0.316666666667
		3. : 0.466666666667
		4. : 0.55
		5. : 0.666666666667
		6. : 0.783333333333
		7. : 0.9
		8. : 1.
mcf	1	
		1. : 0.216666666667
		2. : 0.316666666667
		3. : 0.466666666667
		4. : 0.55
		5. : 0.666666666667
		6. : 0.783333333333
		7. : 0.9
		8. : 1.
mcf	2	
		1. : 0.172166666667
		2. : 0.213333333333
		3. : 0.3485
		4. : 0.431833333333
		5. : 0.5485
		6. : 0.665166666667
		7. : 0.781833333333
		8. : 0.881833333333
mcf	3	
		1. : 0.172166666667
		2. : 0.213333333333
		3. : 0.3485
		4. : 0.431833333333
		5. : 0.5485
		6. : 0.665166666667
		7. : 0.781833333333
		8. : 0.881833333333
mcf	4	
		1. : 0.172166666667
		2. : 0.213333333333
		3. : 0.3485
		4. : 0.431833333333
		5. : 0.5485
		6. : 0.665166666667
		7. : 0.781833333333
		8. : 0.881833333333
mcf	5	
		1. : 0.172166666667
		2. : 0.213333333333
		3. : 0.3485
		4. : 0.431833333333
		5. : 0.5485
		6. : 0.665166666667
		7. : 0.781833333333
		8. : 0.881833333333
mcf	6	
		1. : 0.172166666667
		2. : 0.213333333333
		3. : 0.3485
		4. : 0.431833333333
		5. : 0.5485
		6. : 0.665166666667
		7. : 0.781833333333
		8. : 0.881833333333
mcf	7	
		1. : 0.172166666667
		2. : 0.213333333333
		3. : 0.3485
		4. : 0.431833333333
		5. : 0.5485
		6. : 0.665166666667
		7. : 0.781833333333
		8. : 0.881833333333
mcf	8	
		1. : 0.172166666667
		2. : 0.213333333333
		3. : 0.3485
		4. : 0.431833333333
		5. : 0.5485
		6. : 0.665166666667
		7. : 0.781833333333
		8. : 0.881833333333
mcf	9	
		1. : 0.172166666667
		2. : 0.213333333333
		3. : 0.3485
		4. : 0.431833333333
		5. : 0.5485
		6. : 0.665166666667
		7. : 0.781833333333
		8. : 0.881833333333
mwmcf	0	
		1. : 0.294444444444
		2. : 0.461111111111
		3. : 0.572222222222
		4. : 0.627777777778
mwmcf	1	
		1. : 0.294444444444
		2. : 0.461111111111
		3. : 0.572222222222
		4. : 0.627777777778
mwmcf	2	
		1. : 0.264555555556
		2. : 0.352222222222
		3. : 0.365555555556
		4. : 0.3725
mwmcf	3	
		1. : 0.264555555556
		2. : 0.352222222222
		3. : 0.365555555556
		4. : 0.3725
mwmcf	4	
		1. : 0.264555555556
		2. : 0.352222222222
		3. : 0.365555555556
		4. : 0.3725
mwmcf	5	
		1. : 0.264555555556
		2. : 0.352222222222
		3. : 0.365555555556
		4. : 0.3725
mwmcf	6	
		1. : 0.264555555556
		2. : 0.352222222222
		3. : 0.365555555556
		4. : 0.3725
mwmcf	7	
		1. : 0.264555555556
		2. : 0.352222222222
		3. : 0.365555555556
		4. : 0.3725
mwmcf	8	
		1. : 0.264555555556
		2. : 0.352222222222
		3. : 0.365555555556
		4. : 0.3725
mwmcf	9	
		1. : 0.264555555556
		2. : 0.352222222222
		3. : 0.365555555556
		4. : 0.3725
raeke	0	
		1. : 0.244008583742
		2. : 0.401771020056
		3. : 0.641512029681
		4. : 0.798215377704
		6. : 0.850561007758
		7. : 0.966811414392
		8. : 1.
raeke	1	
		1. : 0.244008583742
		2. : 0.401771020056
		3. : 0.641512029681
		4. : 0.798215377704
		6. : 0.850561007758
		7. : 0.966811414392
		8. : 1.
raeke	2	
		1. : 0.192181930922
		2. : 0.256611969741
		3. : 0.422653337204
		4. : 0.545974241058
		6. : 0.598319871112
		7. : 0.714570277746
		8. : 0.747758863354
raeke	3	
		1. : 0.192181930922
		2. : 0.256611969741
		3. : 0.422653337204
		4. : 0.545974241058
		6. : 0.598319871112
		7. : 0.714570277746
		8. : 0.747758863354
raeke	4	
		1. : 0.192181930922
		2. : 0.256611969741
		3. : 0.422653337204
		4. : 0.545974241058
		6. : 0.598319871112
		7. : 0.714570277746
		8. : 0.747758863354
raeke	5	
		1. : 0.192181930922
		2. : 0.256611969741
		3. : 0.422653337204
		4. : 0.545974241058
		6. : 0.598319871112
		7. : 0.714570277746
		8. : 0.747758863354
raeke	6	
		1. : 0.192181930922
		2. : 0.256611969741
		3. : 0.422653337204
		4. : 0.545974241058
		6. : 0.598319871112
		7. : 0.714570277746
		8. : 0.747758863354
raeke	7	
		1. : 0.192181930922
		2. : 0.256611969741
		3. : 0.422653337204
		4. : 0.545974241058
		6. : 0.598319871112
		7. : 0.714570277746
		8. : 0.747758863354
raeke	8	
		1. : 0.192181930922
		2. : 0.256611969741
		3. : 0.422653337204
		4. : 0.545974241058
		6. : 0.598319871112
		7. : 0.714570277746
		8. : 0.747758863354
raeke	9	
		1. : 0.192181930922
		2. : 0.256611969741
		3. : 0.422653337204
		4. : 0.545974241058
		6. : 0.598319871112
		7. : 0.714570277746
		8. : 0.747758863354
semimcfecmp	0	
		1. : 0.294444444444
		2. : 0.461111111111
		3. : 0.572222222222
		4. : 0.627777777778
semimcfecmp	1	
		1. : 0.294444444444
		2. : 0.461111111111
		3. : 0.572222222222
		4. : 0.627777777778
semimcfecmp	2	
		1. : 0.264555555556
		2. : 0.352222222222
		3. : 0.365555555556
		4. : 0.3725
semimcfecmp	3	
		1. : 0.264555555556
		2. : 0.352222222222
		3. : 0.365555555556
		4. : 0.3725
semimcfecmp	4	
		1. : 0.264555555556
		2. : 0.352222222222
		3. : 0.365555555556
		4. : 0.3725
semimcfecmp	5	
		1. : 0.264555555556
		2. : 0.352222222222
		3. : 0.365555555556
		4. : 0.3725
semimcfecmp	6	
		1. : 0.264555555556
		2. : 0.352222222222
		3. : 0.365555555556
		4. : 0.3725
semimcfecmp	7	
		1. : 0.264555555556
		2. : 0.352222222222
		3. : 0.365555555556
		4. : 0.3725
semimcfecmp	8	
		1. : 0.264555555556
		2. : 0.352222222222
		3. : 0.365555555556
		4. : 0.3725
semimcfecmp	9	
		1. : 0.264555555556
		2. : 0.352222222222
		3. : 0.365555555556
		4. : 0.3725
semimcfksp	0	
		1. : 0.1
		2. : 0.15
		3. : 0.55
		4. : 0.8
		5. : 0.9
		6. : 1.
semimcfksp	1	
		1. : 0.1
		2. : 0.15
		3. : 0.55
		4. : 0.8
		5. : 0.9
		6. : 1.
semimcfksp	2	
		1. : 0.1
		2. : 0.15
		3. : 0.4625
		4. : 0.625
		5. : 0.725
		6. : 0.825
semimcfksp	3	
		1. : 0.1
		2. : 0.15
		3. : 0.4625
		4. : 0.625
		5. : 0.725
		6. : 0.825
semimcfksp	4	
		1. : 0.1
		2. : 0.15
		3. : 0.4625
		4. : 0.625
		5. : 0.725
		6. : 0.825
semimcfksp	5	
		1. : 0.1
		2. : 0.15
		3. : 0.4625
		4. : 0.625
		5. : 0.725
		6. : 0.825
semimcfksp	6	
		1. : 0.1
		2. : 0.15
		3. : 0.4625
		4. : 0.625
		5. : 0.725
		6. : 0.825
semimcfksp	7	
		1. : 0.1
		2. : 0.15
		3. : 0.4625
		4. : 0.625
		5. : 0.725
		6. : 0.825
semimcfksp	8	
		1. : 0.1
		2. : 0.15
		3. : 0.4625
		4. : 0.625
		5. : 0.725
		6. : 0.825
semimcfksp	9	
		1. : 0.1
		2. : 0.15
		3. : 0.4625
		4. : 0.625
		5. : 0.725
		6. : 0.825
semimcfmcf	0	
		1. : 0.216666666667
		2. : 0.316666666667
		3. : 0.466666666667
		4. : 0.55
		5. : 0.666666666667
		6. : 0.783333333333
		7. : 0.9
		8. : 1.
semimcfmcf	1	
		1. : 0.216666666667
		2. : 0.316666666667
		3. : 0.466666666667
		4. : 0.55
		5. : 0.666666666667
		6. : 0.783333333333
		7. : 0.9
		8. : 1.
semimcfmcf	2	
		1. : 0.172166666667
		2. : 0.213333333333
		3. : 0.3485
		4. : 0.431833333333
		5. : 0.5485
		6. : 0.665166666667
		7. : 0.781833333333
		8. : 0.881833333333
semimcfmcf	3	
		1. : 0.172166666667
		2. : 0.213333333333
		3. : 0.3485
		4. : 0.431833333333
		5. : 0.5485
		6. : 0.665166666667
		7. : 0.781833333333
		8. : 0.881833333333
semimcfmcf	4	
		1. : 0.172166666667
		2. : 0.213333333333
		3. : 0.3485
		4. : 0.431833333333
		5. : 0.5485
		6. : 0.665166666667
		7. : 0.781833333333
		8. : 0.881833333333
semimcfmcf	5	
		1. : 0.172166666667
		2. : 0.213333333333
		3. : 0.3485
		4. : 0.431833333333
		5. : 0.5485
		6. : 0.665166666667
		7. : 0.781833333333
		8. : 0.881833333333
semimcfmcf	6	
		1. : 0.172166666667
		2. : 0.213333333333
		3. : 0.3485
		4. : 0.431833333333
		5. : 0.5485
		6. : 0.665166666667
		7. : 0.781833333333
		8. : 0.881833333333
semimcfmcf	7	
		1. : 0.172166666667
		2. : 0.213333333333
		3. : 0.3485
		4. : 0.431833333333
		5. : 0.5485
		6. : 0.665166666667
		7. : 0.781833333333
		8. : 0.881833333333
semimcfmcf	8	
		1. : 0.172166666667
		2. : 0.213333333333
		3. : 0.3485
		4. : 0.431833333333
		5. : 0.5485
		6. : 0.665166666667
		7. : 0.781833333333
		8. : 0.881833333333
semimcfmcf	9	
		1. : 0.172166666667
		2. : 0.213333333333
		3. : 0.3485
		4. : 0.431833333333
		5. : 0.5485
		6. : 0.665166666667
		7. : 0.781833333333
		8. : 0.881833333333
semimcfraeke	0	
		1. : 0.362037037037
		2. : 0.416675255961
		3. : 0.446304885591
		4. : 0.556944444444
		5. : 0.59212962963
		6. : 0.673926319937
		7. : 0.806333727344
		8. : 0.898620961387
		9. : 0.939361702128
		10. : 0.968888888889
		11. : 0.968888888889
		12. : 1.
		13. : 1.
		15. : 1.
semimcfraeke	1	
		1. : 0.362037037037
		2. : 0.416675255961
		3. : 0.446304885591
		4. : 0.556944444444
		5. : 0.59212962963
		6. : 0.673926319937
		7. : 0.806333727344
		8. : 0.898620961387
		9. : 0.939361702128
		10. : 0.968888888889
		11. : 0.968888888889
		12. : 1.
		13. : 1.
		15. : 1.
semimcfraeke	2	
		1. : 0.306824074074
		2. : 0.321091080877
		3. : 0.350720710506
		4. : 0.446189814815
		5. : 0.481375
		6. : 0.563171690307
		7. : 0.695579097715
		8. : 0.787866331757
		9. : 0.828607072498
		10. : 0.858134259259
		11. : 0.858134259259
		12. : 0.88924537037
		13. : 0.88924537037
		15. : 0.88924537037
semimcfraeke	3	
		1. : 0.306824074074
		2. : 0.321091080877
		3. : 0.350720710506
		4. : 0.446189814815
		5. : 0.481375
		6. : 0.563171690307
		7. : 0.695579097715
		8. : 0.787866331757
		9. : 0.828607072498
		10. : 0.858134259259
		11. : 0.858134259259
		12. : 0.88924537037
		13. : 0.88924537037
		15. : 0.88924537037
semimcfraeke	4	
		1. : 0.306824074074
		2. : 0.321091080877
		3. : 0.350720710506
		4. : 0.446189814815
		5. : 0.481375
		6. : 0.563171690307
		7. : 0.695579097715
		8. : 0.787866331757
		9. : 0.828607072498
		10. : 0.858134259259
		11. : 0.858134259259
		12. : 0.88924537037
		13. : 0.88924537037
		15. : 0.88924537037
semimcfraeke	5	
		1. : 0.306824074074
		2. : 0.321091080877
		3. : 0.350720710506
		4. : 0.446189814815
		5. : 0.481375
		6. : 0.563171690307
		7. : 0.695579097715
		8. : 0.787866331757
		9. : 0.828607072498
		10. : 0.858134259259
		11. : 0.858134259259
		12. : 0.88924537037
		13. : 0.88924537037
		15. : 0.88924537037
semimcfraeke	6	
		1. : 0.306824074074
		2. : 0.321091080877
		3. : 0.350720710506
		4. : 0.446189814815
		5. : 0.481375
		6. : 0.563171690307
		7. : 0.695579097715
		8. : 0.787866331757
		9. : 0.828607072498
		10. : 0.858134259259
		11. : 0.858134259259
		12. : 0.88924537037
		13. : 0.88924537037
		15. : 0.88924537037
semimcfraeke	7	
		1. : 0.306824074074
		2. : 0.321091080877
		3. : 0.350720710506
		4. : 0.446189814815
		5. : 0.481375
		6. : 0.563171690307
		7. : 0.695579097715
		8. : 0.787866331757
		9. : 0.828607072498
		10. : 0.858134259259
		11. : 0.858134259259
		12. : 0.88924537037
		13. : 0.88924537037
		15. : 0.88924537037
semimcfraeke	8	
		1. : 0.306824074074
		2. : 0.321091080877
		3. : 0.350720710506
		4. : 0.446189814815
		5. : 0.481375
		6. : 0.563171690307
		7. : 0.695579097715
		8. : 0.787866331757
		9. : 0.828607072498
		10. : 0.858134259259
		11. : 0.858134259259
		12. : 0.88924537037
		13. : 0.88924537037
		15. : 0.88924537037
semimcfraeke	9	
		1. : 0.306824074074
		2. : 0.321091080877
		3. : 0.350720710506
		4. : 0.446189814815
		5. : 0.481375
		6. : 0.563171690307
		7. : 0.695579097715
		8. : 0.787866331757
		9. : 0.828607072498
		10. : 0.858134259259
		11. : 0.858134259259
		12. : 0.88924537037
		13. : 0.88924537037
		15. : 0.88924537037
semimcfvlb	0	
		1. : 0.341666666667
		2. : 0.383333333333
		3. : 0.408333333333
		4. : 0.508333333333
		5. : 0.62
		6. : 0.811666666667
		7. : 0.933333333333
		8. : 1.
semimcfvlb	1	
		1. : 0.341666666667
		2. : 0.383333333333
		3. : 0.408333333333
		4. : 0.508333333333
		5. : 0.62
		6. : 0.811666666667
		7. : 0.933333333333
		8. : 1.
semimcfvlb	2	
		1. : 0.252666666667
		2. : 0.272333333333
		3. : 0.297333333333
		4. : 0.397333333333
		5. : 0.501916666667
		6. : 0.693583333333
		7. : 0.81525
		8. : 0.881916666667
semimcfvlb	3	
		1. : 0.252666666667
		2. : 0.272333333333
		3. : 0.297333333333
		4. : 0.397333333333
		5. : 0.501916666667
		6. : 0.693583333333
		7. : 0.81525
		8. : 0.881916666667
semimcfvlb	4	
		1. : 0.252666666667
		2. : 0.272333333333
		3. : 0.297333333333
		4. : 0.397333333333
		5. : 0.501916666667
		6. : 0.693583333333
		7. : 0.81525
		8. : 0.881916666667
semimcfvlb	5	
		1. : 0.252666666667
		2. : 0.272333333333
		3. : 0.297333333333
		4. : 0.397333333333
		5. : 0.501916666667
		6. : 0.693583333333
		7. : 0.81525
		8. : 0.881916666667
semimcfvlb	6	
		1. : 0.252666666667
		2. : 0.272333333333
		3. : 0.297333333333
		4. : 0.397333333333
		5. : 0.501916666667
		6. : 0.693583333333
		7. : 0.81525
		8. : 0.881916666667
semimcfvlb	7	
		1. : 0.252666666667
		2. : 0.272333333333
		3. : 0.297333333333
		4. : 0.397333333333
		5. : 0.501916666667
		6. : 0.693583333333
		7. : 0.81525
		8. : 0.881916666667
semimcfvlb	8	
		1. : 0.252666666667
		2. : 0.272333333333
		3. : 0.297333333333
		4. : 0.397333333333
		5. : 0.501916666667
		6. : 0.693583333333
		7. : 0.81525
		8. : 0.881916666667
semimcfvlb	9	
		1. : 0.252666666667
		2. : 0.272333333333
		3. : 0.297333333333
		4. : 0.397333333333
		5. : 0.501916666667
		6. : 0.693583333333
		7. : 0.81525
		8. : 0.881916666667
spf	0	
		1. : 0.294444444444
		2. : 0.461111111111
		3. : 0.572222222222
		4. : 0.627777777778
spf	1	
		1. : 0.294444444444
		2. : 0.461111111111
		3. : 0.572222222222
		4. : 0.627777777778
spf	2	
		1. : 0.264555555556
		2. : 0.352222222222
		3. : 0.365555555556
		4. : 0.3725
spf	3	
		1. : 0.264555555556
		2. : 0.352222222222
		3. : 0.365555555556
		4. : 0.3725
spf	4	
		1. : 0.264555555556
		2. : 0.352222222222
		3. : 0.365555555556
		4. : 0.3725
spf	5	
		1. : 0.264555555556
		2. : 0.352222222222
		3. : 0.365555555556
		4. : 0.3725
spf	6	
		1. : 0.264555555556
		2. : 0.352222222222
		3. : 0.365555555556
		4. : 0.3725
spf	7	
		1. : 0.264555555556
		2. : 0.352222222222
		3. : 0.365555555556
		4. : 0.3725
spf	8	
		1. : 0.264555555556
		2. : 0.352222222222
		3. : 0.365555555556
		4. : 0.3725
spf	9	
		1. : 0.264555555556
		2. : 0.352222222222
		3. : 0.365555555556
		4. : 0.3725
vlb	0	
		1. : 0.244716901693
		2. : 0.393486035609
		3. : 0.557935942054
		4. : 0.671723184223
		5. : 0.737021219521
		6. : 0.781324546913
		7. : 0.799084287173
		8. : 0.803629741718
vlb	1	
		1. : 0.264318226587
		2. : 0.421036895345
		3. : 0.597872444743
		4. : 0.727591428245
		5. : 0.789391636046
		6. : 0.820982545137
		7. : 0.840854340009
		8. : 0.855399794555
vlb	2	
		1. : 0.228612530063
		2. : 0.302752477152
		3. : 0.376897582973
		4. : 0.450210678211
		5. : 0.502605699856
		6. : 0.538125357975
		7. : 0.550905661006
vlb	3	
		1. : 0.231448730694
		2. : 0.304570510997
		3. : 0.367561195499
		4. : 0.426117721805
		5. : 0.475609559353
		6. : 0.497634825169
		7. : 0.514880766728
		8. : 0.520148443495
vlb	4	
		1. : 0.209744595491
		2. : 0.271654084921
		3. : 0.353143026504
		4. : 0.402684787683
		5. : 0.452246899484
		6. : 0.518795714844
		7. : 0.533312623056
vlb	5	
		1. : 0.208370156444
		2. : 0.277589776407
		3. : 0.379096265661
		4. : 0.455199780911
		5. : 0.529478907582
		6. : 0.558377619396
		7. : 0.561949047968
		8. : 0.566494502513
vlb	6	
		1. : 0.20914545705
		2. : 0.280171801506
		3. : 0.383408894754
		4. : 0.478261422315
		5. : 0.531348418652
		6. : 0.567028243214
		7. : 0.570599671785
vlb	7	
		1. : 0.218734815984
		2. : 0.287457796312
		3. : 0.401584751285
		4. : 0.495074950156
		5. : 0.543837604169
		6. : 0.545110331441
		7. : 0.565897877229
		8. : 0.58748878632
vlb	8	
		1. : 0.212676931279
		2. : 0.280569136024
		3. : 0.385034489795
		4. : 0.478930091198
		5. : 0.541947490465
		6. : 0.578462641981
		7. : 0.586154949673
vlb	9	
		1. : 0.206641488169
		2. : 0.275576111062
		3. : 0.386518905804
		4. : 0.485791336771
		5. : 0.556544757264
		6. : 0.587449332427
		7. : 0.58930247928

