# solver	iter	.0.800000-exp-congestion	stddev
ecmp	0	0.665570	0.000000
ecmp	1	0.636445	0.000000
ecmp	2	0.670888	0.000000
ecmp	3	0.703274	0.000000
ecmp	4	0.683165	0.000000
ecmp	5	0.697491	0.000000
ecmp	6	0.719484	0.000000
ecmp	7	0.712829	0.000000
ecmp	8	0.708875	0.000000
ecmp	9	0.700691	0.000000
ksp	0	1.251237	0.000000
ksp	1	1.231973	0.000000
ksp	2	1.267942	0.000000
ksp	3	1.225772	0.000000
ksp	4	1.197908	0.000000
ksp	5	1.199976	0.000000
ksp	6	1.253727	0.000000
ksp	7	1.239414	0.000000
ksp	8	1.244362	0.000000
ksp	9	1.164116	0.000000
mcf	0	1.065611	0.000000
mcf	1	1.052251	0.000000
mcf	2	1.090651	0.000000
mcf	3	1.062087	0.000000
mcf	4	1.019653	0.000000
mcf	5	1.016732	0.000000
mcf	6	1.079913	0.000000
mcf	7	1.035791	0.000000
mcf	8	1.058348	0.000000
mcf	9	1.034454	0.000000
raeke	0	0.875464	0.000000
raeke	1	0.811502	0.000000
raeke	2	0.890122	0.000000
raeke	3	0.882111	0.000000
raeke	4	0.844722	0.000000
raeke	5	0.879557	0.000000
raeke	6	0.905409	0.000000
raeke	7	0.885764	0.000000
raeke	8	0.911070	0.000000
raeke	9	0.853172	0.000000
semimcfecmp	0	0.746835	0.000000
semimcfecmp	1	0.739082	0.000000
semimcfecmp	2	0.761305	0.000000
semimcfecmp	3	0.702536	0.000000
semimcfecmp	4	0.682332	0.000000
semimcfecmp	5	0.700303	0.000000
semimcfecmp	6	0.708550	0.000000
semimcfecmp	7	0.701432	0.000000
semimcfecmp	8	0.734395	0.000000
semimcfecmp	9	0.666229	0.000000
semimcfksp	0	0.902658	0.000000
semimcfksp	1	0.884411	0.000000
semimcfksp	2	0.923948	0.000000
semimcfksp	3	0.848007	0.000000
semimcfksp	4	0.841754	0.000000
semimcfksp	5	0.847878	0.000000
semimcfksp	6	0.872542	0.000000
semimcfksp	7	0.905567	0.000000
semimcfksp	8	0.879936	0.000000
semimcfksp	9	0.868607	0.000000
semimcfmcf	0	1.088876	0.000000
semimcfmcf	1	1.074180	0.000000
semimcfmcf	2	1.117116	0.000000
semimcfmcf	3	1.107505	0.000000
semimcfmcf	4	1.070148	0.000000
semimcfmcf	5	1.044003	0.000000
semimcfmcf	6	1.076709	0.000000
semimcfmcf	7	1.050508	0.000000
semimcfmcf	8	1.116387	0.000000
semimcfmcf	9	1.029538	0.000000
semimcfraeke	0	0.870134	0.000000
semimcfraeke	1	0.884455	0.000000
semimcfraeke	2	0.881272	0.000000
semimcfraeke	3	0.836410	0.000000
semimcfraeke	4	0.799444	0.000000
semimcfraeke	5	0.799855	0.000000
semimcfraeke	6	0.887894	0.000000
semimcfraeke	7	0.898613	0.000000
semimcfraeke	8	0.843905	0.000000
semimcfraeke	9	0.825878	0.000000
semimcfvlb	0	0.901215	0.000000
semimcfvlb	1	0.897461	0.000000
semimcfvlb	2	0.856818	0.000000
semimcfvlb	3	0.840037	0.000000
semimcfvlb	4	0.860604	0.000000
semimcfvlb	5	0.896902	0.000000
semimcfvlb	6	0.861172	0.000000
semimcfvlb	7	0.857634	0.000000
semimcfvlb	8	0.843397	0.000000
semimcfvlb	9	0.848586	0.000000
spf	0	0.688166	0.000000
spf	1	0.604733	0.000000
spf	2	0.668793	0.000000
spf	3	0.693269	0.000000
spf	4	0.672138	0.000000
spf	5	0.696991	0.000000
spf	6	0.708550	0.000000
spf	7	0.696725	0.000000
spf	8	0.673340	0.000000
spf	9	0.687439	0.000000
vlb	0	0.893017	0.000000
vlb	1	0.873121	0.000000
vlb	2	0.942963	0.000000
vlb	3	0.940425	0.000000
vlb	4	0.902408	0.000000
vlb	5	0.802836	0.000000
vlb	6	0.890474	0.000000
vlb	7	0.904197	0.000000
vlb	8	0.833854	0.000000
vlb	9	0.844450	0.000000

