# solver	iter	.0.500000-exp-congestion	stddev
ecmp	0	0.122297	0.000000
ecmp	1	0.116245	0.000000
ecmp	2	0.117463	0.000000
ecmp	3	0.119688	0.000000
ecmp	4	0.119908	0.000000
ecmp	5	0.116405	0.000000
ecmp	6	0.119303	0.000000
ecmp	7	0.117081	0.000000
ecmp	8	0.119190	0.000000
ecmp	9	0.119801	0.000000
ksp	0	0.418011	0.000000
ksp	1	0.394461	0.000000
ksp	2	0.416462	0.000000
ksp	3	0.410595	0.000000
ksp	4	0.401428	0.000000
ksp	5	0.406366	0.000000
ksp	6	0.422774	0.000000
ksp	7	0.408530	0.000000
ksp	8	0.410112	0.000000
ksp	9	0.392197	0.000000
mcf	0	0.184583	0.000000
mcf	1	0.199116	0.000000
mcf	2	0.249053	0.000000
mcf	3	0.246376	0.000000
mcf	4	0.186542	0.000000
mcf	5	0.206414	0.000000
mcf	6	0.284676	0.000000
mcf	7	0.284189	0.000000
mcf	8	0.292673	0.000000
mcf	9	0.289763	0.000000
raeke	0	0.262943	0.000000
raeke	1	0.266825	0.000000
raeke	2	0.285882	0.000000
raeke	3	0.264891	0.000000
raeke	4	0.262645	0.000000
raeke	5	0.274796	0.000000
raeke	6	0.273347	0.000000
raeke	7	0.270565	0.000000
raeke	8	0.274435	0.000000
raeke	9	0.261958	0.000000
semimcfecmp	0	0.129119	0.000000
semimcfecmp	1	0.135456	0.000000
semimcfecmp	2	0.134711	0.000000
semimcfecmp	3	0.135617	0.000000
semimcfecmp	4	0.131207	0.000000
semimcfecmp	5	0.126457	0.000000
semimcfecmp	6	0.119303	0.000000
semimcfecmp	7	0.121104	0.000000
semimcfecmp	8	0.124013	0.000000
semimcfecmp	9	0.122511	0.000000
semimcfksp	0	0.278214	0.000000
semimcfksp	1	0.295332	0.000000
semimcfksp	2	0.289442	0.000000
semimcfksp	3	0.265756	0.000000
semimcfksp	4	0.244970	0.000000
semimcfksp	5	0.252053	0.000000
semimcfksp	6	0.323382	0.000000
semimcfksp	7	0.306461	0.000000
semimcfksp	8	0.293244	0.000000
semimcfksp	9	0.243881	0.000000
semimcfmcf	0	0.180729	0.000000
semimcfmcf	1	0.161935	0.000000
semimcfmcf	2	0.183694	0.000000
semimcfmcf	3	0.176069	0.000000
semimcfmcf	4	0.172120	0.000000
semimcfmcf	5	0.183086	0.000000
semimcfmcf	6	0.184336	0.000000
semimcfmcf	7	0.184695	0.000000
semimcfmcf	8	0.218700	0.000000
semimcfmcf	9	0.179872	0.000000
semimcfraeke	0	0.297782	0.000000
semimcfraeke	1	0.298423	0.000000
semimcfraeke	2	0.195342	0.000000
semimcfraeke	3	0.167044	0.000000
semimcfraeke	4	0.258395	0.000000
semimcfraeke	5	0.302919	0.000000
semimcfraeke	6	0.246371	0.000000
semimcfraeke	7	0.251791	0.000000
semimcfraeke	8	0.231341	0.000000
semimcfraeke	9	0.178652	0.000000
semimcfvlb	0	0.239319	0.000000
semimcfvlb	1	0.244376	0.000000
semimcfvlb	2	0.240181	0.000000
semimcfvlb	3	0.239715	0.000000
semimcfvlb	4	0.239034	0.000000
semimcfvlb	5	0.273900	0.000000
semimcfvlb	6	0.211680	0.000000
semimcfvlb	7	0.261841	0.000000
semimcfvlb	8	0.216304	0.000000
semimcfvlb	9	0.214739	0.000000
spf	0	0.122297	0.000000
spf	1	0.117135	0.000000
spf	2	0.117463	0.000000
spf	3	0.109314	0.000000
spf	4	0.109735	0.000000
spf	5	0.112792	0.000000
spf	6	0.119303	0.000000
spf	7	0.117081	0.000000
spf	8	0.120487	0.000000
spf	9	0.111968	0.000000
vlb	0	0.213169	0.000000
vlb	1	0.219123	0.000000
vlb	2	0.228167	0.000000
vlb	3	0.272426	0.000000
vlb	4	0.245240	0.000000
vlb	5	0.227246	0.000000
vlb	6	0.279993	0.000000
vlb	7	0.221225	0.000000
vlb	8	0.226036	0.000000
vlb	9	0.197896	0.000000

