# solver	iter	time	stddev
ecmp	0	0.126446	0.000000
ecmp	1	0.105103	0.000000
ecmp	2	0.061006	0.000000
ecmp	3	0.128888	0.000000
ecmp	4	0.104696	0.000000
ecmp	5	0.137437	0.000000
ecmp	6	0.170315	0.000000
ecmp	7	0.154579	0.000000
ecmp	8	0.138807	0.000000
ecmp	9	0.127933	0.000000
ksp	0	0.068389	0.000000
ksp	1	0.084302	0.000000
ksp	2	0.077407	0.000000
ksp	3	0.081947	0.000000
ksp	4	0.074128	0.000000
ksp	5	0.078526	0.000000
ksp	6	0.060978	0.000000
ksp	7	0.063970	0.000000
ksp	8	0.072168	0.000000
ksp	9	0.088742	0.000000
mcf	0	0.664427	0.000000
mcf	1	0.911426	0.000000
mcf	2	0.615428	0.000000
mcf	3	0.512391	0.000000
mcf	4	0.742339	0.000000
mcf	5	0.876864	0.000000
mcf	6	0.420140	0.000000
mcf	7	0.602436	0.000000
mcf	8	0.948374	0.000000
mcf	9	0.838998	0.000000
raeke	0	1.189348	0.000000
raeke	1	0.000371	0.000000
raeke	2	0.000432	0.000000
raeke	3	0.000456	0.000000
raeke	4	0.000538	0.000000
raeke	5	0.000408	0.000000
raeke	6	0.000446	0.000000
raeke	7	0.000424	0.000000
raeke	8	0.000466	0.000000
raeke	9	0.000804	0.000000
semimcfecmp	0	0.060410	0.000000
semimcfecmp	1	0.058801	0.000000
semimcfecmp	2	0.044103	0.000000
semimcfecmp	3	0.080715	0.000000
semimcfecmp	4	0.094057	0.000000
semimcfecmp	5	0.086636	0.000000
semimcfecmp	6	0.054166	0.000000
semimcfecmp	7	0.059585	0.000000
semimcfecmp	8	0.060408	0.000000
semimcfecmp	9	0.059449	0.000000
semimcfksp	0	0.055007	0.000000
semimcfksp	1	0.066726	0.000000
semimcfksp	2	0.093507	0.000000
semimcfksp	3	0.117612	0.000000
semimcfksp	4	0.077456	0.000000
semimcfksp	5	0.104432	0.000000
semimcfksp	6	0.081506	0.000000
semimcfksp	7	0.077433	0.000000
semimcfksp	8	0.098516	0.000000
semimcfksp	9	0.078478	0.000000
semimcfmcf	0	0.069845	0.000000
semimcfmcf	1	0.064367	0.000000
semimcfmcf	2	0.059099	0.000000
semimcfmcf	3	0.061818	0.000000
semimcfmcf	4	0.068914	0.000000
semimcfmcf	5	0.010693	0.000000
semimcfmcf	6	0.069199	0.000000
semimcfmcf	7	0.026970	0.000000
semimcfmcf	8	0.066920	0.000000
semimcfmcf	9	0.078892	0.000000
semimcfraeke	0	0.049587	0.000000
semimcfraeke	1	0.079666	0.000000
semimcfraeke	2	0.075775	0.000000
semimcfraeke	3	0.061532	0.000000
semimcfraeke	4	0.099484	0.000000
semimcfraeke	5	0.117787	0.000000
semimcfraeke	6	0.109217	0.000000
semimcfraeke	7	0.057186	0.000000
semimcfraeke	8	0.082312	0.000000
semimcfraeke	9	0.071191	0.000000
semimcfvlb	0	0.076619	0.000000
semimcfvlb	1	0.103381	0.000000
semimcfvlb	2	0.103673	0.000000
semimcfvlb	3	0.074702	0.000000
semimcfvlb	4	0.059560	0.000000
semimcfvlb	5	0.065360	0.000000
semimcfvlb	6	0.066884	0.000000
semimcfvlb	7	0.111366	0.000000
semimcfvlb	8	0.076322	0.000000
semimcfvlb	9	0.037929	0.000000
spf	0	0.000887	0.000000
spf	1	0.001281	0.000000
spf	2	0.000932	0.000000
spf	3	0.000947	0.000000
spf	4	0.001060	0.000000
spf	5	0.001243	0.000000
spf	6	0.000950	0.000000
spf	7	0.071293	0.000000
spf	8	0.001350	0.000000
spf	9	0.013029	0.000000
vlb	0	0.183815	0.000000
vlb	1	0.194845	0.000000
vlb	2	0.190467	0.000000
vlb	3	0.148985	0.000000
vlb	4	0.196984	0.000000
vlb	5	0.268127	0.000000
vlb	6	0.191617	0.000000
vlb	7	0.156423	0.000000
vlb	8	0.188864	0.000000
vlb	9	0.164235	0.000000

