# solver	iter	total-throughput	stddev
ecmp	0	1.000000	0.000000
ecmp	1	0.997506	0.000000
ecmp	2	0.673516	0.000000
ecmp	3	0.673984	0.000000
ecmp	4	0.682674	0.000000
ecmp	5	0.682562	0.000000
ecmp	6	0.692837	0.000000
ecmp	7	0.690054	0.000000
ecmp	8	0.688321	0.000000
ecmp	9	0.686990	0.000000
ksp	0	0.921271	0.000000
ksp	1	0.920484	0.000000
ksp	2	0.784351	0.000000
ksp	3	0.777901	0.000000
ksp	4	0.794273	0.000000
ksp	5	0.809012	0.000000
ksp	6	0.804873	0.000000
ksp	7	0.809171	0.000000
ksp	8	0.809209	0.000000
ksp	9	0.813043	0.000000
mcf	0	1.000000	0.000000
mcf	1	1.000000	0.000000
mcf	2	0.734660	0.000000
mcf	3	0.719665	0.000000
mcf	4	0.713282	0.000000
mcf	5	0.735168	0.000000
mcf	6	0.734398	0.000000
mcf	7	0.727722	0.000000
mcf	8	0.751370	0.000000
mcf	9	0.719990	0.000000
raeke	0	0.996432	0.000000
raeke	1	0.992980	0.000000
raeke	2	0.787201	0.000000
raeke	3	0.781866	0.000000
raeke	4	0.795848	0.000000
raeke	5	0.811158	0.000000
raeke	6	0.812404	0.000000
raeke	7	0.814639	0.000000
raeke	8	0.820942	0.000000
raeke	9	0.816955	0.000000
semimcfecmp	0	1.000000	0.000000
semimcfecmp	1	0.999830	0.000000
semimcfecmp	2	0.674105	0.000000
semimcfecmp	3	0.674574	0.000000
semimcfecmp	4	0.683006	0.000000
semimcfecmp	5	0.682881	0.000000
semimcfecmp	6	0.693238	0.000000
semimcfecmp	7	0.690447	0.000000
semimcfecmp	8	0.688683	0.000000
semimcfecmp	9	0.687380	0.000000
semimcfksp	0	1.000000	0.000000
semimcfksp	1	1.000000	0.000000
semimcfksp	2	0.812554	0.000000
semimcfksp	3	0.803037	0.000000
semimcfksp	4	0.815764	0.000000
semimcfksp	5	0.826038	0.000000
semimcfksp	6	0.829103	0.000000
semimcfksp	7	0.830335	0.000000
semimcfksp	8	0.831040	0.000000
semimcfksp	9	0.833890	0.000000
semimcfmcf	0	1.000000	0.000000
semimcfmcf	1	1.000000	0.000000
semimcfmcf	2	0.710498	0.000000
semimcfmcf	3	0.698329	0.000000
semimcfmcf	4	0.704780	0.000000
semimcfmcf	5	0.710182	0.000000
semimcfmcf	6	0.722241	0.000000
semimcfmcf	7	0.717465	0.000000
semimcfmcf	8	0.726882	0.000000
semimcfmcf	9	0.713363	0.000000
semimcfraeke	0	1.000000	0.000000
semimcfraeke	1	1.000000	0.000000
semimcfraeke	2	0.908691	0.000000
semimcfraeke	3	0.916931	0.000000
semimcfraeke	4	0.863815	0.000000
semimcfraeke	5	0.931639	0.000000
semimcfraeke	6	0.879243	0.000000
semimcfraeke	7	0.928267	0.000000
semimcfraeke	8	0.920136	0.000000
semimcfraeke	9	0.856083	0.000000
semimcfvlb	0	1.000000	0.000000
semimcfvlb	1	1.000000	0.000000
semimcfvlb	2	0.805532	0.000000
semimcfvlb	3	0.797328	0.000000
semimcfvlb	4	0.810111	0.000000
semimcfvlb	5	0.821410	0.000000
semimcfvlb	6	0.826764	0.000000
semimcfvlb	7	0.829745	0.000000
semimcfvlb	8	0.832279	0.000000
semimcfvlb	9	0.826936	0.000000
spf	0	1.000000	0.000000
spf	1	0.999830	0.000000
spf	2	0.674105	0.000000
spf	3	0.674574	0.000000
spf	4	0.683006	0.000000
spf	5	0.682881	0.000000
spf	6	0.693238	0.000000
spf	7	0.690447	0.000000
spf	8	0.688683	0.000000
spf	9	0.687380	0.000000
vlb	0	0.940830	0.000000
vlb	1	0.955433	0.000000
vlb	2	0.784243	0.000000
vlb	3	0.776007	0.000000
vlb	4	0.789553	0.000000
vlb	5	0.803324	0.000000
vlb	6	0.805415	0.000000
vlb	7	0.810358	0.000000
vlb	8	0.814444	0.000000
vlb	9	0.808019	0.000000

