# solver	iter	congestion-drop	stddev
ecmp	0	0.000000	0.000000
ecmp	1	0.002494	0.000000
ecmp	2	0.000863	0.000000
ecmp	3	0.000380	0.000000
ecmp	4	0.000000	0.000000
ecmp	5	0.000000	0.000000
ecmp	6	0.000000	0.000000
ecmp	7	0.000000	0.000000
ecmp	8	0.000000	0.000000
ecmp	9	0.000000	0.000000
ksp	0	0.078729	0.000000
ksp	1	0.079516	0.000000
ksp	2	0.143968	0.000000
ksp	3	0.148178	0.000000
ksp	4	0.132505	0.000000
ksp	5	0.119609	0.000000
ksp	6	0.127646	0.000000
ksp	7	0.121899	0.000000
ksp	8	0.124443	0.000000
ksp	9	0.115218	0.000000
mcf	0	0.000000	0.000000
mcf	1	0.000000	0.000000
mcf	2	0.004174	0.000000
mcf	3	0.006266	0.000000
mcf	4	0.000000	0.000000
mcf	5	0.000000	0.000000
mcf	6	0.000000	0.000000
mcf	7	0.000000	0.000000
mcf	8	0.000000	0.000000
mcf	9	0.000000	0.000000
raeke	0	0.003568	0.000000
raeke	1	0.007020	0.000000
raeke	2	0.163459	0.000000
raeke	3	0.167776	0.000000
raeke	4	0.154145	0.000000
raeke	5	0.139165	0.000000
raeke	6	0.139462	0.000000
raeke	7	0.136605	0.000000
raeke	8	0.130752	0.000000
raeke	9	0.133410	0.000000
semimcfecmp	0	0.000000	0.000000
semimcfecmp	1	0.000170	0.000000
semimcfecmp	2	0.000689	0.000000
semimcfecmp	3	0.000201	0.000000
semimcfecmp	4	0.000000	0.000000
semimcfecmp	5	0.000000	0.000000
semimcfecmp	6	0.000000	0.000000
semimcfecmp	7	0.000000	0.000000
semimcfecmp	8	0.000000	0.000000
semimcfecmp	9	0.000000	0.000000
semimcfksp	0	0.000000	0.000000
semimcfksp	1	0.000000	0.000000
semimcfksp	2	0.130144	0.000000
semimcfksp	3	0.138898	0.000000
semimcfksp	4	0.125269	0.000000
semimcfksp	5	0.113731	0.000000
semimcfksp	6	0.118471	0.000000
semimcfksp	7	0.114731	0.000000
semimcfksp	8	0.116453	0.000000
semimcfksp	9	0.109873	0.000000
semimcfmcf	0	0.000000	0.000000
semimcfmcf	1	0.000000	0.000000
semimcfmcf	2	0.000000	0.000000
semimcfmcf	3	0.000000	0.000000
semimcfmcf	4	0.000000	0.000000
semimcfmcf	5	0.000000	0.000000
semimcfmcf	6	0.000000	0.000000
semimcfmcf	7	0.000000	0.000000
semimcfmcf	8	0.000000	0.000000
semimcfmcf	9	0.000000	0.000000
semimcfraeke	0	0.000000	0.000000
semimcfraeke	1	0.000000	0.000000
semimcfraeke	2	0.056231	0.000000
semimcfraeke	3	0.047086	0.000000
semimcfraeke	4	0.108261	0.000000
semimcfraeke	5	0.033045	0.000000
semimcfraeke	6	0.089576	0.000000
semimcfraeke	7	0.038420	0.000000
semimcfraeke	8	0.043383	0.000000
semimcfraeke	9	0.113792	0.000000
semimcfvlb	0	0.000000	0.000000
semimcfvlb	1	0.000000	0.000000
semimcfvlb	2	0.152760	0.000000
semimcfvlb	3	0.159947	0.000000
semimcfvlb	4	0.148394	0.000000
semimcfvlb	5	0.136423	0.000000
semimcfvlb	6	0.134588	0.000000
semimcfvlb	7	0.132911	0.000000
semimcfvlb	8	0.128788	0.000000
semimcfvlb	9	0.132139	0.000000
spf	0	0.000000	0.000000
spf	1	0.000170	0.000000
spf	2	0.000689	0.000000
spf	3	0.000201	0.000000
spf	4	0.000000	0.000000
spf	5	0.000000	0.000000
spf	6	0.000000	0.000000
spf	7	0.000000	0.000000
spf	8	0.000000	0.000000
spf	9	0.000000	0.000000
vlb	0	0.059170	0.000000
vlb	1	0.044567	0.000000
vlb	2	0.160807	0.000000
vlb	3	0.167303	0.000000
vlb	4	0.154808	0.000000
vlb	5	0.139968	0.000000
vlb	6	0.140098	0.000000
vlb	7	0.135491	0.000000
vlb	8	0.131762	0.000000
vlb	9	0.135830	0.000000

