# solver	iter	churn	stddev
ecmp	0	168.000000	0.000000
ecmp	1	0.000000	0.000000
ecmp	2	0.000000	0.000000
ecmp	3	0.000000	0.000000
ecmp	4	0.000000	0.000000
ecmp	5	0.000000	0.000000
ecmp	6	0.000000	0.000000
ecmp	7	0.000000	0.000000
ecmp	8	0.000000	0.000000
ecmp	9	0.000000	0.000000
ksp	0	623.000000	0.000000
ksp	1	0.000000	0.000000
ksp	2	0.000000	0.000000
ksp	3	0.000000	0.000000
ksp	4	0.000000	0.000000
ksp	5	0.000000	0.000000
ksp	6	0.000000	0.000000
ksp	7	0.000000	0.000000
ksp	8	0.000000	0.000000
ksp	9	0.000000	0.000000
mcf	0	137.000000	0.000000
mcf	1	59.000000	0.000000
mcf	2	78.000000	0.000000
mcf	3	74.000000	0.000000
mcf	4	55.000000	0.000000
mcf	5	75.000000	0.000000
mcf	6	92.000000	0.000000
mcf	7	89.000000	0.000000
mcf	8	86.000000	0.000000
mcf	9	85.000000	0.000000
raeke	0	589.000000	0.000000
raeke	1	0.000000	0.000000
raeke	2	0.000000	0.000000
raeke	3	314.000000	0.000000
raeke	4	46.000000	0.000000
raeke	5	69.000000	0.000000
raeke	6	40.000000	0.000000
raeke	7	60.000000	0.000000
raeke	8	71.000000	0.000000
raeke	9	57.000000	0.000000
semimcfecmp	0	168.000000	0.000000
semimcfecmp	1	0.000000	0.000000
semimcfecmp	2	0.000000	0.000000
semimcfecmp	3	70.000000	0.000000
semimcfecmp	4	0.000000	0.000000
semimcfecmp	5	0.000000	0.000000
semimcfecmp	6	0.000000	0.000000
semimcfecmp	7	0.000000	0.000000
semimcfecmp	8	0.000000	0.000000
semimcfecmp	9	0.000000	0.000000
semimcfksp	0	623.000000	0.000000
semimcfksp	1	0.000000	0.000000
semimcfksp	2	0.000000	0.000000
semimcfksp	3	277.000000	0.000000
semimcfksp	4	0.000000	0.000000
semimcfksp	5	0.000000	0.000000
semimcfksp	6	0.000000	0.000000
semimcfksp	7	0.000000	0.000000
semimcfksp	8	0.000000	0.000000
semimcfksp	9	0.000000	0.000000
semimcfmcf	0	137.000000	0.000000
semimcfmcf	1	0.000000	0.000000
semimcfmcf	2	0.000000	0.000000
semimcfmcf	3	127.000000	0.000000
semimcfmcf	4	56.000000	0.000000
semimcfmcf	5	12.000000	0.000000
semimcfmcf	6	58.000000	0.000000
semimcfmcf	7	46.000000	0.000000
semimcfmcf	8	54.000000	0.000000
semimcfmcf	9	54.000000	0.000000
semimcfraeke	0	611.000000	0.000000
semimcfraeke	1	0.000000	0.000000
semimcfraeke	2	0.000000	0.000000
semimcfraeke	3	283.000000	0.000000
semimcfraeke	4	42.000000	0.000000
semimcfraeke	5	47.000000	0.000000
semimcfraeke	6	76.000000	0.000000
semimcfraeke	7	66.000000	0.000000
semimcfraeke	8	91.000000	0.000000
semimcfraeke	9	62.000000	0.000000
semimcfvlb	0	489.000000	0.000000
semimcfvlb	1	0.000000	0.000000
semimcfvlb	2	0.000000	0.000000
semimcfvlb	3	263.000000	0.000000
semimcfvlb	4	77.000000	0.000000
semimcfvlb	5	51.000000	0.000000
semimcfvlb	6	51.000000	0.000000
semimcfvlb	7	55.000000	0.000000
semimcfvlb	8	62.000000	0.000000
semimcfvlb	9	68.000000	0.000000
spf	0	132.000000	0.000000
spf	1	0.000000	0.000000
spf	2	0.000000	0.000000
spf	3	0.000000	0.000000
spf	4	0.000000	0.000000
spf	5	0.000000	0.000000
spf	6	0.000000	0.000000
spf	7	0.000000	0.000000
spf	8	0.000000	0.000000
spf	9	0.000000	0.000000
vlb	0	493.000000	0.000000
vlb	1	89.000000	0.000000
vlb	2	70.000000	0.000000
vlb	3	90.000000	0.000000
vlb	4	89.000000	0.000000
vlb	5	125.000000	0.000000
vlb	6	56.000000	0.000000
vlb	7	78.000000	0.000000
vlb	8	71.000000	0.000000
vlb	9	97.000000	0.000000

